NAME	DESCRIPTION	IBUA-M9-_1	IBUA-M9-_2	IBUA-M9-_3	IBUA-Isobut-acid-_1	IBUA-Isobut-acid-_2	IBUA-Isobut-acid-_3	MG1655-Isobut-acid-_1	MG1655-Isobut-acid-_2	MG1655-Isobut-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
lpxP	b2378	14.3497	18.0149	14.3825	12.1253	11.3244	17.303	34.9006	16.4894	27.3093	28.2671	54.3332	14.5275
ypdK	b4680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafF	b4503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ypdA	b2380	20.7875	19.7971	21.3915	23.9314	24.2655	21.6715	20.5271	24.5666	27.2383	16.8586	19.9186	17.2072
ypdB	b2381	40.0141	52.298	32.8399	81.6952	88.4419	75.4774	47.4345	68.108	78.5025	43.9206	36.67	47.6998
ypdC	b2382	11.1273	17.129	13.1162	32.0254	34.8472	32.0996	26.0569	41.405	33.3835	19.7448	22.0242	26.8052
yfeO	b2389	8.38308	7.315110000000001	8.50062	9.44759	8.85109	8.869530000000001	14.3352	19.1277	19.6069	15.0977	14.3721	14.542
ypeC	b2390	11.571	8.181280000000001	17.2518	20.435	33.5313	30.0229	43.6598	32.2088	33.1133	20.8071	19.7518	27.6232
nupC	b2393	228.104	287.578	211.149	159.415	161.389	169.04	118.7	127.51899999999999	141.235	238.519	222.19400000000002	279.515
yfeC	b2398	71.9545	76.0147	80.0474	59.4608	60.2424	66.4208	65.3732	80.6256	54.0589	63.0034	95.3898	105.419
yfeD	b2399	64.9439	56.7549	29.1045	44.1319	43.911	43.5223	49.1708	54.8316	49.7978	52.6701	51.4171	50.7637
yfeN	b2408	9.877889999999999	5.72484	7.510960000000001	3.10542	4.8332	4.7438400000000005	16.761	14.9145	6.14537	12.7827	11.872	9.547839999999999
ivy	b0220	140.18	124.33	137.78799999999998	160.40200000000002	156.57	173.745	660.5089999999999	653.508	711.0210000000001	602.32	597.972	551.073
yfeH	b2410	71.563	79.6898	71.1251	97.365	96.5901	99.31	109.33	89.7626	67.4453	70.2071	62.3835	85.0946
cysZ	b2413	44.3565	43.5743	43.8508	47.3536	45.7681	39.4128	69.9886	80.2494	64.8232	63.9329	53.6182	75.1542
cysK	b2414	4929.14	4372.96	5335.73	6700.67	6870.34	5687.79	3874.56	4791.52	3213.78	2867.78	2311.45	5075.65
ptsH	b2415	2859.15	5057.81	2908.69	5774.45	5750.6	5486.07	2067.54	2404.1	3514.99	3047.3	2646.53	3775.6
ptsI	b2416	2465.8	2907.13	2325.21	2676.57	2491.39	2679.17	1508.48	1688.12	1806.3	2264.32	2167.92	2296.2
crr	b2417	2593.58	3213.3	2353.17	3020.79	2899.79	3086.26	1822.18	2235.76	2926.52	2950.29	2458.88	3151.36
yfeK	b2419	18.5552	12.0418	10.4064	6.96955	15.2708	9.62003	22.2092	17.8669	20.2635	17.5346	17.5812	17.2986
yfeS	b2420	13.9223	17.6392	14.1512	13.1696	13.5749	12.9028	11.8559	17.2354	19.1614	15.7693	14.4524	13.2095
murQ	b2428	20.9178	24.3388	24.2691	19.7468	20.4003	18.1568	12.9482	21.5767	14.7677	16.3135	19.9125	22.829
murP	b2429	12.5038	9.69768	11.6556	6.560989999999999	10.1534	9.14972	6.82558	10.0753	6.53289	8.54621	10.3567	13.0062
nhaR	b0020	42.9518	41.6174	32.7435	40.5938	45.278999999999996	44.6694	72.4892	91.4461	104.083	64.4526	50.8624	52.1107
gmhA	b0222	335.36199999999997	443.899	364.86199999999997	396.211	400.12300000000005	402.967	246.403	331.345	395.86699999999996	359.48800000000006	317.748	403.18699999999995
yfeW	b2430	7.1363	10.302	7.41286	9.961110000000001	11.4749	10.6097	8.695110000000001	11.4481	8.38269	8.92613	8.02358	9.28098
amiA	b2435	76.4578	98.2003	71.5503	86.0308	84.064	78.5867	58.5902	67.904	74.5261	77.6824	73.2411	74.7282
hemF	b2436	62.3147	54.104	58.7042	54.8883	55.7594	51.4872	50.3521	54.7793	48.2935	56.2814	55.4136	59.0092
intZ	b2442	83.9285	71.84899999999999	73.399	86.1085	90.6256	85.8493	107.84299999999999	85.7798	79.8908	62.5754	66.8449	61.8368
yffL	b2443	35.9802	29.1833	40.3009	33.1299	28.1349	33.7323	43.9296	46.2403	26.0601	36.8783	36.4218	27.8652
yffM	b2444	13.0152	4.36909	3.5481	1.8850099999999999	4.97201	7.29908	5.22847	4.47449	4.90494	0.0	0.0	2.86585
yffN	b2445	3.17827	3.61896	3.32062	1.24356	3.91649	1.77538	2.68355	5.24374	2.72075	5.573919999999999	0.964241	1.9013799999999998
yffO	b2446	5.54828	5.90848	5.98064	3.27419	11.2977	6.85894	14.0618	7.123480000000001	10.3026	11.3616	5.34178	9.6537
yffP	b2447	12.1289	5.1048	10.0384	9.06749	7.84432	5.1452800000000005	13.4672	10.2752	9.83785	8.54427	9.37098	8.69251
yffQ	b2448	9.48226	9.32313	9.29642	9.426110000000001	10.5026	14.6044	6.36077	9.376330000000001	8.8761	6.7797	10.2662	16.811
yafJ	b0223	123.28200000000001	121.699	154.377	137.269	146.189	136.664	144.469	127.10799999999999	131.532	129.702	109.01799999999999	146.963
yffR	b2449	77.898	76.1443	53.023	75.9967	83.6753	86.3773	87.1069	99.0863	88.6118	112.23700000000001	87.8916	90.8078
yffS	b2450	105.295	106.37	121.693	79.432	80.0336	87.3812	74.6227	64.9774	53.3937	78.4412	79.5766	87.2852
talA	b2464	57.1901	37.7951	39.7694	157.72299999999998	182.935	130.362	493.45300000000003	377.44300000000004	814.67	508.029	527.14	330.61300000000006
tktB	b2465	56.306000000000004	41.7645	52.9781	172.076	168.72099999999998	132.579	547.212	446.034	845.5419999999999	617.42	626.982	385.43300000000005
narQ	b2469	15.3905	13.2861	14.9792	9.420960000000001	9.23659	11.2202	12.0779	22.1602	14.8597	13.2882	16.9904	13.7384
acrD	b2470	3.8139999999999996	6.21496	4.66135	6.46665	5.9893	5.76515	7.0687	7.517239999999999	8.45444	4.82567	3.63942	5.205019999999999
yffB	b2471	153.011	124.238	135.514	43.7568	39.4247	52.2575	36.5823	109.536	117.527	160.77700000000002	187.05900000000003	127.53
dapE	b2472	143.662	140.996	161.524	113.5	118.46799999999999	110.10799999999999	85.4004	119.545	150.424	113.80799999999999	121.12100000000001	95.3589
ypfN	b4547	240.679	278.107	325.658	213.47299999999998	197.03599999999997	200.17	249.373	285.92	268.467	278.147	259.315	224.545
gcvR	b2479	355.782	327.622	317.914	321.351	358.64300000000003	348.809	327.51099999999997	414.86800000000005	398.45300000000003	379.324	372.95599999999996	433.13
yafL	b0227	4.5846800000000005	4.95611	3.99183	7.56204	9.72593	8.287	14.3062	13.6213	13.6556	9.1293	9.69242	8.65788
bcp	b2480	2002.72	1665.29	1961.65	921.789	978.6260000000001	984.707	1231.73	1172.9	972.805	1499.74	1607.59	1509.92
hyfB	b2482	2.17475	1.08623	1.08991	2.87285	4.18365	3.6346199999999995	3.81105	3.6143300000000003	2.86326	1.2288700000000001	1.24343	2.61374
hyfA	b2481	0.0	0.412947	0.542022	1.1522	0.364243	1.48799	0.931751	0.403935	0.9334870000000001	0.0	0.5297970000000001	0.0
hyfC	b2483	0.33728600000000003	0.497634	0.358239	0.23170300000000002	0.45907600000000004	0.663938	1.79561	1.03334	1.47686	0.0	1.2854700000000001	1.2369700000000001
hyfD	b2484	0.186998	1.3990200000000002	0.834419	1.1970100000000001	0.8828950000000001	0.569177	0.70175	0.45656499999999994	1.39855	0.359668	0.395704	1.1158
hyfE	b2485	1.47743	0.9107299999999999	0.542524	2.13923	2.03512	1.66113	1.40638	1.6991900000000002	2.9937	2.04555	2.29765	0.537982
hyfF	b2486	3.78379	2.24844	5.02945	8.005930000000001	3.7883199999999997	6.5747100000000005	5.06237	6.1914	6.48041	3.31331	4.757280000000001	3.0580000000000003
hyfG	b2487	3.30286	4.00041	3.9807699999999997	8.29843	7.597810000000001	7.849810000000001	8.46317	9.05153	8.31157	5.38133	3.3658300000000003	3.2904400000000003
hyfI	b2489	3.3277300000000003	3.6365300000000005	1.83064	7.78615	8.20403	6.51389	7.493810000000001	5.99024	7.269989999999999	4.40985	3.20436	4.65794
hyfJ	b2490	5.80382	5.87576	12.1478	9.525160000000001	3.9934	7.648680000000001	9.890460000000001	12.7678	6.38963	7.11981	6.15813	9.96763
rayT	b0228	44.4277	37.0855	44.5984	41.2165	42.5304	48.0979	28.7376	38.3188	37.4324	27.0876	30.6486	29.9667
hyfH	b2488	4.61687	6.34782	6.94342	15.047	9.66642	10.793	15.0607	13.5307	11.0223	11.3845	11.0244	5.7244
hyfR	b2491	3.13754	2.06642	3.67582	4.45611	4.22757	5.74031	6.361219999999999	4.9784	3.54814	2.93262	2.93027	1.99353
focB	b2492	5.5961	6.600060000000001	9.241430000000001	5.00435	8.047	6.752039999999999	14.2484	13.9271	7.41947	4.68659	8.47432	6.9092
bepA	b2494	125.522	100.89200000000001	111.035	106.039	108.554	103.464	102.723	113.87	104.618	112.415	97.0371	113.135
yfgD	b2495	994.179	1296.23	1115.84	909.4069999999999	816.775	817.643	885.4069999999999	1069.43	788.6339999999999	907.85	1040.73	984.617
purN	b2500	843.676	851.8439999999999	756.451	619.2819999999999	587.227	621.592	707.675	550.874	362.94300000000004	658.071	664.1619999999999	804.297
purM	b2499	803.87	983.716	773.232	770.4639999999999	759.972	716.199	770.184	619.93	513.322	750.3660000000001	725.98	1027.56
ppk	b2501	148.295	133.826	136.678	266.35900000000004	261.268	248.697	175.42	191.082	181.507	128.191	126.493	133.356
ppx	b2502	148.97299999999998	147.747	157.99	239.072	250.275	235.176	149.95	163.33700000000002	176.886	124.935	131.116	132.417
yfgG	b2504	506.939	196.61700000000002	377.11199999999997	469.457	350.666	393.36800000000005	979.7080000000001	788.335	332.588	452.619	440.597	435.48400000000004
lafU	b0230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfgH	b2505	4.7476199999999995	6.60545	4.24597	13.2505	19.2031	15.4908	9.99618	13.7388	9.16743	3.68859	1.32687	3.16648
yfgI	b2506	10.2999	4.66179	5.55919	10.4789	14.5563	11.5853	6.34377	9.086030000000001	11.7493	9.05633	7.59098	3.8284300000000004
xseA	b2509	212.815	241.929	180.238	452.69800000000004	419.381	428.436	280.57	295.56	239.815	188.93	203.891	189.46400000000003
sseA	b2521	117.631	136.452	121.473	130.781	143.774	112.89399999999999	111.029	134.922	174.765	158.965	144.84	178.56
suhB	b2533	462.20300000000003	638.555	391.78	344.26599999999996	320.591	339.108	589.128	313.078	292.426	447.846	543.623	456.96
yfhR	b2534	0.736146	1.49454	1.02559	1.06726	1.23311	0.9973350000000001	2.45377	1.09933	1.93023	0.508451	2.26593	1.06234
csiE	b2535	7.925160000000001	5.13328	4.84738	14.7818	14.1979	9.76348	33.1737	25.7653	41.8815	30.3933	27.2634	27.2277
hcaF	b2539	11.5165	8.12965	3.3016300000000003	39.3055	29.3974	28.4271	23.2319	27.7233	31.6778	11.3292	16.7008	16.6756
hcaC	b2540	12.0986	11.1336	8.31799	22.8882	30.3352	27.296999999999997	21.7866	25.453000000000003	26.8523	17.7907	15.2037	17.9812
hcaE	b2538	23.5755	19.0983	27.241999999999997	50.711999999999996	52.4305	53.0762	53.2457	57.1246	46.5388	25.6205	26.7171	28.5278
dinB	b0231	19.0721	25.809	18.5828	27.2984	31.8448	26.2884	35.7719	33.2839	28.2808	23.7707	21.4889	27.8926
hcaB	b2541	5.21051	7.7217199999999995	8.099730000000001	21.6115	21.7338	15.8406	15.5232	14.4457	20.8273	13.0001	12.0209	7.94015
hcaD	b2542	8.84056	8.31713	10.5263	21.4896	16.2591	16.4319	12.7816	14.411	16.3148	11.3336	9.830869999999999	12.3811
yphA	b2543	36.5505	16.9166	40.9856	32.674	34.3814	38.381	126.777	178.95	237.763	185.325	164.947	143.809
yphH	b2550	17.4363	16.363	8.93828	15.4853	13.3525	16.5024	7.89469	12.8799	13.1217	15.2234	12.325999999999999	16.0553
hmp	b2552	42.9338	43.2154	45.7244	29.2537	27.3196	26.8271	33.5582	42.8187	35.9265	32.1252	26.6469	25.2681
mltF	b2558	16.015	18.3852	15.1643	15.1165	14.8755	15.9641	16.6659	15.1313	10.9411	15.4166	11.9779	13.4418
yfhH	b2561	18.4857	22.8275	15.6902	46.6749	47.32	36.6342	31.5292	34.9878	31.2447	26.8884	19.4194	34.260999999999996
yfhL	b2562	211.333	135.833	94.0824	89.1145	57.5774	65.1725	224.83900000000003	188.00799999999998	84.6171	153.221	201.627	123.676
nadB	b2574	94.0627	96.5275	92.9635	336.68300000000005	361.605	313.87	254.701	96.417	161.404	128.39700000000002	137.175	212.81900000000002
srmB	b2576	201.11599999999999	182.31	216.088	159.357	162.727	153.71200000000002	177.21599999999998	177.72	158.29399999999998	174.236	204.30200000000002	170.261
yafN	b0232	28.0251	37.7852	22.4497	37.105	50.0067	35.5927	32.7781	35.8403	53.1452	35.3522	50.5023	33.6819
eamB	b2578	10.4147	12.6162	12.9596	14.57	22.3993	15.3418	18.6418	22.3659	14.6039	14.3941	12.5072	13.9487
ung	b2580	159.235	120.87899999999999	178.955	113.85600000000001	113.22399999999999	105.51299999999999	95.10799999999999	102.53299999999999	94.0629	126.52799999999999	145.165	142.667
trxC	b2582	165.271	121.75399999999999	154.904	116.109	121.81	151.064	95.971	112.598	105.81	107.286	110.904	122.07700000000001
yfiP	b2583	44.0266	46.8187	40.3776	44.9844	49.5664	50.585	38.8682	35.4213	35.8575	32.5454	31.2053	36.8681
pka	b2584	30.398000000000003	30.1082	32.2041	34.9315	38.0562	39.4263	40.2435	38.8107	43.537	52.8488	54.1972	45.1959
pssA	b2585	410.185	344.79699999999997	381.163	379.778	371.36400000000003	372.458	308.133	326.107	338.644	313.87	274.087	308.492
yfiM	b2586	52.7628	29.7893	39.6463	22.0114	20.6661	18.5784	36.2629	29.7851	19.1061	38.1354	38.5768	31.0138
bamD	b2595	1515.19	982.63	1282.4	626.727	625.386	625.623	913.1519999999999	818.8919999999999	551.855	916.7310000000001	1011.69	882.455
raiA	b2597	652.756	575.987	938.11	786.1610000000001	751.296	794.0239999999999	375.043	497.381	682.493	961.48	826.084	1055.4
pheL	b2598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafO	b0233	30.6039	27.2134	21.7318	16.028	14.1086	19.1574	27.2811	32.066	33.8426	28.4388	29.4927	21.7322
pheA	b2599	479.719	365.152	455.36800000000005	119.70100000000001	124.046	109.514	120.321	168.959	169.78099999999998	319.796	357.676	317.84
yfiL	b2602	7.8552800000000005	10.1662	16.8818	16.61	16.6992	15.0195	50.4726	30.1088	50.6624	54.125	76.9016	51.5685
yfiN	b2604	25.0101	22.19	15.8411	19.7851	16.2599	20.2989	22.4516	24.0983	16.281	20.9331	23.4575	19.9115
yfiR	b2603	59.9292	50.4183	51.1985	41.7091	37.2323	54.3515	65.6352	53.172	45.7639	42.8656	64.7603	52.0658
yfiB	b2605	73.7906	70.5407	86.0279	60.0499	62.0479	46.2612	81.2611	61.7852	60.7112	94.7909	101.319	113.26700000000001
ypjD	b2611	217.88400000000001	165.59599999999998	193.41299999999998	160.004	147.316	162.812	173.804	207.752	146.05700000000002	120.57600000000001	157.739	113.76299999999999
yfjD	b4461	64.777	82.9022	73.835	71.5719	65.7978	78.7765	70.5378	87.6954	79.2397	56.0817	54.4848	48.5354
nadK	b2615	98.7155	84.7107	106.831	101.896	94.1064	103.177	119.95200000000001	117.59299999999999	123.60700000000001	102.68299999999999	119.42200000000001	102.35700000000001
recN	b2616	39.4619	38.2526	42.4604	33.1824	29.3423	30.1546	30.7896	35.6583	37.4757	26.2627	23.2054	33.378
bamE	b2617	1139.15	776.168	1082.05	596.42	602.2909999999999	621.23	638.193	642.367	613.529	564.629	511.116	714.5419999999999
yafP	b0234	11.5602	13.7643	10.1771	8.79611	12.1141	14.7826	11.8579	11.9281	12.411	7.74149	16.3094	8.406369999999999
smpB	b2620	632.661	579.669	715.816	424.292	426.353	437.36199999999997	522.774	434.89099999999996	355.596	496.17800000000005	531.941	499.76099999999997
intA	b2622	91.8162	83.8236	88.1688	84.1264	90.3741	86.5342	74.4439	104.48299999999999	98.5058	76.8789	68.5053	90.8366
alpA	b2624	4.08586	5.36625	8.716619999999999	6.853280000000001	4.12978	13.1703	6.57748	2.76805	2.11081	0.0	4.20118	11.181
yfjI	b2625	3.4174300000000004	2.30884	2.17137	1.9257	0.898251	1.51226	1.8922900000000002	0.699472	1.39621	1.7425700000000002	3.03746	1.37509
yfjJ	b2626	5.81072	3.30666	1.80129	3.4981	1.8258400000000001	3.9679599999999997	2.5105299999999997	3.78476	3.0198099999999997	3.21516	3.21747	1.81014
rnlB	b2631	79.6931	105.24799999999999	82.2275	143.387	105.07	161.683	137.813	169.885	218.625	123.147	150.697	126.459
rnlA	b2630	508.23400000000004	278.384	521.485	134.454	128.196	165.7	350.19800000000004	374.092	191.877	310.345	455.37300000000005	249.338
yfjP	b2632	4.471419999999999	2.23197	4.78705	6.20926	4.35043	4.2427	6.41823	5.1098099999999995	8.88067	7.26498	4.4050199999999995	7.00723
yfjQ	b2633	1.60941	3.9657400000000003	2.64816	1.27607	2.00717	0.85303	4.30473	3.05587	3.31121	3.4094599999999997	5.82356	1.32133
yfjR	b2634	2.59158	3.16134	2.42693	2.98366	3.27167	4.16441	2.3035400000000004	2.39168	1.0317	1.25885	1.5304	0.43236499999999994
ykfJ	b0235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjS	b2636	7.22134	5.44276	6.671889999999999	6.62712	4.74529	4.13223	6.0012	3.3036	3.9914400000000003	4.6566	5.74913	0.766432
ypjK	b2635	10.0681	0.0	3.66114	3.75872	1.7349	3.5457199999999998	0.0	2.3439799999999997	0.0	5.88058	3.15932	2.8553599999999997
yfjT	b2637	2.58426	3.20859	1.10479	8.512210000000001	4.66376	4.340319999999999	2.36732	6.6546	8.87385	2.66215	2.2892	5.06435
yfjW	b2642	10.1832	31.9192	9.01677	26.0491	19.3652	24.934	9.62084	11.7034	24.6001	19.5443	15.8743	25.1185
ypjI	b4644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjX	b2643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yfjY	b2644	0.0	0.511832	0.778995	0.0	0.451035	1.8216400000000001	0.614476	1.0487799999999998	0.387246	0.636443	0.6929960000000001	1.30311
ypjJ	b4548	9.05575	0.0	0.0	0.0	2.22777	0.0	3.6017099999999997	3.0613099999999998	2.08712	0.0	0.0	0.0
yfjZ	b2645	0.0	0.0	0.0	0.0	3.57695	0.0	3.50129	1.0270299999999999	0.79162	0.0	0.0	0.0
ypjF	b2646	2.91285	3.89016	3.08522	6.7152199999999995	11.0712	2.42538	8.38763	7.23075	10.5526	5.15795	8.2649	2.56353
yaaY	b0024	8.24472	0.0	0.0	14.3698	12.7758	27.7683	16.2433	11.0865	2.17564	3.81039	0.0	11.3786
prfH	b0236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaQ	b4462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
csiD	b2659	7.691089999999999	7.50103	8.51708	15.6174	18.8847	14.651	47.3812	36.5062	82.406	47.4411	35.302	59.2366
lhgO	b2660	4.398280000000001	4.354430000000001	4.50354	19.7756	19.7549	10.7571	54.8832	49.2023	78.64699999999999	50.6092	55.2867	50.1378
gabD	b2661	13.8209	14.1799	12.4214	35.9036	36.3771	28.340999999999998	91.0939	83.0653	191.49400000000003	98.4456	110.542	95.4022
gabT	b2662	17.0043	11.3483	14.8048	38.184	44.6	29.7582	120.417	104.06299999999999	224.58599999999998	138.469	131.661	125.62
gabP	b2663	4.060969999999999	4.21813	4.63738	11.8431	11.7736	7.61815	19.4643	23.8649	64.7057	38.7283	24.8661	39.4712
csiR	b2664	40.7272	48.5444	44.2671	67.8079	66.9189	52.9243	67.043	92.3273	101.34700000000001	83.7968	67.0087	90.6537
ygaV	b2667	56.7572	39.9265	54.7174	53.5987	40.4956	43.6357	52.9041	56.7095	45.3875	42.4938	61.3253	43.1112
ygaP	b2668	23.8771	19.625	13.6112	42.0415	40.2466	45.5258	24.83	40.7775	47.1686	29.3002	26.4403	36.1299
alaE	b2670	2.35118	1.7601	7.5544899999999995	1.60985	4.59526	6.0987	51.0607	12.8895	16.3334	1.4151200000000002	0.731136	6.40787
gpt	b0238	366.44599999999997	391.645	291.367	351.288	382.918	365.452	489.526	372.889	315.241	333.469	259.8	364.20099999999996
ygaM	b2672	65.2937	59.1705	65.7445	276.238	277.74	225.547	598.239	490.00300000000004	1584.29	1124.72	1344.88	924.821
nrdI	b2674	343.094	311.589	386.595	1515.2	1477.06	1557.92	505.87800000000004	317.552	499.517	376.389	363.917	239.699
nrdE	b2675	246.703	182.34900000000002	251.051	680.347	631.297	747.471	230.71200000000002	167.22400000000002	253.31	201.99200000000002	225.107	160.055
nrdH	b2673	325.855	240.863	297.93	1279.82	1359.36	1476.07	598.956	369.32099999999997	563.864	307.278	204.69400000000002	232.533
nrdF	b2676	179.34799999999998	168.588	186.733	448.82800000000003	401.58	513.314	199.887	129.613	192.208	189.481	213.27200000000002	141.988
proW	b2678	129.243	125.29799999999999	123.346	2067.31	1824.01	1548.88	270.573	381.60900000000004	317.809	244.82	194.67	321.28
proV	b2677	472.389	327.42900000000003	402.959	3551.42	3234.67	3200.98	768.556	996.038	571.865	607.929	799.41	693.455
proX	b2679	304.976	303.019	314.944	3035.37	2776.95	2662.34	454.539	572.75	385.02099999999996	681.518	924.684	904.197
ygaY	b2681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ygaH	b2683	409.528	358.663	449.361	297.063	335.45099999999996	307.399	311.22	304.817	207.765	228.101	357.19599999999997	194.273
frsA	b0239	57.0601	72.0101	66.1839	118.454	119.25	104.488	83.5579	98.0367	104.041	74.366	63.4756	89.6226
ygaZ	b2682	423.681	396.3	479.866	357.221	351.13699999999994	395.25699999999995	284.95799999999997	350.366	272.505	290.99	345.702	294.731
mprA	b2684	1062.39	857.627	957.079	903.715	898.307	871.824	997.482	1081.24	654.817	553.415	526.779	556.183
emrA	b2685	141.593	140.592	139.047	95.9941	102.87	92.4963	114.04299999999999	129.496	109.98200000000001	81.4934	87.1669	86.9287
emrB	b2686	73.9594	92.3586	76.1888	51.6086	53.8907	53.7942	60.1024	76.7549	55.9707	53.5902	49.3879	57.5272
srlE	b2703	3.5125800000000003	2.4557700000000002	2.67347	4.08579	4.66315	3.18298	1.55555	2.62965	1.62276	5.27385	4.17247	3.9745699999999995
srlA	b2702	4.91233	7.04318	7.68628	6.432259999999999	7.15298	7.38824	1.48006	2.5803700000000003	0.699545	5.21925	7.5113199999999996	5.95943
srlB	b2704	3.62905	12.8964	5.27781	7.158339999999999	7.759410000000001	3.78303	2.92868	4.31358	1.95229	6.11187	4.5531	5.2503
srlD	b2705	14.3212	14.696	14.192	20.0305	20.1565	23.8109	11.3108	12.8232	11.4327	10.7654	11.9207	13.4842
srlM	b2706	7.5907	3.80631	2.76879	12.2096	11.0843	9.98306	6.7368	5.88756	9.082239999999999	2.3373	2.60632	5.91864
srlQ	b2708	29.2078	32.2913	27.71	45.9085	40.6904	34.1953	29.1009	33.8237	36.0527	29.1157	20.4998	29.7792
srlR	b2707	94.9132	68.1822	123.54899999999999	63.5538	59.3213	73.4924	64.5258	63.0872	46.2145	72.1011	88.925	77.2932
norW	b2711	3.20064	1.9388599999999998	0.8606450000000001	7.2423399999999996	7.033510000000001	5.2971	6.32978	6.97417	6.87997	2.89165	1.8724599999999998	4.95014
norV	b2710	4.83134	4.254	4.823180000000001	10.0611	11.4585	10.4427	10.317	10.2958	13.9622	8.146339999999999	10.1286	7.92088
ascF	b2715	3.4833800000000004	4.38774	4.35112	13.259	13.186	12.8334	6.59018	10.4033	12.093	7.41794	4.33022	6.27381
ascB	b2716	8.27185	10.0733	9.61186	18.9178	20.3066	21.0118	17.1318	17.5995	19.2185	11.8689	10.8015	12.7706
hypA	b2726	37.7539	24.1512	122.632	22.2966	22.5557	19.7072	51.9343	42.3587	12.2041	36.2491	34.538000000000004	18.8218
hypD	b2729	10.0384	14.1268	12.5447	25.3659	26.951	26.1155	24.2892	21.0226	31.7197	17.4137	17.6252	18.1038
hypC	b2728	16.3222	10.6546	14.0095	21.4045	38.1122	26.0125	23.9587	22.0647	20.7872	1.8884599999999998	11.4008	13.4832
hypB	b2727	7.4046199999999995	9.97277	11.3781	27.2159	27.1607	17.2296	9.48151	16.1207	19.5275	8.21315	7.2838899999999995	10.129
hypE	b2730	11.1548	12.1272	12.6034	32.4912	29.7281	26.8643	24.0363	28.378	33.3697	15.9457	17.5565	15.904000000000002
fhlA	b2731	12.6134	8.99338	12.8639	24.4246	24.2645	23.7259	38.4319	35.3927	49.4587	24.4379	26.9874	19.4151
mutS	b2733	77.9023	75.2848	86.1979	62.2626	60.3903	61.5426	59.2629	58.1829	49.9739	53.2693	53.1347	51.052
pphB	b2734	2.82297	3.17251	2.18025	1.96117	2.4033	3.17497	4.3266	4.72241	2.83737	4.58895	4.93872	3.04524
ygbK	b2737	2.2088099999999997	2.47519	2.59835	4.38744	4.69621	3.47082	6.09883	4.71518	4.9487	4.544580000000001	2.74297	3.63993
