NAME	DESCRIPTION	old_COUM4-2-coum-_1	old_COUM4-2-coum-_2	old_COUM4-2-coum-_3	old_COUM4-2-M9-_1	old_COUM4-2-M9-_2	old_COUM4-2-M9-_3	old_MG1655-coum-_1	old_MG1655-coum-_2	old_MG1655-coum-_3	old_MG1655-M9-_1	old_MG1655-M9-_2	old_MG1655-M9-_3
yjjU	b4377	47.2521	49.4252	60.3439	37.8373	38.5056	26.5197	165.517	137.194	122.4	29.7254	55.7432	45.9079
yjjV	b4378	21.7081	21.2952	23.0583	15.1033	25.9497	24.6123	56.3361	46.0137	50.0731	10.5197	12.9935	18.9705
deoC	b4381	129.024	119.635	134.00799999999998	112.455	165.25	129.387	122.226	129.259	137.731	108.89399999999999	142.537	108.60600000000001
deoA	b4382	141.532	149.759	130.454	106.025	121.21	103.213	144.389	148.42	140.192	121.45100000000001	108.83200000000001	105.395
deoB	b4383	374.903	406.825	368.48699999999997	353.725	405.816	357.06300000000005	419.49300000000005	434.98	438.76300000000003	348.64300000000003	325.987	323.408
deoD	b4384	906.42	942.335	873.505	938.1669999999999	761.607	808.071	806.087	858.283	816.0189999999999	799.755	703.375	749.5
yjjJ	b4385	52.626999999999995	46.365	47.8374	39.172	25.3695	52.8226	31.8168	33.8708	28.6905	52.2971	44.4141	44.4782
serB	b4388	129.096	114.24700000000001	125.59700000000001	105.99799999999999	58.8193	83.275	95.9964	94.1099	105.351	141.067	82.352	106.995
radA	b4389	135.019	134.72299999999998	129.785	154.596	114.148	125.829	103.796	105.195	111.01	123.419	137.661	146.238
mak	b0394	62.1866	59.4084	56.2977	84.0263	82.7094	79.3435	70.2003	57.9222	38.2858	31.2629	73.7926	64.7331
nadR	b4390	45.6836	40.9841	37.357	44.4627	47.7528	51.7147	104.02	118.334	97.3416	105.72	129.658	113.139
slt	b4392	94.7591	95.7526	95.2943	105.50299999999999	100.68700000000001	91.1409	86.8587	82.1121	85.6785	67.255	80.0598	77.5806
trpR	b4393	259.376	240.327	223.938	183.447	267.328	231.015	173.433	98.8326	113.758	260.416	151.11	173.49599999999998
ytjC	b4395	112.051	118.698	127.044	110.023	86.965	93.7428	90.4839	123.303	104.977	119.958	103.02600000000001	115.58200000000001
creA	b4397	93.6464	85.7953	75.3556	72.3087	75.5603	94.7031	64.4733	90.7598	72.8173	112.829	70.6682	106.022
creC	b4399	30.2277	28.2664	22.7484	36.5618	24.3272	23.1078	13.5184	18.4528	20.4452	25.7705	16.7896	25.888
creB	b4398	71.8808	80.0857	91.4235	95.455	49.611999999999995	92.4899	50.0241	51.0915	41.02	88.4519	76.8447	78.568
creD	b4400	12.0904	11.9832	14.3017	9.94069	10.9239	2.4434099999999996	4.14823	6.95452	8.21727	9.426810000000001	7.08997	7.83926
yjjY	b4402	507.246	219.166	402.181	124.52799999999999	361.142	457.847	119.81299999999999	522.577	469.06800000000004	870.091	223.50099999999998	680.4069999999999
yjtD	b4403	51.9085	65.9005	56.8511	83.899	54.195	73.9866	58.8035	56.7713	50.4717	49.5427	50.9822	50.2923
phoB	b0399	46.5367	39.8108	47.5005	26.7388	27.7524	18.793	31.4039	30.2655	33.5758	28.0628	24.2205	27.463
yaaA	b0006	159.599	117.28200000000001	141.721	138.3	136.031	152.792	105.515	98.3346	105.97	144.14700000000002	102.959	113.69
yaaJ	b0007	26.7604	28.1114	29.4346	91.098	102.501	84.7363	14.5497	14.2139	13.0934	19.8509	31.6244	25.4746
satP	b0010	139.39	125.73200000000001	113.499	79.4556	114.661	111.85799999999999	67.7293	68.995	86.0983	53.8534	61.3052	70.4581
yaaW	b0011	8.04913	13.0322	13.450999999999999	5.43384	1.68705	7.43867	9.27258	6.710789999999999	5.77725	3.74913	7.497210000000001	4.92475
yaaI	b0013	15.8252	25.2697	9.82216	5.1329400000000005	14.2445	0.0	12.019	8.483039999999999	3.55632	5.36642	6.14815	8.49286
mokC	b0018	82.06700000000001	13.7557	90.1887	132.403	50.9568	62.2113	35.5632	40.3426	26.1963	19.9994	22.4078	69.2343
rpsT	b0023	8117.32	6225.52	6651.82	4833.03	4101.53	4058.65	8616.07	8163.26	7342.19	9757.86	4454.37	6190.26
caiE	b0035	11.2584	7.280289999999999	8.68022	12.8605	14.0585	10.4596	4.79398	5.36712	6.16752	2.71775	4.586930000000001	7.1582
phoR	b0400	29.3343	34.0556	27.4378	17.6764	21.2663	22.6328	16.94	20.5573	20.9554	13.5251	12.1498	17.1993
caiD	b0036	2.23686	5.42364	7.06602	6.95625	9.63285	4.27339	1.61835	2.1215200000000003	2.94077	1.83106	2.0735	3.0213799999999997
caiC	b0037	11.2542	13.5572	13.2069	12.0916	16.6117	11.1112	8.76512	9.40883	6.48585	7.883210000000001	10.7624	11.841
caiB	b0038	25.023000000000003	21.3831	18.7665	20.2959	18.6326	17.544	8.56093	9.32051	11.8536	12.960999999999999	9.40042	7.011239999999999
caiA	b0039	27.5205	24.0259	19.7523	45.5803	57.2253	54.0678	13.0668	15.1495	21.201	18.1643	19.3988	22.5988
caiT	b0040	3.4094900000000004	5.19011	1.1098	1.9552	0.891036	6.31859	0.9095030000000001	1.63094	3.04374	1.0408	1.17723	2.18407
apaH	b0049	135.58	109.45700000000001	132.505	80.8433	86.8325	75.45	129.086	128.613	166.313	82.4721	68.453	79.7233
apaG	b0050	322.921	362.87300000000005	340.47	240.106	227.887	238.97099999999998	358.57	402.125	403.691	224.347	265.272	283.029
pdxA	b0052	235.285	207.017	223.825	169.743	173.674	173.96599999999998	217.33	280.64599999999996	219.605	170.40099999999998	152.24200000000002	182.804
surA	b0053	530.145	493.11	515.438	643.2280000000001	565.877	622.07	452.733	480.79699999999997	473.082	520.05	544.779	520.67
rsmA	b0051	380.99199999999996	391.408	395.39099999999996	273.873	256.501	270.528	431.81	473.101	464.405	361.04400000000004	270.613	258.231
brnQ	b0401	613.462	506.486	642.311	449.658	411.81300000000005	386.99699999999996	227.018	207.28099999999998	234.64	93.6032	164.21400000000003	97.1804
lptD	b0054	442.93199999999996	418.131	420.477	406.903	357.936	381.11	377.969	398.01800000000003	417.03	458.086	401.593	417.87
rluA	b0058	88.7722	93.7268	91.7874	126.241	102.67299999999999	124.057	74.6099	94.7069	94.9877	68.154	92.5457	89.9228
rapA	b0059	97.2552	100.348	100.171	144.923	105.04	108.198	92.8747	92.8882	97.1866	95.8905	88.84700000000001	83.8853
polB	b0060	22.0687	24.5384	22.5902	22.8153	25.8627	24.215	29.8626	31.656999999999996	29.7359	21.2094	32.9912	22.3084
araD	b0061	3.30767	3.7251	10.3626	7.155469999999999	3.23703	4.362509999999999	4.10548	2.0232799999999997	3.04413	1.8750200000000001	1.06977	2.9981
araA	b0062	13.5182	11.5112	16.9741	10.3593	7.989330000000001	12.2572	8.4482	7.17541	5.38885	4.15041	7.0987800000000005	5.7632699999999994
araB	b0063	4.6203199999999995	4.22612	5.04697	1.43293	3.2854699999999997	1.1667399999999999	3.32021	4.01006	3.1440900000000003	3.7286300000000003	1.2778100000000001	1.64078
thiB	b0068	230.015	223.696	241.762	102.505	53.5521	77.1049	217.535	227.118	242.41299999999998	213.665	92.0666	151.452
thiP	b0067	63.3755	59.4046	68.4966	31.6283	21.561	24.8571	61.2209	62.2439	56.8759	44.0786	31.9964	48.8637
thiQ	b0066	82.728	81.9198	85.6998	63.9943	33.207	58.1736	62.2451	60.2987	52.8226	49.7806	37.0707	53.528
proY	b0402	220.273	206.554	212.016	191.02	143.167	170.572	77.736	95.2284	98.19	39.1135	57.6331	50.7059
sgrR	b0069	30.435	32.8162	32.1509	31.8766	36.9731	29.9255	27.2637	25.703000000000003	28.5585	28.2136	30.6068	27.926
leuD	b0071	635.99	625.909	567.941	1107.38	972.571	1032.52	946.413	887.922	919.831	1136.25	1195.72	1212.96
leuC	b0072	489.892	494.68	447.028	832.128	764.426	812.51	749.445	700.559	714.538	886.2869999999999	986.28	897.175
leuA	b0074	364.12	396.63800000000003	336.98199999999997	425.17900000000003	351.694	397.30300000000005	513.714	481.39300000000003	495.298	691.448	770.431	623.506
leuB	b0073	599.549	586.554	522.9830000000001	904.765	750.6160000000001	849.327	857.102	767.07	823.117	1173.31	1067.0	1066.19
leuL	b0075	0.0	0.0	0.0	0.0	17966.6	0.0	0.0	0.0	0.0	0.0	0.0	5571.99
yacG	b0101	454.651	459.675	554.422	406.556	282.638	161.139	209.84900000000002	312.866	282.349	233.588	182.705	358.965
coaE	b0103	155.642	142.22299999999998	170.232	110.88	140.966	119.914	107.727	98.63600000000001	119.005	115.213	101.853	90.7799
zapD	b0102	192.63	212.61900000000003	218.688	173.34	162.629	128.293	142.218	120.15899999999999	120.382	137.605	93.8779	111.014
hofB	b0107	19.3194	16.7333	19.3108	25.2654	19.1337	31.1775	10.4845	10.0225	13.8135	8.19608	13.5428	13.5321
malZ	b0403	41.2067	40.586999999999996	38.699	35.3397	56.0991	48.4802	39.551	49.2291	45.1707	40.5343	42.2825	40.7905
hofC	b0106	17.42	21.4378	13.9367	5.73156	12.1985	10.0429	4.85913	11.5619	8.60909	5.020969999999999	6.84282	7.8582600000000005
ppdD	b0108	3.9153300000000004	4.66726	1.6756799999999998	4.40928	0.0	0.0	4.07281	1.7816299999999998	0.0	0.0	2.6334299999999997	2.46223
nadC	b0109	106.764	103.521	95.8888	159.685	212.02599999999998	166.96400000000003	93.6774	101.71700000000001	100.09200000000001	133.945	135.915	112.835
aroP	b0112	436.60900000000004	381.44	454.815	506.57800000000003	303.236	367.608	395.608	392.533	459.251	958.712	863.067	927.727
yacH	b0117	15.0722	17.0911	15.8283	10.0138	12.2813	11.4559	7.6349	5.5088099999999995	7.705189999999999	9.20219	8.45314	8.11467
speD	b0120	310.901	342.25800000000004	315.072	480.279	414.6	490.04	540.828	693.627	611.9540000000001	956.3330000000001	856.561	861.341
speE	b0121	296.203	291.668	272.51599999999996	419.055	364.412	375.95300000000003	489.66900000000004	605.786	481.038	788.6489999999999	717.318	632.072
yacC	b0122	155.814	180.548	209.33599999999998	71.072	184.773	96.1265	172.06799999999998	156.986	205.542	201.648	196.518	171.423
gcd	b0124	174.003	176.24099999999999	175.945	75.6002	45.4757	52.788999999999994	622.866	604.239	591.028	246.33	311.62	316.11
can	b0126	1821.1	1554.79	1606.82	873.821	669.939	740.623	2005.89	1970.18	1922.97	1720.49	1196.6	1313.95
queA	b0405	90.7946	84.1891	85.2665	46.504	33.965	35.0615	106.27799999999999	127.25200000000001	120.574	90.0543	52.3752	58.9367
panD	b0131	1154.59	1021.6	1221.19	1032.52	905.8860000000001	934.4810000000001	880.836	826.061	726.187	953.837	697.438	769.4989999999999
panC	b0133	720.044	597.224	655.712	967.712	959.15	1010.56	492.16900000000004	491.189	534.504	651.94	631.976	558.971
panB	b0134	442.42800000000005	395.444	478.35699999999997	844.0830000000001	950.955	932.058	375.125	362.48199999999997	366.46	493.728	580.88	492.834
yadC	b0135	13.4357	9.31272	15.4102	5.7396199999999995	3.23956	8.58382	3.8705	2.04543	3.44559	1.24662	5.6175	3.7555199999999997
yadK	b0136	6.67019	1.10321	3.49235	0.0	2.72308	7.2055	4.1973	2.59052	2.12135	9.54775	3.57597	3.22491
yadL	b0137	5.67111	4.62061	10.0243	2.4861400000000002	0.0	2.0556799999999997	2.3748299999999998	4.1548300000000005	3.62503	7.9741800000000005	1.5043799999999998	6.8734399999999996
yadM	b0138	4.03836	9.85357	5.930630000000001	5.82604	0.0	0.0	5.555280000000001	5.07661	6.28322	3.10249	1.7647099999999998	3.15751
htrE	b0139	3.60952	5.5519300000000005	3.5701300000000002	2.4670099999999997	0.919012	1.62795	1.17419	1.9412	2.15104	4.23718	4.19348	3.52046
yadV	b0140	3.4715	7.84381	5.40043	1.9398400000000002	3.63291	1.59832	1.82519	3.33172	3.50262	0.0	1.16866	2.13047
yadN	b0141	5.1123	6.20959	4.39865	2.7558	0.0	0.0	2.61498	1.17462	0.0	0.0	0.0	0.0
tgt	b0406	233.72	204.704	222.937	272.01099999999997	222.593	239.752	236.044	240.35299999999998	234.095	316.163	314.335	290.007
pcnB	b0143	537.9119999999999	510.022	567.86	321.08	203.393	248.641	393.917	414.73900000000003	440.144	451.662	210.38400000000001	310.376
folK	b0142	118.711	96.8971	106.131	69.5104	61.0049	57.2344	118.014	93.5526	80.5889	109.215	41.7564	43.2658
gluQ	b0144	95.5659	75.4264	102.71	54.4037	57.8969	50.5945	43.5248	62.2112	49.1616	44.8384	34.0012	32.3211
dksA	b0145	1251.96	1264.05	1264.44	1536.29	1417.4	1482.44	849.538	790.7739999999999	812.3960000000001	1241.99	1215.69	1159.45
sfsA	b0146	101.824	150.156	102.988	163.285	193.687	147.424	146.88	144.513	96.7657	100.579	203.24599999999998	179.72400000000002
ligT	b0147	81.9728	74.3729	82.7594	69.7585	42.8352	62.5282	56.4162	43.0407	34.3423	48.3422	41.6348	46.8452
hemL	b0154	350.655	326.97700000000003	312.79200000000003	534.823	474.315	483.67400000000004	191.84900000000002	198.87400000000002	205.486	296.541	289.214	265.884
yadS	b0157	70.2919	58.551	57.2831	10.7065	19.4482	26.3663	21.1346	29.1213	25.0839	19.7587	11.0321	18.3881
mtn	b0159	416.348	348.025	404.37699999999995	671.314	687.9839999999999	718.743	307.176	321.411	354.98800000000006	479.097	430.675	433.173
btuF	b0158	59.8988	66.4021	53.4495	43.7284	50.9783	45.1182	51.1233	51.6563	35.9362	38.5449	23.0515	36.5883
yajC	b0407	1032.11	925.1310000000001	914.7810000000001	1359.51	1257.2	1273.72	824.564	832.444	824.7710000000001	1583.97	1495.13	1241.3
yaeH	b0163	345.2	379.92900000000003	295.746	673.7339999999999	851.921	732.965	351.163	269.004	253.37099999999998	383.98	666.747	531.0830000000001
yaeI	b0164	31.2657	29.8097	26.3013	25.9717	22.2139	9.9649	10.622	9.11321	10.9206	14.6357	14.5915	15.6622
dapD	b0166	1013.56	843.3580000000001	981.388	1262.94	1206.94	1299.34	1058.15	1040.66	925.8489999999999	1355.64	1338.89	1311.83
glnD	b0167	95.4946	109.819	107.43799999999999	138.594	172.622	154.002	88.9274	95.0112	107.281	108.411	98.0669	103.91
map	b0168	658.457	549.321	591.072	1102.39	1166.38	1178.51	676.8919999999999	671.908	691.16	720.092	749.2330000000001	742.752
yaeP	b4406	569.76	479.181	586.488	1304.03	999.558	1047.87	403.338	430.045	338.457	598.879	896.232	840.492
rof	b0189	211.66099999999997	242.89700000000002	221.912	501.18	647.028	564.2869999999999	193.054	203.74599999999998	198.752	341.658	459.161	391.531
yaeF	b0193	20.8992	32.9335	22.2328	13.7352	6.4128099999999995	8.548110000000001	13.8562	13.1038	12.2568	9.061119999999999	11.362	13.4501
proS	b0194	547.538	478.915	503.125	684.1310000000001	492.026	571.197	535.4209999999999	558.883	566.5740000000001	763.4069999999999	597.827	664.91
rcsF	b0196	489.772	498.024	487.848	501.07099999999997	402.91	423.343	267.882	332.97	273.04400000000004	328.77099999999996	250.19299999999998	240.454
carB	b0033	805.171	774.164	708.502	1368.05	1059.07	1305.28	1120.5	1474.87	1458.49	1809.01	1880.16	1832.35
secD	b0408	406.43	369.26599999999996	397.80300000000005	347.009	263.355	292.221	327.443	304.68	304.969	396.88599999999997	321.617	355.267
tsaA	b0195	116.634	122.227	126.225	63.9852	99.5528	79.0229	75.6834	65.8094	86.3879	79.7532	30.1802	51.7192
metQ	b0197	1393.48	1183.95	1161.39	1870.58	1610.92	1841.74	1329.01	1438.89	1407.73	1894.4	1765.3	1758.84
metN	b0199	317.035	282.488	319.421	82.5299	22.5826	38.8387	328.085	340.42800000000005	359.11199999999997	231.558	113.303	202.03
metI	b0198	334.278	287.884	389.249	168.266	96.859	163.66	278.543	304.442	370.086	273.823	234.27900000000002	223.588
yafC	b0208	46.153999999999996	36.9201	39.5694	38.353	58.7976	68.1869	31.8887	39.8994	35.8998	47.7213	62.1231	51.0362
mltD	b0211	623.692	510.44599999999997	544.887	293.063	305.441	296.045	461.01599999999996	559.194	439.936	682.997	401.57199999999995	482.267
gloB	b0212	153.17600000000002	147.171	137.183	120.72399999999999	101.72	117.255	122.8	107.573	96.3547	149.289	113.76899999999999	122.962
rnhA	b0214	68.8426	88.4873	59.4983	69.9106	97.8354	79.2397	86.2087	74.6114	67.0504	114.492	77.5975	85.5136
yafU	b0218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykfM	b4586	2.33123	3.98731	2.1165599999999998	0.0	0.0	1.93567	2.43764	0.0	1.73899	0.0	0.0	0.0
secF	b0409	393.376	376.904	412.707	481.899	370.841	419.86199999999997	301.369	338.38599999999997	318.868	311.38599999999997	392.954	358.876
yafV	b0219	52.9111	63.318999999999996	66.7895	132.217	157.436	138.346	75.0276	63.9147	88.9295	64.2942	98.4164	91.34700000000001
fadE	b0221	40.7036	39.8517	43.5366	21.8937	20.7387	25.0081	29.0876	36.0655	32.2339	52.4316	35.5836	42.3603
yafK	b0224	301.47	327.74800000000005	335.142	258.28700000000003	284.572	267.393	191.77700000000002	213.493	260.341	284.10400000000004	163.576	175.023
yafQ	b0225	146.812	137.47799999999998	204.771	255.91299999999998	333.255	333.63300000000004	115.402	59.0171	210.231	153.384	160.592	179.581
dinJ	b0226	157.735	146.398	170.173	486.421	371.408	300.966	171.48	157.17600000000002	218.81599999999997	268.032	350.535	259.269
lfhA	b0229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pepD	b0237	841.513	825.466	833.6489999999999	1226.65	1195.35	1205.17	606.001	593.23	540.637	624.056	579.048	586.805
phoE	b0241	8.09773	15.5977	14.2326	2.2606900000000003	3.17797	0.0	4.252280000000001	2.83385	2.42167	5.93815	2.7077400000000003	4.95084
ykfN	b4626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykfI	b0245	122.572	136.602	134.704	35.6355	38.0293	58.6588	2.80667	22.7002	33.2897	0.0	31.9444	32.389
yajD	b0410	209.725	227.512	228.87599999999998	471.94699999999995	526.46	608.241	128.817	148.988	107.374	284.027	255.925	263.212
yafW	b0246	35.3837	48.676	47.5819	20.1479	24.5074	27.3921	6.208819999999999	16.3789	6.78251	7.012010000000001	15.9489	7.1921800000000005
ykfH	b4504	45.7538	48.0498	38.5791	15.9514	29.4085	13.5087	15.3791	35.3355	5.62892	34.2903	0.0	26.3672
ykfG	b0247	14.9043	19.0948	23.1973	22.0932	28.3952	12.6836	11.5186	15.5566	5.24111	3.2788800000000005	11.142000000000001	8.74333
yafX	b0248	47.0636	65.3725	79.7582	80.2926	69.959	45.5963	57.443000000000005	77.6853	67.4513	75.3031	48.4087	71.7276
ykfF	b0249	23.8161	22.8053	24.8611	12.7909	11.7518	21.3129	12.1026	21.572	13.2226	0.0	15.2842	27.9833
ykfB	b0250	68.5208	67.477	52.8926	111.745	97.5876	115.399	61.5103	45.2096	64.0767	57.1768	86.485	49.7948
ykfL	b4627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafY	b0251	13.0495	19.3954	14.4545	20.3944	18.645	26.4942	7.807519999999999	5.11956	10.1333	8.69108	22.0166	11.0748
ykfK	b4628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yafZ	b0252	10.6096	12.1077	9.960280000000001	2.96054	6.6163	11.9296	7.51265	11.6752	7.559539999999999	10.915	7.94044	6.511769999999999
nrdR	b0413	263.721	250.268	237.71200000000002	394.67	472.32300000000004	456.98800000000006	210.149	210.13	179.82299999999998	230.56400000000002	285.36	270.197
ykfA	b0253	34.6782	39.1374	33.7748	28.8665	21.6475	22.0257	17.0017	26.074	18.2472	23.6357	18.9744	20.8468
perR	b0254	25.4446	33.1175	24.469	8.014669999999999	19.0347	14.2888	23.4589	13.2943	17.0637	13.4873	11.5627	7.025460000000001
afuC	b0262	16.7272	15.2838	17.4575	7.0789100000000005	10.7268	11.4509	2.15364	5.4505	6.743060000000001	0.0	3.48685	2.6108
afuB	b0263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
insX	b4505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yagB	b0266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yagA	b0267	1.65965	5.36503	1.39449	1.91973	0.0	1.55349	0.440384	2.7411	1.26464	0.992467	1.129	1.0852899999999999
ribD	b0414	217.78400000000002	232.697	212.46599999999998	274.02	360.82	319.006	180.30599999999998	166.015	182.419	161.50799999999998	202.157	155.435
yagI	b0272	122.37299999999999	109.962	100.727	90.3995	110.15700000000001	116.12799999999999	104.932	113.537	127.833	98.0801	59.5031	80.0374
argF	b0273	279.351	286.592	231.435	699.321	477.80800000000005	603.241	544.101	786.243	556.755	449.402	518.3330000000001	582.0880000000001
yagK	b0277	46.9181	43.99100000000001	50.644	34.4231	29.8451	16.5231	16.0519	14.2492	15.9808	8.7729	14.7825	9.848310000000001
yagL	b0278	17.7116	9.75273	15.9267	12.3636	16.3077	20.718000000000004	7.254169999999999	4.56738	9.376489999999999	2.63367	4.53153	6.7821
yagM	b0279	0.8764299999999999	3.72689	3.98475	0.0	1.79465	1.58738	0.922941	0.9012379999999999	1.4484	4.04741	0.0	1.94808
yagN	b0280	149.214	133.889	122.652	190.04	243.878	225.792	148.713	135.088	97.5947	182.41	153.959	101.59
intF	b0281	124.777	154.029	133.089	71.8972	75.7532	69.6198	66.5879	73.8648	69.4854	61.3212	59.2993	69.5933
paoD	b0283	12.808	16.4849	9.630360000000001	12.4277	7.5568100000000005	14.6754	26.1067	19.702	25.7964	10.0335	14.6741	13.3107
ribE	b0415	595.702	667.035	585.693	688.1289999999999	845.012	743.275	502.17400000000004	591.0459999999999	501.36800000000005	580.056	463.642	496.04900000000004
ykgT	b4695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yagP	b4694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paoA	b0286	14.8437	14.8603	12.1471	1.8645900000000002	6.78337	4.55829	16.4617	26.5551	19.9549	11.7245	18.9526	9.341569999999999
paoB	b0285	9.66191	10.8502	7.53578	12.0536	12.043	12.0923	22.6224	12.6366	19.1023	9.27418	20.278	15.1424
paoC	b0284	6.839919999999999	7.3524899999999995	8.04926	7.940519999999999	7.58068	7.601189999999999	20.7767	15.3362	22.9524	13.1597	13.7424	11.0056
ykgJ	b0288	42.4243	54.673	38.981	20.881	19.1896	17.4786	57.5594	33.1495	42.2221	37.734	40.8916	65.061
ecpC	b0291	8.29837	8.05286	7.153739999999999	6.43018	6.18711	6.835030000000001	5.74113	4.16515	5.90071	2.95919	5.9779599999999995	4.47105
ecpD	b0290	15.4009	15.7889	16.484	17.5805	19.9227	17.8276	10.8573	16.7536	15.0258	12.9846	16.5166	12.6289
ecpE	b0289	21.6605	16.0316	23.456999999999997	11.4443	12.0598	12.7166	10.6749	8.16282	16.1267	20.0823	14.790999999999999	21.1772
ecpB	b0292	2.92679	1.52095	0.8338450000000001	0.0	0.0	8.861310000000001	3.06411	5.0864400000000005	2.99091	4.52433	7.799460000000001	7.299110000000001
nusB	b0416	857.482	858.679	869.441	850.357	865.745	778.3380000000001	668.8839999999999	750.8510000000001	640.4780000000001	807.6210000000001	534.436	676.5039999999999
ecpA	b0293	13.0599	14.6611	28.1106	45.7709	32.8799	41.3439	14.802	16.8659	13.5074	43.6825	32.0624	37.516
ecpR	b0294	2.8397	3.56443	0.0	0.0	0.0	2.51844	0.0	1.45442	1.13934	3.27094	0.0	0.0
ykgM	b0296	45.6022	31.548000000000002	30.201999999999998	21.2706	19.4752	26.5388	20.3659	18.5307	15.14	23.0444	25.5703	17.2009
ykgO	b4506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.8531	128.279	0.0	0.0
ykgR	b4671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	760.08	0.0	0.0	0.0
ykgP	b4630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ykgA	b0300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rclC	b0301	4.95196	4.88577	4.31051	2.6631	0.0	2.19294	1.2754299999999998	6.50868	1.93977	5.74017	1.61707	4.36362
rclB	b0303	7.491560000000001	0.0	6.48198	0.0	14.3998	0.0	0.0	0.0	0.0	33.3378	0.0	0.0
rclA	b0304	19.2534	25.5078	16.6773	18.5731	15.2787	12.8211	36.1296	29.4726	25.3462	26.983	29.9304	34.4175
pgpA	b0418	234.803	218.25099999999998	255.649	460.251	368.787	407.05199999999996	212.267	214.095	225.90900000000002	199.043	319.76099999999997	244.65
ykgH	b0310	8.95763	4.53883	3.9671300000000005	0.0	4.41782	1.9355200000000001	0.0	0.0	2.68115	0.0	1.43979	0.0
betA	b0311	114.829	111.853	102.164	89.5941	78.3438	74.6504	41.5802	51.7693	44.3436	35.7314	48.1105	38.9766
betB	b0312	214.512	212.56900000000002	221.525	141.985	104.236	109.854	95.1551	86.6274	89.1988	83.0958	82.8555	90.9471
