NAME	DESCRIPTION	HMDA-HMDA-_1	HMDA-HMDA-_2	HMDA-HMDA-_3	HMDA-M9-_1	HMDA-M9-_2	HMDA-M9-_3	MG1655-HMDA-_1	MG1655-HMDA-_2	MG1655-HMDA-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
rbsC	b3750	44.8084	43.6454	34.1837	26.7673	26.4838	22.826	53.4164	60.0776	53.2874	67.8797	61.449	71.6514
cynS	b0340	18.5818	20.0449	15.7596	17.4829	11.4572	19.7976	11.3865	15.1492	15.2549	9.60034	5.97306	6.36538
rbsB	b3751	78.6351	72.5614	71.7403	56.9594	67.5218	70.8332	154.899	181.05599999999998	173.449	133.186	123.354	160.986
rbsK	b3752	83.0621	84.7468	74.0527	95.5994	99.5221	107.39399999999999	87.4394	102.891	109.876	80.2294	83.01299999999999	101.764
rbsR	b3753	37.8315	39.2033	34.5359	41.0982	32.0053	35.0278	19.3936	22.9259	22.6229	23.3654	23.4697	23.2238
yifE	b3764	93.6286	65.9427	88.5909	651.964	1218.6	715.956	257.346	413.48400000000004	398.36400000000003	734.242	491.14099999999996	973.966
ilvL	b3766	1472.05	2533.02	1136.0	3282.94	6384.73	7459.01	3693.59	8161.68	4302.14	4910.39	5092.86	9953.27
ilvX	b4669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ilvM	b3769	608.9730000000001	315.08799999999997	474.277	744.944	193.665	276.546	523.711	120.639	82.75	126.515	122.848	94.5317
ilvG	b4488	0.0	0.0	0.0	0.102568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ilvE	b3770	385.983	451.17400000000004	425.28	1150.39	1231.42	1385.77	315.39799999999997	393.19800000000004	388.8	336.75300000000004	305.877	376.189
ilvD	b3771	438.74199999999996	467.461	517.27	986.242	884.9839999999999	866.5269999999999	318.165	294.499	325.74	280.09	272.406	264.925
ispH	b0029	223.908	262.371	280.982	163.696	233.88	188.671	237.82	176.394	191.41	197.135	223.793	199.273
cynX	b0341	5.708819999999999	6.30009	7.1478600000000005	4.841069999999999	4.98418	4.262630000000001	8.045910000000001	5.866630000000001	8.28692	4.44875	4.96404	4.21551
ilvA	b3772	199.783	260.178	215.033	652.1669999999999	464.477	513.13	116.88	170.45	168.771	131.30700000000002	103.323	122.948
ilvC	b3774	946.745	1064.66	1182.58	1609.31	3212.99	707.6360000000001	982.665	1324.92	1388.46	3003.78	2325.79	4400.32
rep	b3778	112.76899999999999	103.197	114.275	51.7266	90.7041	49.71	120.348	90.1857	92.9583	67.3365	74.9911	59.3318
trxA	b3781	1494.28	2004.84	1589.98	2130.79	2017.59	3143.71	1194.3	1451.11	1660.01	1824.61	1763.39	2261.14
rho	b3783	1529.09	1776.92	1661.14	887.352	1427.09	846.5369999999999	1377.17	875.2539999999999	878.86	1240.94	1302.64	1186.01
wecA	b3784	246.06099999999998	307.969	298.077	152.685	242.562	161.25799999999998	231.67700000000002	191.433	192.13400000000001	279.389	301.5	300.961
wzzE	b3785	107.99700000000001	168.05700000000002	129.207	105.52799999999999	146.97799999999998	100.068	103.59899999999999	103.07	118.296	131.841	138.944	125.634
rffG	b3788	121.74799999999999	145.378	132.418	116.99	149.234	94.8702	120.56700000000001	117.01799999999999	120.21799999999999	124.43700000000001	130.22799999999998	111.92399999999999
wecC	b3787	116.196	181.257	118.45700000000001	122.126	195.237	116.044	99.73700000000001	129.653	136.63	134.766	134.863	125.14299999999999
wecB	b3786	150.75799999999998	215.391	155.283	124.072	183.204	112.225	132.953	129.179	139.88	141.172	163.877	146.773
mhpA	b0347	1.61022	3.3888800000000003	1.20731	1.88847	2.11515	4.65129	1.25071	0.8177770000000001	0.995634	2.4626799999999998	1.68687	0.27763899999999997
wecD	b3790	101.49600000000001	130.697	101.494	89.0527	122.08	91.1206	93.355	84.6112	77.3259	105.34	109.995	103.41
rffH	b3789	87.5373	121.449	102.76	100.236	115.551	81.984	82.3057	94.6715	94.1958	104.986	96.2488	90.9669
wecE	b3791	100.191	118.59100000000001	109.61399999999999	126.315	106.883	108.329	87.2614	75.2948	80.44800000000001	102.795	109.303	107.421
wzyE	b3793	29.2044	32.7536	27.1252	21.4428	28.5646	23.503	13.5546	16.8523	17.1031	28.5065	28.1416	28.0928
wecF	b4481	43.7907	76.3205	49.0119	62.7187	76.7406	68.9712	33.1698	43.8384	45.7607	56.8667	47.2906	57.9606
wzxE	b3792	130.768	125.74	154.855	98.6959	99.0101	89.6904	98.5682	60.0102	60.3871	114.471	167.058	96.5581
wecG	b3794	70.0398	85.9157	67.5479	71.0911	70.6408	64.4324	62.4307	39.4332	48.006	67.16	71.388	70.0793
yifK	b3795	175.80200000000002	207.325	210.301	131.72899999999998	213.75	108.588	159.3	164.49400000000003	177.483	163.653	169.505	163.261
aslB	b3800	6.04459	5.79894	4.41763	5.97664	6.78412	5.8527	3.80994	4.50681	4.345280000000001	2.19488	2.89432	3.085
cyaA	b3806	350.36400000000003	366.962	368.273	269.48	251.46900000000002	225.51	496.662	569.943	571.285	320.806	306.204	330.654
mhpB	b0348	4.23538	2.78725	2.06773	4.418419999999999	1.88936	8.55165	3.53286	1.76236	1.57474	5.32603	4.67874	2.47539
yifL	b4558	596.885	403.06199999999995	420.856	492.01199999999994	441.795	348.032	1105.21	918.7819999999999	1031.11	732.6089999999999	546.57	734.1210000000001
xerC	b3811	314.668	207.57299999999998	353.781	146.894	113.655	112.262	655.317	127.954	166.74	421.889	663.7560000000001	339.26300000000003
yigA	b3810	106.405	129.516	94.9287	115.212	123.94	96.9942	189.188	137.592	133.7	266.806	259.03	238.18599999999998
yigB	b3812	82.6825	102.615	85.8102	85.0544	84.11399999999999	84.6741	99.3817	85.0507	84.0143	126.26	118.16799999999999	129.364
dapF	b3809	91.2159	87.6775	93.7034	91.3328	119.73100000000001	89.5034	184.158	174.899	167.817	164.571	150.532	180.107
uvrD	b3813	132.011	155.249	122.831	93.9386	107.572	87.3301	107.083	103.95200000000001	100.516	86.8537	91.2691	73.8646
corA	b3816	182.601	157.53	157.109	156.80200000000002	182.959	147.439	124.17	66.7686	76.7275	143.72299999999998	109.273	165.28900000000002
pldA	b3821	106.12700000000001	130.56	105.954	62.7059	195.394	108.539	68.2068	56.3866	55.3641	91.7831	82.7334	106.79899999999999
recQ	b3822	93.8041	117.816	83.0245	55.1476	126.135	56.306000000000004	77.1824	65.87899999999999	60.3209	68.4129	66.0903	81.554
rhtC	b3823	91.2096	143.131	93.4692	119.947	190.433	153.44	51.6215	46.7458	43.9048	132.161	128.297	136.143
mhpC	b0349	2.4637599999999997	3.74845	2.64301	8.45088	5.16731	12.7328	2.03471	2.6288099999999996	3.95453	6.56493	3.51948	6.02672
pldB	b3825	123.921	132.745	130.958	108.82600000000001	122.88	109.31700000000001	108.406	90.4046	90.0502	120.352	116.89299999999999	122.432
yigL	b3826	97.6588	99.8527	109.694	95.195	111.78	117.791	107.211	80.9866	77.2038	109.934	122.613	125.348
yigM	b3827	31.4464	41.4978	34.7396	42.1039	34.489000000000004	25.4658	20.2065	18.8336	17.3788	41.4916	37.1382	44.8677
metE	b3829	3598.75	3046.64	4287.45	8026.83	18130.5	1703.78	3832.76	4771.49	4991.39	7879.58	6365.55	11330.8
udp	b3831	475.349	427.267	368.79699999999997	759.597	278.293	920.675	496.86699999999996	1178.51	1006.27	311.464	234.08	276.574
rmuC	b3832	46.2105	50.9143	49.3779	41.2442	26.1095	32.8663	27.5724	31.9386	28.5168	14.2439	18.0855	14.6785
ubiE	b3833	393.35699999999997	407.94	376.195	264.673	332.32599999999996	329.284	398.217	363.231	359.5	327.66900000000004	289.416	378.15
ubiB	b3835	146.44299999999998	167.28599999999997	157.921	88.2969	101.14299999999999	97.6449	125.735	133.241	128.64700000000002	113.36	130.59	123.24700000000001
ubiJ	b3834	102.929	127.50200000000001	102.301	74.91199999999999	117.51799999999999	114.436	112.477	117.991	128.571	108.869	101.766	109.75200000000001
tatA	b3836	2396.16	2027.75	2494.13	2555.94	2345.86	1802.41	2838.3	1825.07	1918.04	2493.7	3237.3	2571.16
mhpE	b0352	3.52618	3.49515	3.0156099999999997	10.2027	5.79355	11.8851	3.95496	3.82269	4.64567	3.9037	4.67411	6.8521600000000005
tatB	b3838	359.855	475.19	444.82599999999996	386.915	549.099	365.3	299.712	234.549	254.90099999999998	453.542	487.625	455.969
tatC	b3839	211.50900000000001	301.986	226.54	130.65	262.318	145.19799999999998	144.813	96.0102	99.1763	230.701	213.334	247.424
tatD	b4483	77.7126	115.39399999999999	77.8625	60.8492	117.37799999999999	63.3991	39.2753	56.9653	54.7255	41.1386	40.4873	43.8932
ubiD	b3843	217.18400000000003	234.016	228.43400000000003	232.206	243.09400000000002	221.726	224.602	283.163	288.66	186.987	194.38400000000001	206.342
fre	b3844	320.204	377.129	320.11	353.869	375.856	405.775	314.019	388.986	385.92400000000004	303.495	242.854	356.241
yigZ	b3848	149.86	157.05	127.094	150.97	136.339	131.261	103.98100000000001	100.277	114.65299999999999	132.579	115.676	149.264
pepQ	b3847	324.316	311.128	317.883	365.105	345.277	384.064	284.728	342.26800000000003	353.506	299.553	273.538	343.082
trkH	b3849	109.895	114.95200000000001	104.50399999999999	74.0067	71.7021	81.4306	91.8953	85.8061	90.8334	83.0756	82.6269	74.6371
hemG	b3850	137.798	156.615	120.49600000000001	132.386	126.926	154.658	109.766	152.028	166.2	114.851	128.09799999999998	150.696
yihD	b3858	153.653	229.257	196.095	443.639	296.295	558.005	164.888	175.17	165.762	236.324	153.613	209.475
mhpF	b0351	5.54512	5.452319999999999	6.13828	11.2155	7.218160000000001	12.4381	6.2125	5.5376	3.9367300000000003	4.9349300000000005	3.78059	4.30574
srkA	b3859	144.461	191.532	167.352	104.762	126.62100000000001	156.071	134.916	113.97399999999999	102.711	120.859	113.73299999999999	125.1
dsbA	b3860	396.661	442.29400000000004	420.764	528.734	521.388	578.1659999999999	607.114	522.795	555.1080000000001	433.217	487.713	475.273
yihF	b3861	6.795889999999999	7.257280000000001	6.495430000000001	7.701689999999999	5.08345	7.4875300000000005	1.9945400000000002	1.50378	1.1205399999999999	3.85302	3.53517	2.12439
polA	b3863	178.364	165.388	180.608	211.75799999999998	182.382	191.965	191.65	227.452	210.412	167.77900000000002	167.655	193.40599999999998
yihI	b3866	159.062	153.184	153.717	289.634	345.22900000000004	385.376	206.9	236.795	202.998	313.786	311.37	339.98199999999997
hemN	b3867	105.145	110.228	109.831	135.82299999999998	122.65100000000001	126.596	114.145	100.155	101.831	136.286	137.69899999999998	138.545
typA	b3871	812.832	1304.08	986.9739999999999	802.317	1584.22	686.02	869.03	803.257	877.2460000000001	1146.85	1175.29	1300.0
yihL	b3872	18.2794	21.7159	22.7606	12.9068	21.8768	9.432830000000001	8.83453	12.1683	8.04878	12.4407	10.7728	18.8682
yihM	b3873	16.352	14.499	15.3742	16.1136	31.5392	13.8667	6.11951	8.38697	9.50578	12.5945	11.1628	16.97
yihN	b3874	4.16415	5.8323599999999995	3.4384099999999997	4.51366	10.1856	6.61027	1.7025599999999999	0.9567629999999999	2.9258	2.25753	4.93525	4.84668
mhpD	b0350	6.47866	4.46626	3.7666699999999995	12.4068	6.623819999999999	14.4113	2.6606799999999997	2.8233900000000003	3.46634	6.8395600000000005	8.02023	7.94504
yihV	b3883	18.5747	13.8668	18.0274	20.7049	14.4283	16.8745	9.88397	8.26252	15.3671	7.6696100000000005	4.71133	7.4130899999999995
yihW	b3884	75.2757	55.7237	69.706	86.18700000000001	88.6564	82.7541	77.002	63.1827	71.8969	75.6937	85.3723	75.0248
yihY	b3886	85.1089	80.9595	89.2502	79.9297	41.9522	97.21700000000001	187.16299999999998	106.932	108.896	106.065	123.389	92.1324
dtd	b3887	193.743	181.795	167.394	190.453	198.639	247.416	312.073	294.57099999999997	349.11800000000005	235.717	223.26	234.67
yiiD	b3888	152.114	130.886	125.756	162.496	139.703	201.237	214.423	147.045	175.748	171.512	173.763	157.241
yihX	b3885	117.213	108.257	98.2566	191.95	89.1963	198.43599999999998	129.231	160.226	142.623	119.37700000000001	111.60700000000001	127.03299999999999
yiiE	b3889	35.6818	25.3649	29.7094	11.6018	11.9505	26.7478	0.0	0.0	0.0	0.0	8.43758	23.3001
yiiF	b3890	31.9581	6.52647	41.5045	23.2572	24.7087	33.3739	18.1323	12.7816	14.3705	17.4049	30.0099	13.8415
fdhD	b3895	30.6873	30.3596	27.7938	42.8527	55.4947	64.3584	38.8397	32.0613	33.2483	43.3769	42.7684	40.3043
yiiG	b3896	3.6217599999999996	3.12535	3.7680300000000004	3.8731400000000002	6.95822	6.99971	0.8505379999999999	1.7551599999999998	2.52464	3.28845	1.89873	3.8635099999999998
mhpT	b0353	13.876	11.3168	12.8765	11.4212	9.60516	17.5519	9.47403	7.017410000000001	10.3275	8.58821	11.0614	6.36941
rhaS	b3905	5.05788	5.06989	6.13739	7.964460000000001	6.06499	4.31246	9.43459	5.89951	9.32724	3.4171400000000003	4.0458	4.90382
rhaR	b3906	4.69982	3.64313	1.74668	4.80767	4.09945	3.08118	2.74438	5.53241	3.3810000000000002	2.47763	1.2812700000000001	1.32265
sodA	b3908	3376.43	3877.88	2788.83	3305.27	2635.3	3800.05	5256.29	5811.65	5683.99	4614.3	3823.64	5079.0
kdgT	b3909	30.0758	25.4729	36.7396	13.055	15.6511	7.151339999999999	24.7945	10.8638	11.4469	12.3656	13.9213	13.4817
yiiM	b3910	56.4213	59.5703	47.6164	139.963	80.0729	131.64700000000002	68.4413	97.1503	88.2559	105.59899999999999	93.0235	106.134
cpxP	b4484	185.96400000000003	153.024	160.75	39.98	49.6387	88.0719	124.29899999999999	101.83	80.5834	49.3867	49.9724	41.4543
fieF	b3915	228.31	219.467	225.109	233.40400000000002	192.071	221.43900000000002	178.40900000000002	172.868	165.00099999999998	216.169	236.532	200.65099999999998
pfkA	b3916	535.742	536.91	596.54	1981.93	1054.43	1419.68	507.341	1127.58	1122.82	792.257	772.831	746.882
sbp	b3917	1694.53	1497.32	1454.34	165.48	179.40400000000002	144.877	577.001	516.161	542.748	123.735	117.06700000000001	364.439
cdh	b3918	243.92	255.74099999999999	268.432	32.3556	54.5133	39.3376	72.2075	33.8428	39.6284	27.5425	30.1862	33.2222
yaiL	b0354	88.4743	68.14	82.6767	114.81700000000001	131.795	133.2	67.0256	104.057	113.072	105.133	102.34100000000001	137.612
yiiR	b3921	60.7704	53.937	64.6292	82.2885	95.5137	86.975	48.8262	18.5509	35.9358	72.9851	66.7766	86.9268
yiiS	b3922	147.025	124.913	129.931	428.00300000000004	183.91299999999998	655.354	182.595	152.57299999999998	171.81599999999997	165.75400000000002	132.407	136.126
uspD	b3923	142.484	139.54399999999998	158.797	674.409	224.467	924.675	184.834	312.58299999999997	285.34	263.205	170.921	255.799
zapB	b3928	1331.57	1315.81	1285.91	1565.62	1456.58	1612.82	2063.99	2471.81	2456.74	977.2260000000001	805.4169999999999	1152.48
rpmE	b3936	2961.74	2891.06	3254.11	2706.59	4031.2	999.914	2765.36	2902.4	2586.72	3796.03	3802.46	3803.76
metB	b3939	477.44699999999995	232.301	315.49	390.647	512.2130000000001	250.296	277.536	127.99600000000001	196.046	255.215	251.518	322.775
metL	b3940	154.892	136.30100000000002	126.04799999999999	246.204	341.86	151.227	106.14299999999999	147.97899999999998	153.618	104.786	85.2297	147.15
metF	b3941	252.68400000000003	187.862	176.08900000000003	408.718	1135.03	304.256	218.963	313.517	395.436	355.99699999999996	214.45	694.793
katG	b3942	157.056	124.678	148.482	514.361	239.80900000000003	767.1260000000001	205.335	271.535	263.78700000000003	280.093	222.952	208.364
yijE	b3943	13.4983	19.1661	10.6034	16.82	32.494	19.7124	5.81059	13.8196	14.2958	13.3087	13.7101	14.9164
frwC	b3949	2.24107	3.26159	2.8585599999999998	1.2755299999999998	2.2778	2.65218	2.2686900000000003	2.70788	1.1062	1.3151700000000002	0.5747479999999999	0.0
frwB	b3950	3.0335900000000002	1.19276	1.2470299999999999	3.9365900000000003	4.4432	7.535310000000001	0.0	3.7074199999999995	2.7027900000000002	2.5344599999999997	0.0	2.60988
pflC	b3952	7.25312	8.72475	7.21674	8.7927	7.718310000000001	10.5713	7.3615	5.86413	6.90515	5.863230000000001	4.8245	7.37822
pflD	b3951	6.36345	5.64185	7.47548	7.534910000000001	6.18398	9.47991	4.7491	4.3861099999999995	6.636310000000001	4.384119999999999	5.22509	4.98186
frwD	b3953	3.6592	5.07354	10.2413	4.22393	5.7725800000000005	7.15096	3.10422	2.05112	7.01554	2.21352	7.48345	5.81991
argC	b3958	302.612	57.925	45.4929	192.99599999999998	370.584	48.9862	130.085	97.9834	143.721	382.452	309.66900000000004	812.5369999999999
argB	b3959	467.93199999999996	128.431	218.61900000000003	315.652	518.77	80.8225	429.29699999999997	204.88	288.16700000000003	643.962	630.359	1353.24
argH	b3960	255.893	105.37899999999999	246.095	271.235	690.7710000000001	119.479	259.506	198.66099999999997	255.512	421.25699999999995	427.61699999999996	963.7310000000001
oxyR	b3961	177.187	215.607	186.285	344.63599999999997	345.68300000000005	396.594	145.588	221.053	235.018	227.375	190.55200000000002	295.678
yijD	b3964	128.361	175.06900000000002	134.06	164.171	189.53599999999997	164.919	123.287	295.80400000000003	309.064	174.524	131.232	201.639
rihC	b0030	66.3808	83.0235	63.4215	33.0356	57.78	45.5869	21.9443	43.435	45.9979	26.7583	25.2902	26.3195
fabR	b3963	489.26300000000003	331.256	509.82	275.212	207.547	147.517	610.112	267.45599999999996	343.42199999999997	335.131	424.574	335.284
murI	b3967	124.505	156.30200000000002	155.966	111.323	130.248	91.9365	103.846	92.1021	101.351	115.3	115.605	117.491
btuB	b3966	157.447	178.253	167.766	255.99599999999998	451.24300000000005	187.88299999999998	93.427	101.78399999999999	94.2036	167.813	157.651	198.642
birA	b3973	88.4484	84.1603	82.2496	98.7914	108.887	104.87799999999999	91.4455	73.5748	75.1581	114.756	122.633	115.321
murB	b3972	120.88	119.227	131.898	97.1481	188.398	146.791	155.779	119.524	120.46799999999999	152.132	149.30200000000002	167.571
tufB	b3980	1167.25	1458.52	1215.99	2133.72	4525.05	1526.56	2153.73	2819.82	3038.37	2237.86	1696.08	2735.87
secE	b3981	1531.76	1839.43	1782.0	1122.08	2170.2	898.493	1010.32	538.8340000000001	727.944	1429.11	1370.33	1342.85
nusG	b3982	793.066	1257.12	931.079	860.775	2362.88	1138.54	475.82099999999997	593.4169999999999	583.075	769.837	724.45	830.215
rplK	b3983	3040.37	4368.87	3268.58	3603.95	7557.78	1922.24	4028.63	4425.34	4825.25	5686.37	4935.11	6256.12
rplA	b3984	3196.96	4704.22	3740.29	4385.87	9107.78	2369.62	5726.51	6035.63	6269.89	5924.27	5470.79	6703.24
tauA	b0365	400.423	177.555	286.69	8.26036	5.889819999999999	5.94383	13.1548	18.6276	18.8283	4.87434	3.24694	7.19544
rplJ	b3985	9798.84	11451.8	11411.5	9348.58	15663.5	4145.29	9681.8	6207.22	7605.77	13912.6	12306.2	15660.5
rplL	b3986	7244.79	8815.42	8182.87	9072.59	24593.0	6175.65	7078.67	7685.34	7666.59	10948.4	10655.7	14430.3
rpoB	b3987	1763.75	2209.67	2025.08	1675.05	1809.09	1494.61	1965.45	2427.87	2390.28	1687.54	1592.04	1846.43
rpoC	b3988	1759.95	2112.05	1909.48	1539.58	1652.82	1370.68	1980.1	2740.65	2685.51	1536.07	1475.07	1807.75
yjaZ	b3989	62.7638	61.6215	77.007	19.977999999999998	28.0899	19.4836	28.8404	18.4003	16.8899	15.8293	23.4652	19.0086
nudC	b3996	151.05200000000002	156.077	127.712	78.5738	123.916	117.855	138.195	113.37299999999999	123.281	123.238	128.784	143.05100000000002
hemE	b3997	218.653	301.681	187.49	233.394	247.28	261.565	168.234	212.421	183.92	168.66	143.221	162.237
nfi	b3998	231.703	305.647	199.46400000000003	181.832	170.892	198.88299999999998	156.494	178.28900000000002	177.139	146.928	133.37	138.827
yjaG	b3999	359.33099999999996	417.726	402.537	223.645	310.447	241.013	230.917	216.42700000000002	227.393	256.281	260.79200000000003	265.17
hupA	b4000	5283.99	4712.24	4807.39	8803.61	7874.77	9191.69	3884.21	2935.54	3150.07	5724.28	5222.73	6545.3
tauD	b0368	260.82099999999997	114.118	216.829	10.7601	8.28326	11.405999999999999	8.65053	11.9377	7.46215	6.722060000000001	5.34713	8.43754
yjaH	b4001	74.419	99.1152	75.1629	67.6837	116.505	94.3982	28.4734	31.7949	34.7345	67.4203	60.9253	62.1661
zraS	b4003	11.652999999999999	10.8121	8.56333	11.9336	8.79027	6.608210000000001	7.8506100000000005	11.1101	11.6658	5.32292	4.10136	6.32486
zraR	b4004	8.667539999999999	6.02855	6.29839	7.462439999999999	9.99719	10.9837	9.58803	10.33	10.3357	7.0762100000000006	5.4450199999999995	10.1317
yjaA	b4011	3.1083	2.55457	2.82898	1.36922	3.16551	1.1986299999999999	0.0	0.8787299999999999	0.0	3.5380800000000003	2.94738	1.82883
metA	b4013	659.595	282.635	399.75699999999995	229.56	502.216	187.437	1018.52	750.5830000000001	913.872	260.409	151.358	376.702
aceB	b4014	4578.94	4908.6	4632.11	2655.21	1317.09	4255.73	7710.73	8425.34	8407.5	3182.51	2914.3	3515.74
aceA	b4015	5995.67	7048.36	6115.17	3671.95	1596.69	4596.52	10763.7	11147.5	11249.9	3909.24	4010.12	4282.82
aceK	b4016	687.695	835.295	642.364	281.29900000000004	170.657	391.119	930.159	1372.21	1212.64	443.765	427.116	446.485
metH	b4019	230.081	286.20799999999997	216.773	198.018	288.566	204.88	258.83099999999996	376.279	347.986	215.30599999999998	191.938	217.118
yjbB	b4020	146.53799999999998	130.732	142.19799999999998	65.7967	53.9529	65.6052	83.1557	84.5814	69.9099	51.3266	53.4992	40.9466
tauC	b0367	280.879	126.12700000000001	205.43099999999998	4.50062	6.24622	3.5613099999999998	5.65806	6.8998	10.8843	2.44011	2.76504	4.22231
rluF	b4022	99.2003	83.1969	89.2965	125.76899999999999	131.05200000000002	158.21	98.286	66.5237	85.1963	97.1402	113.694	106.61200000000001
pgi	b4025	690.577	645.646	709.7	836.717	767.377	857.8580000000001	872.424	1124.85	1086.91	795.507	739.222	764.1039999999999
yjbE	b4026	183.792	187.987	183.157	46.4977	21.0626	17.2901	34.0725	18.3396	32.954	40.1702	40.8188	26.051
yjbF	b4027	12.8743	13.0111	17.4219	0.0	1.5779299999999998	2.1594	3.5516199999999998	0.715025	0.0	2.31529	0.349645	1.41675
yjbG	b4028	8.08252	5.02669	10.2833	1.97793	2.6717	1.48601	1.26506	0.366856	0.7839189999999999	1.0318200000000002	1.10428	0.0
yjbH	b4029	12.8562	15.0307	11.8778	6.07526	5.33306	6.675160000000001	4.286630000000001	4.6687199999999995	4.63285	5.7501	6.54061	6.014469999999999
psiE	b4030	48.5328	43.0039	23.7364	157.393	37.4415	256.686	23.6439	39.0975	29.500999999999998	64.8721	47.4567	69.2957
malK	b4035	0.581821	1.6007200000000001	0.667326	3.2029900000000002	3.2194599999999998	1.7836299999999998	12.2898	19.8559	14.606	43.2929	58.5765	33.9755
lamB	b4036	8.02411	7.80266	6.6081199999999995	11.3153	8.05311	10.5446	18.6698	25.5199	21.7062	109.397	109.79799999999999	117.546
malM	b4037	10.2864	10.1409	9.8317	18.9031	13.0506	22.7686	19.7506	22.6348	18.0837	109.823	118.20200000000001	95.2933
tauB	b0366	603.0830000000001	219.202	465.245	5.96775	8.32732	5.64995	19.5584	24.9793	17.7404	6.63899	3.85445	9.319410000000001
yjbI	b4038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ubiC	b4039	315.54900000000004	194.998	362.352	139.438	119.057	120.561	372.38699999999994	143.416	176.53900000000002	185.62400000000002	204.00099999999998	143.297
