NAME	DESCRIPTION	PUTR-Putrescine-_1	PUTR-Putrescine-_2	PUTR-Putrescine-_3	PUTR-M9-_1	PUTR-M9-_2	PUTR-M9-_3	MG1655-Putrescine-_1	MG1655-Putrescine-_2	MG1655-Putrescine-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
ispH	b0029	215.00799999999998	191.533	199.168	201.438	186.095	205.581	206.80599999999998	226.43400000000003	218.493	197.135	223.793	199.273
cynX	b0341	4.33838	4.031969999999999	3.08812	4.548769999999999	3.5513800000000004	2.4260599999999997	5.39567	3.52694	5.9755400000000005	4.44875	4.96404	4.21551
ilvA	b3772	127.949	89.8643	70.0833	125.11399999999999	121.604	114.387	107.06700000000001	93.0264	110.819	131.30700000000002	103.323	122.948
ilvC	b3774	1900.87	1090.98	1258.36	2368.42	2279.71	2613.43	2127.24	2076.85	2163.79	3003.78	2325.79	4400.32
rep	b3778	53.8786	47.6186	52.8623	47.431999999999995	55.4914	52.3886	72.282	70.2615	61.5491	67.3365	74.9911	59.3318
trxA	b3781	2067.11	1822.63	2031.86	2360.85	1942.73	1870.36	1751.6	1971.49	2139.75	1824.61	1763.39	2261.14
rho	b3783	701.7439999999999	731.299	889.0189999999999	697.025	742.426	682.82	889.8960000000001	1011.7	923.2389999999999	1240.94	1302.64	1186.01
wecA	b3784	165.13299999999998	195.578	243.63299999999998	217.137	216.173	232.127	222.105	229.454	200.53400000000002	279.389	301.5	300.961
wzzE	b3785	150.102	146.499	135.438	151.62	125.738	125.431	108.352	130.605	119.439	131.841	138.944	125.634
rffG	b3788	219.612	190.82299999999998	159.903	134.724	128.293	120.368	99.6052	115.00200000000001	124.89	124.43700000000001	130.22799999999998	111.92399999999999
wecC	b3787	250.58	205.96900000000002	185.57	154.123	153.083	149.705	133.975	142.19299999999998	169.987	134.766	134.863	125.14299999999999
wecB	b3786	205.081	187.85	180.50799999999998	163.341	164.797	157.94899999999998	144.244	153.208	141.783	141.172	163.877	146.773
mhpA	b0347	1.28506	0.519746	1.46052	3.4169099999999997	2.67064	3.28071	0.990566	0.929314	1.6797099999999998	2.4626799999999998	1.68687	0.27763899999999997
wecD	b3790	185.415	179.41299999999998	153.266	110.76700000000001	118.15899999999999	119.913	99.0529	87.39299999999999	101.17299999999999	105.34	109.995	103.41
rffH	b3789	171.063	161.275	134.716	107.679	109.94	114.376	84.5864	97.8246	100.40100000000001	104.986	96.2488	90.9669
wecE	b3791	143.362	135.156	130.338	114.14200000000001	116.243	107.50299999999999	79.5844	73.5887	83.0984	102.795	109.303	107.421
wzyE	b3793	48.9558	39.7206	37.3028	34.6595	33.8337	32.5742	28.1193	27.6279	24.1679	28.5065	28.1416	28.0928
wecF	b4481	77.3374	78.0879	70.9328	65.4824	68.8583	61.3285	46.4688	50.6037	49.8002	56.8667	47.2906	57.9606
wzxE	b3792	119.169	152.024	146.61	83.6557	81.5506	85.0746	80.9707	74.611	60.7008	114.471	167.058	96.5581
wecG	b3794	73.555	64.4959	72.0508	70.8962	80.1502	79.3827	42.1858	48.6962	49.294	67.16	71.388	70.0793
yifK	b3795	207.195	209.97400000000002	219.602	176.859	189.50599999999997	174.074	153.077	160.267	166.796	163.653	169.505	163.261
aslB	b3800	2.8256	1.88664	2.39542	4.66517	4.28015	2.9878400000000003	2.95077	3.1419	2.77339	2.19488	2.89432	3.085
cyaA	b3806	526.384	586.5880000000001	578.156	260.218	257.85400000000004	262.444	467.62199999999996	437.207	485.25	320.806	306.204	330.654
mhpB	b0348	0.733819	0.464243	0.757212	5.266369999999999	4.3142	5.69854	3.19782	2.00189	2.91265	5.32603	4.67874	2.47539
yifL	b4558	994.6669999999999	941.086	1011.2	603.071	624.8330000000001	713.9760000000001	685.7339999999999	641.5880000000001	794.448	732.6089999999999	546.57	734.1210000000001
xerC	b3811	178.11	264.67400000000004	288.747	167.476	188.014	224.03099999999998	199.56900000000002	175.299	162.215	421.889	663.7560000000001	339.26300000000003
yigA	b3810	189.657	183.71200000000002	153.111	172.817	177.10299999999998	176.99099999999999	177.52	148.444	146.423	266.806	259.03	238.18599999999998
yigB	b3812	150.73	128.282	162.27200000000002	140.316	160.78	149.472	121.787	125.493	119.34299999999999	126.26	118.16799999999999	129.364
dapF	b3809	207.824	134.834	122.676	142.471	146.291	137.30700000000002	133.286	136.255	145.281	164.571	150.532	180.107
uvrD	b3813	185.982	190.06099999999998	170.93099999999998	100.755	103.33200000000001	93.9092	121.999	124.649	136.991	86.8537	91.2691	73.8646
corA	b3816	44.3494	47.9713	49.7755	97.5921	95.7043	109.774	85.0755	96.0708	84.0438	143.72299999999998	109.273	165.28900000000002
pldA	b3821	43.3479	35.279	46.108000000000004	88.0927	87.5174	87.0162	53.1418	84.4732	61.3536	91.7831	82.7334	106.79899999999999
recQ	b3822	65.3223	56.4291	57.2	56.8573	58.7163	67.8011	76.2028	88.7655	91.5319	68.4129	66.0903	81.554
rhtC	b3823	51.4077	48.6862	54.7229	102.689	97.8817	101.833	68.688	86.9126	72.6639	132.161	128.297	136.143
mhpC	b0349	2.01094	1.54881	2.27785	6.7386800000000004	8.102	7.749339999999999	2.5019	1.29942	2.98297	6.56493	3.51948	6.02672
pldB	b3825	99.7875	104.822	113.539	106.75399999999999	93.9829	112.029	145.178	144.865	136.858	120.352	116.89299999999999	122.432
yigL	b3826	94.2144	89.2785	95.4424	94.1421	83.0713	86.8295	109.147	114.92	119.23100000000001	109.934	122.613	125.348
yigM	b3827	54.8398	59.052	69.8032	33.6855	38.2427	33.7007	27.1464	28.9689	25.2051	41.4916	37.1382	44.8677
metE	b3829	2735.78	2160.08	1609.76	6114.22	6486.2	7340.39	4893.93	5046.08	4430.47	7879.58	6365.55	11330.8
udp	b3831	691.827	575.976	636.489	500.54699999999997	434.608	409.55400000000003	901.9060000000001	874.347	1080.79	311.464	234.08	276.574
rmuC	b3832	53.2926	50.7719	49.7801	17.4841	16.4868	15.0444	33.0811	29.5562	34.5701	14.2439	18.0855	14.6785
ubiE	b3833	405.01	405.13599999999997	384.19599999999997	324.346	331.81699999999995	317.666	365.244	353.342	410.38800000000003	327.66900000000004	289.416	378.15
ubiB	b3835	238.054	264.818	244.468	108.18799999999999	105.725	109.052	161.576	154.325	151.766	113.36	130.59	123.24700000000001
ubiJ	b3834	126.334	142.428	117.455	109.69	103.335	94.3757	105.124	111.61200000000001	117.936	108.869	101.766	109.75200000000001
tatA	b3836	1739.52	2527.37	2417.48	1496.29	1640.08	1959.6	1671.56	1371.66	1299.15	2493.7	3237.3	2571.16
mhpE	b0352	3.8732800000000003	2.7016400000000003	1.8998700000000002	7.54559	10.1644	7.13013	6.28524	5.21089	4.53472	3.9037	4.67411	6.8521600000000005
tatB	b3838	542.489	492.86300000000006	559.206	352.226	334.967	359.14300000000003	324.58799999999997	363.744	326.23	453.542	487.625	455.969
tatC	b3839	218.53900000000002	274.142	291.66900000000004	161.265	160.975	175.21400000000003	161.576	226.16400000000002	162.542	230.701	213.334	247.424
tatD	b4483	49.89	45.0468	49.7713	26.5937	31.3338	26.0331	54.6742	58.5736	73.7915	41.1386	40.4873	43.8932
ubiD	b3843	240.40900000000002	195.766	188.382	228.127	211.449	215.915	225.236	211.233	246.74200000000002	186.987	194.38400000000001	206.342
fre	b3844	286.971	222.24900000000002	201.37	337.37	306.71	301.607	228.856	273.531	269.906	303.495	242.854	356.241
yigZ	b3848	125.51700000000001	130.52700000000002	111.296	109.131	107.506	111.756	122.86200000000001	98.0767	108.24	132.579	115.676	149.264
pepQ	b3847	323.939	278.6	257.85900000000004	296.46	293.224	298.944	280.014	238.418	293.52299999999997	299.553	273.538	343.082
trkH	b3849	94.9485	106.43	107.561	79.3197	81.1091	82.5737	94.1902	99.1671	96.5693	83.0756	82.6269	74.6371
hemG	b3850	128.125	117.235	133.931	135.005	149.248	147.023	122.7	151.66	128.875	114.851	128.09799999999998	150.696
yihD	b3858	136.891	206.613	212.356	335.86199999999997	344.74699999999996	309.764	234.18900000000002	213.639	175.828	236.324	153.613	209.475
mhpF	b0351	4.44765	2.45913	2.9704900000000003	8.84182	7.51342	5.31205	3.2139599999999997	3.0581099999999997	2.2842599999999997	4.9349300000000005	3.78059	4.30574
srkA	b3859	279.931	275.795	314.073	129.132	124.853	120.352	187.92	193.988	190.268	120.859	113.73299999999999	125.1
dsbA	b3860	691.462	687.887	659.798	486.43199999999996	452.57800000000003	438.051	505.01099999999997	510.27	529.2040000000001	433.217	487.713	475.273
yihF	b3861	3.2865	2.78336	4.28469	3.31978	3.50125	3.3566300000000004	2.39933	1.91228	2.42938	3.85302	3.53517	2.12439
polA	b3863	192.15400000000002	201.64700000000002	183.18900000000002	158.2	161.584	173.581	155.88	138.56799999999998	152.19299999999998	167.77900000000002	167.655	193.40599999999998
yihI	b3866	171.43400000000003	176.238	161.694	375.595	404.57	356.65	208.926	222.054	197.921	313.786	311.37	339.98199999999997
hemN	b3867	126.738	132.787	125.79899999999999	127.88799999999999	123.882	138.275	110.654	101.446	108.81700000000001	136.286	137.69899999999998	138.545
typA	b3871	865.46	785.2510000000001	861.378	814.325	779.319	781.921	799.118	834.8789999999999	896.355	1146.85	1175.29	1300.0
yihL	b3872	5.90003	3.9291300000000002	4.96582	8.83925	8.70213	8.147680000000001	14.1465	10.8677	12.6999	12.4407	10.7728	18.8682
yihM	b3873	7.0272	4.39086	3.3705800000000004	7.60792	10.5167	9.06522	11.7964	12.3459	11.0176	12.5945	11.1628	16.97
yihN	b3874	0.8285530000000001	0.774854	0.995674	2.45103	3.02872	4.06259	2.76112	2.17844	3.00484	2.25753	4.93525	4.84668
mhpD	b0350	4.0539	2.3414900000000003	2.5846400000000003	7.19762	8.45508	6.64468	2.52279	3.85063	4.5149300000000006	6.8395600000000005	8.02023	7.94504
yihV	b3883	6.25189	10.6971	9.12293	7.044389999999999	6.58767	6.895860000000001	11.4489	9.27158	9.46154	7.6696100000000005	4.71133	7.4130899999999995
yihW	b3884	36.9481	33.3528	30.5144	58.0873	59.3588	63.4868	53.6307	49.1509	44.3507	75.6937	85.3723	75.0248
yihY	b3886	116.917	138.28	114.568	112.23	113.619	124.486	109.861	113.06	106.686	106.065	123.389	92.1324
dtd	b3887	179.144	133.96	112.259	228.06799999999998	242.41299999999998	243.333	193.95	185.105	169.861	235.717	223.26	234.67
yiiD	b3888	110.92399999999999	95.0494	107.635	194.097	174.25400000000002	177.995	147.32399999999998	133.061	132.02100000000002	171.512	173.763	157.241
yihX	b3885	136.872	147.089	108.735	158.045	169.88299999999998	188.16	134.659	136.231	145.213	119.37700000000001	111.60700000000001	127.03299999999999
yiiE	b3889	0.0	2.62239	11.9009	1.71954	4.452319999999999	4.6395	6.00314	4.0151	4.10615	0.0	8.43758	23.3001
yiiF	b3890	7.57108	9.5504	8.060139999999999	20.8855	18.7861	21.4763	22.0189	9.42039	13.4154	17.4049	30.0099	13.8415
fdhD	b3895	23.1181	15.424000000000001	14.5801	65.4117	66.9672	61.1025	34.5493	32.291	27.0651	43.3769	42.7684	40.3043
yiiG	b3896	2.42292	1.84338	1.6490799999999999	3.84162	2.1051900000000003	3.05513	2.79287	2.40027	2.35405	3.28845	1.89873	3.8635099999999998
mhpT	b0353	4.7958099999999995	7.7596300000000005	5.6173	8.37628	7.927039999999999	9.227730000000001	10.9522	7.7426699999999995	8.23542	8.58821	11.0614	6.36941
rhaS	b3905	2.15982	3.17335	2.99257	3.32113	3.4574199999999995	3.87701	6.16162	5.76352	5.02578	3.4171400000000003	4.0458	4.90382
rhaR	b3906	1.1053600000000001	2.24254	1.64419	1.117	1.9155900000000001	2.25654	3.5493699999999997	2.41885	4.10279	2.47763	1.2812700000000001	1.32265
sodA	b3908	7524.6	7749.01	6989.94	4926.62	4609.83	5043.58	6155.62	5916.86	6858.12	4614.3	3823.64	5079.0
kdgT	b3909	11.3162	11.1551	14.0967	6.855639999999999	5.93809	8.24271	12.8869	12.7752	15.2663	12.3656	13.9213	13.4817
yiiM	b3910	91.3996	104.501	86.4187	119.164	105.286	117.93799999999999	72.7529	76.188	77.9224	105.59899999999999	93.0235	106.134
cpxP	b4484	305.768	275.278	290.772	96.4752	91.135	111.022	207.41299999999998	260.05400000000003	201.817	49.3867	49.9724	41.4543
fieF	b3915	168.396	192.16099999999997	178.266	212.615	237.886	217.354	202.64700000000002	179.102	178.016	216.169	236.532	200.65099999999998
pfkA	b3916	762.1610000000001	848.294	1052.36	926.556	851.921	894.5889999999999	605.9830000000001	459.661	594.034	792.257	772.831	746.882
sbp	b3917	1106.86	1098.33	1355.01	90.8265	116.65299999999999	82.6694	813.664	886.1389999999999	863.2610000000001	123.735	117.06700000000001	364.439
cdh	b3918	77.8259	79.7275	98.8895	32.8899	36.1949	37.363	57.06399999999999	67.8128	58.5451	27.5425	30.1862	33.2222
yaiL	b0354	76.9988	54.2046	71.8615	101.963	96.1876	84.9945	84.6854	93.7978	98.43700000000001	105.133	102.34100000000001	137.612
yiiR	b3921	18.4412	22.6307	23.3924	61.2995	57.2584	69.3678	37.1317	35.6225	30.3541	72.9851	66.7766	86.9268
yiiS	b3922	157.281	137.361	100.155	338.506	313.466	302.855	206.87	197.942	244.019	165.75400000000002	132.407	136.126
uspD	b3923	180.937	170.37400000000002	178.926	478.23900000000003	453.024	477.81199999999995	298.385	312.51099999999997	253.002	263.205	170.921	255.799
zapB	b3928	1550.23	1545.14	1719.75	1529.71	1340.65	1428.64	1057.68	1184.2	1421.47	977.2260000000001	805.4169999999999	1152.48
rpmE	b3936	3901.59	4623.98	5346.87	2338.98	2557.52	2798.11	2784.54	3062.74	3010.11	3796.03	3802.46	3803.76
metB	b3939	76.618	82.4702	61.9636	117.772	167.696	199.257	169.09799999999998	166.90099999999998	121.33	255.215	251.518	322.775
metL	b3940	126.695	106.007	76.1614	120.031	136.642	133.495	127.266	140.93200000000002	127.39399999999999	104.786	85.2297	147.15
metF	b3941	53.6242	28.704	21.3645	201.546	274.138	293.569	168.21200000000002	228.06400000000002	146.31799999999998	355.99699999999996	214.45	694.793
katG	b3942	157.311	145.859	141.22799999999998	397.36	387.194	368.624	190.69799999999998	169.56900000000002	203.445	280.093	222.952	208.364
yijE	b3943	14.074000000000002	18.5984	15.755	17.336	18.4972	17.039	11.0008	11.3002	11.9112	13.3087	13.7101	14.9164
frwC	b3949	1.61389	1.25033	1.33576	1.74088	0.829307	0.7794449999999999	1.0983399999999999	2.3506	1.74328	1.3151700000000002	0.5747479999999999	0.0
frwB	b3950	3.04248	6.46333	5.0732099999999996	1.3269	3.40637	3.36344	5.09897	2.91934	2.94011	2.5344599999999997	0.0	2.60988
pflC	b3952	5.2537199999999995	2.9428799999999997	6.48642	6.3505199999999995	6.1738599999999995	6.184080000000001	4.92678	5.45699	6.00157	5.863230000000001	4.8245	7.37822
pflD	b3951	5.33875	5.34564	5.94382	6.02019	6.1646	6.15072	7.3627199999999995	6.11583	6.37555	4.384119999999999	5.22509	4.98186
frwD	b3953	9.4726	5.4865900000000005	1.77865	4.7066	2.986	4.3053099999999995	6.12283	6.84461	2.40556	2.21352	7.48345	5.81991
argC	b3958	83.8219	72.1219	51.6232	238.952	328.19199999999995	327.457	202.274	230.76	190.44	382.452	309.66900000000004	812.5369999999999
argB	b3959	138.847	159.407	139.338	309.487	440.28	527.161	333.659	293.694	264.986	643.962	630.359	1353.24
argH	b3960	173.68099999999998	174.014	148.53	399.4	464.327	465.094	307.027	288.378	297.291	421.25699999999995	427.61699999999996	963.7310000000001
oxyR	b3961	193.09799999999998	222.361	222.386	304.487	279.55400000000003	286.32099999999997	184.75	179.628	194.887	227.375	190.55200000000002	295.678
yijD	b3964	284.17900000000003	273.592	261.887	216.795	167.38400000000001	206.085	342.73199999999997	354.839	374.702	174.524	131.232	201.639
rihC	b0030	24.5606	21.5338	27.5982	19.4511	22.0466	21.3344	25.2494	29.2269	31.5697	26.7583	25.2902	26.3195
fabR	b3963	246.96599999999998	396.39099999999996	399.42	173.005	216.965	285.112	407.95099999999996	325.254	309.913	335.131	424.574	335.284
murI	b3967	119.65899999999999	136.435	151.577	106.425	103.101	99.2082	84.1375	82.853	85.7848	115.3	115.605	117.491
btuB	b3966	35.5932	33.2682	29.3917	117.84700000000001	120.38	120.501	58.975	61.6678	60.9755	167.813	157.651	198.642
birA	b3973	76.8864	82.3762	73.2512	94.4902	86.8189	99.6722	71.8115	74.0678	62.5902	114.756	122.633	115.321
murB	b3972	123.21799999999999	104.538	108.43	150.642	152.043	145.373	111.61200000000001	128.61700000000002	127.306	152.132	149.30200000000002	167.571
tufB	b3980	983.211	804.915	789.097	2129.4	2007.64	2167.38	1652.92	1712.44	1765.92	2237.86	1696.08	2735.87
secE	b3981	618.939	804.55	962.957	863.44	854.5939999999999	961.347	776.8969999999999	954.289	822.22	1429.11	1370.33	1342.85
nusG	b3982	630.773	490.99300000000005	550.4730000000001	910.806	848.0830000000001	744.194	641.799	846.79	755.15	769.837	724.45	830.215
rplK	b3983	3273.38	2973.48	2492.49	3564.08	3787.71	3823.21	3915.92	4463.37	4492.29	5686.37	4935.11	6256.12
rplA	b3984	4109.57	3572.22	3181.15	4276.09	4353.48	4591.59	5210.78	5419.05	5820.45	5924.27	5470.79	6703.24
tauA	b0365	953.0880000000001	831.26	754.8910000000001	3.36215	3.23219	1.7419200000000001	105.197	77.5373	138.506	4.87434	3.24694	7.19544
rplJ	b3985	7795.61	8639.68	9320.43	8571.98	8883.85	10268.9	8899.14	9102.27	8983.34	13912.6	12306.2	15660.5
rplL	b3986	10873.6	8113.79	7791.16	12772.4	12146.0	11154.2	9314.76	10892.7	10777.0	10948.4	10655.7	14430.3
rpoB	b3987	1894.64	1557.86	1430.22	1303.77	1368.42	1288.15	1586.36	1496.29	1730.68	1687.54	1592.04	1846.43
rpoC	b3988	2187.81	2059.27	1973.35	1337.46	1364.1	1319.67	1603.4	1534.98	1765.89	1536.07	1475.07	1807.75
yjaZ	b3989	12.2132	13.4162	13.3052	14.6223	11.9508	14.2991	16.8666	15.2057	11.120999999999999	15.8293	23.4652	19.0086
nudC	b3996	163.685	149.47	141.30700000000002	144.299	146.481	133.184	178.442	189.7	186.761	123.238	128.784	143.05100000000002
hemE	b3997	303.978	267.259	252.551	226.44299999999998	207.019	201.68400000000003	210.85299999999998	232.646	271.056	168.66	143.221	162.237
nfi	b3998	408.454	388.602	373.032	206.33599999999998	181.768	179.93099999999998	311.992	311.28700000000003	309.902	146.928	133.37	138.827
yjaG	b3999	385.759	436.42900000000003	485.333	231.13400000000001	213.22400000000002	222.66400000000002	359.19300000000004	349.126	325.295	256.281	260.79200000000003	265.17
hupA	b4000	2822.8	2911.62	3246.15	6326.49	6485.27	7386.31	3302.76	3566.68	2962.72	5724.28	5222.73	6545.3
tauD	b0368	335.046	299.439	363.835	9.379439999999999	7.49419	5.5198599999999995	60.563	49.7595	73.135	6.722060000000001	5.34713	8.43754
yjaH	b4001	58.0724	43.5852	44.3891	46.4253	43.0843	42.8182	45.5349	68.0206	44.8709	67.4203	60.9253	62.1661
zraS	b4003	6.80845	7.08453	6.22242	4.28443	5.59678	5.73541	5.8330400000000004	4.5555900000000005	7.102689999999999	5.32292	4.10136	6.32486
zraR	b4004	4.80049	6.36739	3.7493300000000005	4.34561	8.87848	6.73382	5.62489	5.23685	5.80441	7.0762100000000006	5.4450199999999995	10.1317
yjaA	b4011	0.0	1.35683	4.480119999999999	3.02567	1.27959	2.4516400000000003	3.06865	2.83303	0.561105	3.5380800000000003	2.94738	1.82883
metA	b4013	71.4296	49.5258	40.8353	135.816	178.47799999999998	219.135	270.473	330.11699999999996	208.54	260.409	151.358	376.702
aceB	b4014	4786.24	4174.87	4100.26	2484.32	2431.89	2229.65	8361.94	7916.05	9302.65	3182.51	2914.3	3515.74
aceA	b4015	6540.69	6102.34	5974.04	2593.57	2498.69	2356.41	10429.7	9811.84	12259.1	3909.24	4010.12	4282.82
aceK	b4016	1013.08	953.9019999999999	917.9110000000001	323.365	322.406	262.997	1171.47	1228.01	1353.0	443.765	427.116	446.485
metH	b4019	576.589	486.57599999999996	491.204	264.585	249.567	242.792	290.949	278.094	329.32800000000003	215.30599999999998	191.938	217.118
yjbB	b4020	178.817	194.579	203.66400000000002	68.1037	69.6104	69.3723	70.5321	72.184	67.608	51.3266	53.4992	40.9466
tauC	b0367	384.76199999999994	358.022	343.515	2.9457400000000002	3.6460800000000004	2.3918	55.2858	45.15	69.5552	2.44011	2.76504	4.22231
rluF	b4022	57.9811	52.495	57.033	119.99600000000001	110.71600000000001	129.871	58.6776	54.6948	57.0411	97.1402	113.694	106.61200000000001
pgi	b4025	1348.34	1285.41	1293.83	879.373	874.038	862.8810000000001	932.4789999999999	885.095	905.528	795.507	739.222	764.1039999999999
yjbE	b4026	1891.83	3045.61	3051.28	13.2344	15.7407	14.7317	86.1431	74.4296	135.605	40.1702	40.8188	26.051
yjbF	b4027	91.8568	77.6174	80.4674	1.2167	0.504042	2.57452	3.6021	2.0081	4.4259699999999995	2.31529	0.349645	1.41675
yjbG	b4028	72.126	62.498999999999995	65.5703	0.204565	1.07131	0.782443	2.60451	3.74286	2.73386	1.0318200000000002	1.10428	0.0
yjbH	b4029	78.3709	61.141000000000005	55.033	5.41564	4.78629	4.96194	10.9383	14.3998	9.54615	5.7501	6.54061	6.014469999999999
psiE	b4030	53.7636	43.192	52.9365	179.71900000000002	135.405	154.832	31.7501	43.2455	42.6158	64.8721	47.4567	69.2957
malK	b4035	270.513	274.942	226.56	86.4447	88.4127	86.7833	24.1786	16.5765	28.7587	43.2929	58.5765	33.9755
lamB	b4036	318.644	354.35400000000004	302.26099999999997	163.303	182.935	193.532	38.6201	36.4474	48.2486	109.397	109.79799999999999	117.546
malM	b4037	146.185	197.25400000000002	215.86599999999999	110.32700000000001	137.305	150.768	28.5407	29.8065	35.4797	109.823	118.20200000000001	95.2933
tauB	b0366	790.533	826.921	749.554	4.5345699999999995	4.59692	5.23609	105.05	79.5316	113.85	6.63899	3.85445	9.319410000000001
yjbI	b4038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ubiC	b4039	104.775	125.26899999999999	174.685	141.023	129.14700000000002	192.31099999999998	169.817	133.736	143.116	185.62400000000002	204.00099999999998	143.297
ubiA	b4040	104.03	93.9425	97.2532	132.681	120.145	126.72399999999999	99.5368	101.98200000000001	106.399	78.2534	83.8583	74.0249
dgkA	b4042	64.8057	69.3832	71.6444	144.38	113.134	114.54899999999999	108.524	106.17	109.86200000000001	127.007	102.49	163.645
lexA	b4043	298.1	323.942	317.882	333.33099999999996	288.73	317.33799999999997	231.66	233.166	232.43900000000002	298.873	263.969	402.82099999999997
dinF	b4044	15.5556	17.4646	17.4898	18.6209	21.2669	17.2093	15.1736	15.5716	12.1471	18.9293	28.4998	19.8769
yjbJ	b4045	2671.95	2533.17	2818.56	483.39099999999996	364.661	327.127	1775.57	1356.68	1273.09	251.69099999999997	286.903	188.105
yjbL	b4047	1.36775	0.0	0.0	0.0	1.1280299999999999	0.0	0.0	2.0634900000000003	3.32352	0.0	1.66645	0.0
yjbM	b4048	0.0	1.28839	1.69356	2.76939	2.55551	1.3249600000000001	1.11107	0.8306629999999999	0.21874000000000002	1.6020299999999998	2.10561	2.35043
dusA	b4049	81.2934	76.5354	94.9483	68.3207	64.5546	66.0833	80.4636	100.046	93.8113	90.7226	103.213	108.499
