NAME	DESCRIPTION	HEXA-Hexa-acid-_1	HEXA-Hexa-acid-_2	HEXA-Hexa-acid-_3	HEXA-M9-_1	HEXA-M9-_2	HEXA-M9-_3	MG1655-Hexa-acid-_1	MG1655-Hexa-acid-_2	MG1655-Hexa-acid-_3	MG1655-M9-_1	MG1655-M9-_2	MG1655-M9-_3
yhdZ	b3271	19.4403	22.2683	21.1758	28.5191	26.3797	18.5097	17.7855	29.0163	15.2923	23.3577	37.2003	26.4539
yrdA	b3279	235.64700000000002	231.565	248.22400000000002	471.139	461.70599999999996	428.147	269.61400000000003	305.992	329.045	410.10900000000004	424.18199999999996	526.744
def	b3287	836.3560000000001	828.823	689.403	704.575	671.3689999999999	674.824	614.362	680.6560000000001	533.288	660.893	673.43	589.831
fmt	b3288	356.316	457.51099999999997	392.966	418.115	378.17800000000005	425.339	263.58099999999996	213.047	242.34	321.517	337.619	297.046
rsmB	b3289	282.57599999999996	243.765	270.226	237.00099999999998	232.77200000000002	250.855	139.778	197.886	151.516	146.599	190.42700000000002	132.891
trkA	b3290	179.403	165.981	174.39700000000002	136.833	126.936	138.36	131.341	145.779	108.427	140.59799999999998	155.74200000000002	130.792
ykgG	b0308	19.4706	20.7047	12.9397	14.7518	18.4765	12.1949	16.1936	22.9662	12.4868	20.0902	22.5624	20.9788
mscL	b3291	457.527	458.273	388.116	383.24199999999996	360.13199999999995	347.539	603.242	784.893	612.619	719.3610000000001	644.305	674.9889999999999
gspC	b3324	2.75293	1.4297600000000001	6.31988	20.9054	19.8367	13.1498	6.04108	4.45581	6.17391	4.64693	7.4313199999999995	3.5627800000000005
gspD	b3325	10.4563	10.3982	10.4972	17.0547	15.9381	17.3402	7.738010000000001	6.52968	7.38375	6.38077	5.5275099999999995	6.59777
gspF	b3327	3.5459400000000003	2.91908	4.09929	7.47878	6.19813	8.96905	4.5318	2.54892	4.17061	3.08387	3.2269400000000004	2.98924
gspE	b3326	6.50859	4.1628300000000005	7.396	10.8014	10.0317	10.3707	3.72654	3.64135	4.490069999999999	2.91676	3.06477	3.20546
gspG	b3328	2.06923	2.07337	1.59958	3.35725	4.65105	3.91945	0.819831	0.993373	1.7480099999999998	1.9627599999999998	1.43031	1.55934
gspH	b3329	3.01942	1.32886	0.5691649999999999	2.36076	2.6448	1.64684	2.80268	1.8459599999999998	3.39112	2.7004099999999998	0.571887	1.15489
gspI	b3330	6.07837	3.3759900000000003	6.53805	3.52607	5.3293099999999995	1.91848	5.08561	11.4757	1.42126	1.7128599999999998	7.2565800000000005	1.78247
gspJ	b3331	4.067019999999999	5.04355	3.0618	1.34335	4.149380000000001	1.0923100000000001	4.02034	3.69246	2.0442	1.43179	0.5097149999999999	1.4931
gspK	b3332	5.3097900000000005	5.53944	3.48394	1.81192	1.8837099999999998	1.8195700000000001	2.8637599999999996	1.8157299999999998	1.64495	0.897824	1.91917	0.94232
lspA	b0027	358.13800000000003	456.972	339.98900000000003	297.768	323.586	322.216	244.56400000000002	212.24099999999999	238.52700000000002	201.04	144.469	215.579
betT	b0314	46.5754	33.8019	60.8261	48.1823	43.6985	47.6786	55.4991	54.5089	65.9527	44.4782	44.9212	40.6549
gspO	b3335	6.96258	6.57791	9.63467	5.01776	6.03964	5.3731	7.376410000000001	5.20844	2.89603	5.911630000000001	4.69454	5.49116
gspM	b3334	2.50932	6.68722	10.8647	3.5770199999999996	3.5991	5.79051	6.77225	9.68467	5.14902	7.27497	8.62743	8.10849
gspL	b3333	6.370480000000001	4.44339	5.58235	3.83512	2.01519	4.66896	6.57745	7.09818	4.23745	4.23223	4.62782	2.8144
slyX	b3348	43.0915	45.6	47.273999999999994	121.99799999999999	131.668	102.31700000000001	70.7096	65.5068	79.6579	131.22799999999998	97.8058	133.352
yheU	b3354	84.8748	155.328	63.3691	67.0658	65.086	63.9119	75.7943	51.0067	86.6328	44.5174	37.3594	77.3717
yheT	b3353	131.16299999999998	119.48200000000001	121.62299999999999	90.6675	86.586	86.3343	103.69200000000001	114.15899999999999	89.1891	98.8446	92.3574	79.8238
yheS	b3352	139.128	131.30700000000002	195.56400000000002	167.109	173.558	171.28599999999997	117.35600000000001	109.96700000000001	117.594	116.28200000000001	125.485	104.988
prkB	b3355	76.3983	90.9066	47.6308	46.5563	41.9333	46.3398	50.7703	49.9932	55.8077	59.6215	49.6971	65.7236
crp	b3357	1867.82	1805.73	1778.5	1196.35	1045.4	1118.55	1359.6	1410.48	1205.58	1328.24	1198.14	1578.9
yhfK	b3358	30.1495	32.7446	43.3719	33.823	36.0219	33.9402	64.4812	56.4326	57.104	51.5773	60.0436	49.858000000000004
yahA	b0315	7.80695	6.60267	17.5596	9.14427	9.88756	11.0105	16.9669	13.4349	15.099	18.6772	14.6667	15.1446
tsgA	b3364	29.4444	25.6702	77.8142	114.20299999999999	103.06	110.413	76.2438	41.7293	72.2965	102.788	115.29799999999999	102.765
nirD	b3366	18.4986	60.4762	0.0	1.58899	3.62954	2.53517	2.01218	5.61045	3.05773	3.5829	5.46245	3.6509099999999997
nirB	b3365	534.784	886.426	64.0653	4.250319999999999	3.98706	6.9478100000000005	15.5033	71.7979	7.75626	3.21758	4.6125	2.56803
nirC	b3367	21.1595	41.2415	31.9276	15.1982	19.0384	19.3958	4.39185	3.74245	5.5810900000000006	6.16789	2.15801	4.8769599999999995
cysG	b3368	43.5529	52.8636	62.9285	80.301	105.62899999999999	95.3567	47.6097	39.351	49.0856	60.1861	60.9458	62.1937
yhfL	b3369	15.5186	6.66983	34.2547	5.4333800000000005	6.17738	15.7026	24.4342	29.4128	0.0	0.0	23.232	20.6502
frlA	b3370	0.0	0.0	0.38760900000000004	0.143231	0.33020900000000003	0.0	0.0	0.45015200000000005	0.355151	0.189361	0.0	0.0
frlB	b3371	8.07558	11.0289	10.2365	4.57083	6.0381599999999995	3.4439300000000004	6.56044	6.9198699999999995	4.12021	4.41622	4.02197	4.269419999999999
frlD	b3374	12.4977	13.4932	10.7086	7.50132	5.91429	6.08844	7.40265	5.35345	7.471139999999999	4.95239	4.30399	6.48913
frlC	b4474	15.2955	11.8355	7.8563600000000005	5.1588400000000005	6.29398	8.74238	7.65735	5.5471	5.5528900000000005	4.43656	6.96448	5.774290000000001
yahD	b0318	16.6312	12.9101	10.8471	2.94417	7.336989999999999	3.23822	16.6373	25.9382	18.7347	19.7622	26.0725	24.0221
frlR	b3375	56.1134	63.9937	53.8323	79.8639	81.5612	83.4718	51.2219	52.9234	52.4999	46.1722	49.8785	51.4029
mrcA	b3396	29.0342	27.3872	40.0467	73.8047	92.2704	84.2733	37.2987	32.1384	39.0065	52.2917	60.5466	51.1351
yrfF	b3398	37.6102	34.8885	69.3399	75.5777	80.2686	76.5329	39.2003	29.8311	37.5409	31.9049	27.8668	28.1686
yrfG	b3399	118.181	122.225	157.51	147.983	127.977	118.491	145.872	124.06	110.829	123.553	128.007	127.666
hslR	b3400	142.85	118.215	169.989	159.101	146.269	149.287	143.465	180.805	134.151	125.12	121.45	111.48
hslO	b3401	181.755	157.235	196.377	208.43099999999998	232.92	219.886	166.947	156.787	158.19899999999998	146.803	153.66	151.542
pck	b3403	213.06799999999998	218.32	182.90099999999998	103.01100000000001	100.009	102.64299999999999	163.203	184.66299999999998	155.668	124.663	122.53399999999999	152.749
greB	b3406	62.4126	74.6544	56.7383	48.2322	48.7987	52.2306	49.891999999999996	46.3139	48.9076	38.3243	34.7316	37.8111
yhgF	b3407	174.951	138.493	241.857	250.24099999999999	274.064	278.01599999999996	160.33700000000002	172.71900000000002	170.765	168.028	160.433	157.717
feoA	b3408	12355.0	15452.5	1655.8	281.728	300.77099999999996	526.613	753.663	2924.89	409.912	219.005	272.627	259.232
yahF	b0320	2.31602	3.22885	3.40838	0.595649	1.1234600000000001	1.19212	2.6974099999999996	4.62386	2.88314	2.52901	2.5522099999999996	1.82292
feoC	b3410	92.3427	259.79400000000004	34.3935	61.4599	81.2255	97.0236	40.7401	34.2069	42.8466	53.1779	26.6376	68.1918
feoB	b3409	1682.32	3075.27	168.735	115.586	119.78299999999999	143.154	110.479	326.906	111.149	96.9027	101.271	93.2177
yhgA	b3411	19.5607	12.292	15.0999	10.6483	9.87416	7.70582	21.076	26.623	15.3807	13.539000000000001	14.6397	11.1323
gntX	b3413	53.431999999999995	65.0746	63.3426	47.3191	45.5078	43.5569	74.0969	59.8955	62.3781	64.4626	63.0318	77.5096
nfuA	b3414	477.423	404.62300000000005	805.091	983.617	822.325	729.788	618.654	427.714	676.5369999999999	710.437	426.16900000000004	875.4010000000001
gntT	b3415	28.5852	23.8781	25.3165	22.5292	19.6361	21.339000000000002	20.125999999999998	16.4896	20.1126	22.9636	18.0464	21.901999999999997
malT	b3418	120.72200000000001	110.80799999999999	151.601	110.02799999999999	104.119	118.085	199.46900000000002	236.445	219.359	226.225	213.696	230.65
rtcR	b3422	8.08963	7.8598	6.440919999999999	3.10662	2.7518700000000003	2.4685900000000003	7.63669	3.68226	5.13668	3.9952699999999997	1.95003	2.7854200000000002
glpD	b3426	44.1293	45.7583	39.4808	11.6349	8.89668	9.262789999999999	48.2154	44.5617	50.9938	25.2741	15.7469	15.446
yhgN	b3434	46.4763	36.4307	63.9486	40.9632	31.5827	29.1414	50.5818	56.3689	38.8463	48.9971	52.5487	45.3065
yahE	b0319	0.9152440000000001	0.733382	3.15992	0.8951620000000001	0.407053	0.603201	1.0448899999999999	1.87917	0.829435	1.47548	1.86005	1.38226
yhhY	b3441	60.3393	56.397	58.1001	19.7097	23.6704	24.0405	50.0609	68.2828	36.2078	29.8647	38.621	28.3374
yhhZ	b3442	0.848311	1.37984	1.9176799999999998	0.7609640000000001	0.41587700000000005	0.557607	1.02349	2.00368	0.307029	1.7129599999999998	1.2564899999999999	0.575465
yrhB	b3446	7.0629100000000005	10.2317	13.1733	10.149	10.0904	5.21786	25.0978	18.6947	14.3112	13.495	9.12161	13.5018
yhhA	b3448	203.608	182.24900000000002	130.278	14.0218	20.0458	15.8284	194.315	249.623	172.738	113.988	128.989	91.565
panM	b3459	26.6081	19.9931	32.007	37.4234	30.174	34.7245	31.5116	32.555	34.4946	51.0974	46.3508	46.6565
yhhL	b3466	105.589	100.475	91.0814	102.10700000000001	65.8738	84.9411	64.0312	59.8822	76.1996	64.8655	56.3278	59.2989
yahG	b0321	4.046469999999999	3.07773	1.9578799999999998	2.12958	2.4677	2.0241599999999997	1.87047	3.41817	2.17873	1.92123	1.76642	3.3191699999999997
rsmD	b3465	120.25200000000001	138.83700000000002	110.97	143.722	156.28799999999998	145.576	68.8711	59.9678	96.0299	77.4881	105.848	84.0219
yhhN	b3468	119.15100000000001	152.207	108.339	69.4076	73.6053	69.7766	114.088	76.8145	105.689	117.21799999999999	76.1742	122.13
zntA	b3469	70.1686	78.2184	44.141000000000005	12.5467	16.0133	15.2409	38.3935	43.5894	41.2206	20.5474	18.0655	20.2682
yhhQ	b3471	68.1068	63.5722	58.8628	61.0182	52.5642	43.5527	63.8699	66.8043	59.3163	44.2087	50.6687	50.571999999999996
dcrB	b3472	995.918	1041.16	821.9830000000001	538.3530000000001	524.83	526.65	483.296	473.159	391.99	410.004	396.272	415.45099999999996
yhhT	b3474	22.9962	24.2821	10.6413	10.5327	9.300839999999999	8.78096	34.7918	44.7329	23.2798	45.0016	56.7673	40.9561
acpT	b3475	29.2656	27.2862	32.4331	59.608999999999995	62.7925	66.0451	81.6922	60.6081	61.9407	96.8103	108.05	59.1905
nikB	b3477	8.9599	16.9467	3.13476	2.13085	1.62915	2.84082	4.23595	2.6428599999999998	2.3940099999999997	0.95596	1.8494	0.994643
nikA	b3476	86.9795	117.96	38.306999999999995	4.22926	7.58361	19.1522	28.3609	36.3599	19.0786	4.7255400000000005	10.9307	2.82178
nikC	b3478	5.84135	13.4945	4.19532	2.9182200000000003	1.99952	3.3581199999999995	2.63693	2.8033	3.3693800000000005	2.74612	3.5800099999999997	2.0342
yahI	b0323	2.0732	4.10016	6.120019999999999	2.13195	2.4253099999999996	1.7446400000000002	2.11388	2.87454	2.5053900000000002	1.99852	2.5228900000000003	1.29506
nikD	b3479	5.86509	13.4106	6.897869999999999	2.45319	4.87027	5.66364	4.8857099999999996	2.6487	4.69265	3.66773	3.59535	2.52864
nikE	b3480	7.3851	8.9512	7.1395800000000005	3.91605	3.01657	7.82608	4.40725	4.6478	6.104369999999999	5.71459	3.6074599999999997	2.6210400000000003
nikR	b3481	32.5771	24.4562	58.7588	99.3905	79.0446	96.8592	58.3815	56.8642	59.0321	91.1959	72.7923	81.8298
rhsB	b3482	0.918741	1.09786	0.538894	1.23769	1.5469	1.2120799999999998	1.11449	1.11885	1.09153	0.764409	0.868433	0.477175
yhhH	b3483	7.26055	7.74925	8.06643	9.437330000000001	10.9813	5.845280000000001	2.65785	1.1138700000000001	4.70295	4.02004	5.03224	3.07138
yrhC	b4552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yhhI	b3484	2.30715	0.925063	1.0401	0.8291290000000001	1.17208	0.761498	1.24505	2.9192400000000003	2.00888	2.11225	1.34217	1.4742600000000001
yhiM	b3491	7.397480000000001	5.5875699999999995	6.3839999999999995	4.39229	3.54715	3.59482	307.997	233.916	261.911	20.7157	15.7936	10.2931
pitA	b3493	89.3716	105.897	92.8488	150.591	193.63400000000001	160.142	129.90200000000002	119.454	130.861	242.354	223.454	275.487
uspA	b3495	8019.78	8044.94	4237.24	1752.85	1534.44	1445.92	3709.79	5729.64	3009.11	3273.2	3132.58	3280.55
yahJ	b0324	42.5989	45.8271	42.5837	32.0967	27.7257	29.01	39.1615	43.4865	41.2069	29.7361	28.1579	31.0028
dtpB	b3496	35.9748	45.0046	20.9166	7.598	6.80475	6.41541	38.5211	43.4354	37.1216	33.5657	33.2019	27.009
rlmJ	b3499	155.553	172.085	130.957	150.054	170.958	177.83900000000003	95.0217	85.5666	125.93	102.715	117.331	103.366
gor	b3500	486.01300000000003	458.625	463.49699999999996	273.515	273.733	267.404	314.568	414.293	263.997	250.43099999999998	291.95599999999996	259.473
arsR	b3501	19.0562	14.6867	20.9128	21.7653	15.9817	27.19	14.5922	7.471589999999999	15.8375	18.6242	17.3516	10.4493
arsB	b3502	10.4188	12.4327	10.0262	7.94584	7.55645	8.00632	7.5919	9.23222	6.634539999999999	6.3601	7.255	5.37403
arsC	b3503	26.9271	19.198	20.8772	15.6656	24.8709	21.9656	21.6801	19.0195	18.3998	16.6792	18.1685	24.7145
slp	b3506	52.8015	55.0758	37.0479	30.7941	12.0068	10.3675	2208.51	1960.0	2217.96	288.834	245.53400000000002	324.504
dctR	b3507	4.58328	2.7244	0.6003649999999999	2.6213	1.6821099999999998	0.41191400000000006	78.4846	55.881	115.125	25.8538	13.55	23.9537
yahK	b0325	139.879	133.825	134.316	44.4629	42.8404	37.6387	435.976	384.29900000000004	379.819	337.85699999999997	322.596	234.373
hdeD	b3511	82.39399999999999	85.2014	85.8302	41.7375	14.0723	11.6531	4327.23	4696.96	3190.38	672.691	561.994	350.689
gadE	b3512	17.5495	22.2106	4.0288	25.0209	3.38875	2.4883	556.143	146.387	1641.82	164.646	73.8987	116.477
mdtE	b3513	5.05392	6.945289999999999	7.238410000000001	5.44316	1.38635	0.915425	328.006	264.933	330.767	33.5047	30.1259	18.6636
mdtF	b3514	9.10957	10.9103	10.0412	5.54314	3.43879	4.0638	290.91700000000003	241.78900000000002	298.19599999999997	31.1771	25.9841	18.3749
treF	b3519	181.003	181.01	94.9939	14.9625	14.1212	13.6425	157.162	214.015	134.44299999999998	115.439	106.831	80.9173
yhjC	b3521	50.2706	50.4549	28.418000000000003	31.8389	32.1664	26.0261	25.4551	27.4834	31.6169	24.4852	20.3954	24.3697
yhjD	b3522	81.9677	80.0024	58.9494	23.1026	18.5569	18.0951	108.603	138.04399999999998	108.273	87.235	85.8094	68.5667
yhjE	b3523	2031.02	2296.87	2006.35	1223.2	1272.14	1153.15	657.885	829.164	811.543	779.8960000000001	668.49	802.035
kdgK	b3526	85.0581	89.7177	112.64299999999999	104.29799999999999	115.316	102.256	69.1215	56.4866	75.4172	56.5219	43.9981	63.7253
bcsE	b3536	136.721	180.16	87.5382	76.6276	79.2137	74.6832	196.429	180.403	216.5	213.017	207.985	203.408
yahL	b0326	0.0	0.0	1.79653	0.8177840000000001	1.34687	0.22223299999999999	1.5781399999999999	0.342995	0.998237	0.902782	0.9064760000000001	0.30099499999999996
bcsF	b3537	144.3	109.12100000000001	137.502	86.6844	52.6422	65.1161	296.741	374.264	220.571	278.332	368.2	214.558
bcsG	b3538	21.6879	29.7972	27.8686	28.2985	29.927	32.851	71.9492	58.6925	71.2969	69.9447	72.9431	61.5617
yhjV	b3539	6.53116	4.53615	17.2381	33.9166	29.9686	31.4427	11.0192	9.14805	11.5604	18.8134	20.4577	16.4027
yiaC	b3550	66.2112	85.7091	56.8205	44.387	50.7433	44.5345	48.4271	39.0931	52.4672	40.4594	36.439	34.2075
tag	b3549	125.37100000000001	126.51100000000001	114.11200000000001	64.9829	55.6809	59.162	104.992	96.9002	79.684	94.079	76.9225	90.9529
yiaD	b3552	39.0029	34.1793	59.1349	61.7918	52.8084	59.1396	46.7168	22.096999999999998	36.0472	24.7033	20.4789	29.9779
ghrB	b3553	449.82099999999997	395.077	618.9540000000001	436.983	431.11400000000003	426.467	475.306	508.57	504.806	490.894	479.33	538.469
yiaG	b3555	100.285	161.85399999999998	133.02700000000002	49.0673	56.7345	28.439	1324.75	1027.29	1431.74	533.225	375.81199999999995	348.921
cspA	b3556	1962.71	2291.88	1607.61	3684.72	4831.44	7002.34	578.106	515.842	671.448	1142.19	2999.12	842.557
insK	b3558	5.73329	4.7716400000000005	4.39077	9.21285	7.20949	6.38507	2.09114	1.52591	3.8208599999999997	2.81495	3.07708	3.12858
fkpB	b0028	491.227	552.595	541.879	357.00199999999995	337.33	338.62800000000004	354.224	287.178	326.60400000000004	350.36	307.393	335.19199999999995
yahM	b0327	3.44374	0.0	2.70625	2.77915	4.61612	1.42374	9.8814	12.3291	5.19107	2.38207	12.3687	2.35644
insJ	b3557	4.68421	7.64703	8.19563	14.1649	20.5251	17.8597	5.8128400000000005	7.123289999999999	7.64832	5.20792	4.71429	7.2388699999999995
wecH	b3561	8.55075	7.25917	7.6489899999999995	9.28111	8.87946	10.818	10.5417	7.020589999999999	9.1739	13.8646	11.2515	12.04
xylF	b3566	1.6281299999999999	1.7384700000000002	1.81713	2.17237	1.71925	1.35759	3.7513300000000003	2.60379	3.84922	3.82114	2.7242599999999997	2.5268200000000003
xylH	b3568	7.784330000000001	11.9498	10.437999999999999	4.25905	4.772	3.44867	8.23511	7.80348	5.5396	7.1300300000000005	8.478639999999999	6.77446
xylG	b3567	2.1838	2.8149	2.47443	2.06412	2.31345	2.00658	3.3273300000000003	3.58626	2.64018	2.8022400000000003	3.9216	3.2729
xylR	b3569	43.2556	47.83	45.5535	32.8716	33.1562	30.9348	37.1508	43.8769	31.7623	28.7267	25.3421	26.4504
malS	b3571	12.8876	10.8815	11.6732	6.29116	5.78753	5.2100800000000005	13.2037	14.1457	9.46804	12.0179	13.1375	12.6438
avtA	b3572	446.202	323.295	935.105	773.5880000000001	778.81	816.457	673.069	699.429	673.209	546.378	626.283	511.569
yiaK	b3575	5.19211	3.2065200000000003	3.2882800000000003	0.443852	1.34768	0.817547	2.19873	1.6764700000000001	0.906784	1.59871	1.04399	1.0586200000000001
yiaL	b3576	0.0	1.76758	1.8223099999999999	1.6155899999999999	0.9031680000000001	0.8871049999999999	0.930263	0.0	0.9689270000000001	0.558774	1.17519	0.0
yahO	b0329	404.593	239.75099999999998	357.366	54.716	58.1544	26.6945	1981.19	2609.19	1135.6	3105.65	4099.86	2078.14
yiaM	b3577	1.03021	0.570484	0.796619	0.4924	0.0	0.0	0.0	0.757996	0.0	0.0	0.0	0.702331
yiaN	b3578	1.2416	0.445614	0.0	0.702531	0.646274	0.6187020000000001	0.307557	1.03587	0.17396099999999998	0.183402	0.393043	0.7708510000000001
yiaO	b3579	0.830109	1.16701	1.26325	1.20992	0.16753099999999999	0.813793	0.663258	1.12119	0.9253819999999999	0.0	1.04674	0.8371209999999999
sgbH	b3581	3.2613	6.27769	6.07615	3.04845	2.5144	3.0144900000000003	0.857827	3.47992	3.03505	3.5157300000000005	2.88052	0.762369
lyxK	b3580	2.90679	3.11751	2.97646	2.38346	1.5419	2.22852	2.00833	2.12166	1.7313900000000002	1.31863	2.26462	1.67071
sgbU	b3582	3.22036	3.89035	2.80763	2.52553	2.8661	2.9779	4.5799199999999995	2.81651	3.5387699999999995	3.55257	3.5382	2.8364
sgbE	b3583	8.7761	6.967910000000001	7.17048	4.52245	3.81385	6.45286	8.490960000000001	4.73389	5.6359699999999995	4.27487	3.89112	5.16901
ysaD	b4649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yiaU	b3585	19.4217	21.6803	8.366539999999999	6.41406	6.98711	5.12259	15.4133	19.6279	12.8183	19.2891	24.0805	24.9918
rhsA	b3593	1.05221	1.075	0.8337979999999999	0.409411	0.697233	0.49108100000000005	0.756857	0.5966020000000001	0.91165	0.415555	0.20837600000000003	0.45346400000000003
prpB	b0331	2.2848	1.56199	2.70142	0.9039290000000001	1.2441799999999998	0.240473	1.40818	0.397497	0.8869090000000001	0.979349	0.0	0.6712199999999999
yibA	b3594	33.2472	27.9536	14.3489	7.95253	6.2100599999999995	9.09106	21.6244	32.6083	34.7411	22.5894	19.7631	22.018
rhsJ	b3595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yibG	b3596	5.87493	7.9053	2.7516700000000003	3.6141699999999997	4.3636	1.9300599999999999	1.9749400000000001	0.59115	3.84562	5.81545	7.571280000000001	3.65113
yibS	b4650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yibW	b4651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yibV	b4615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
yibU	b4652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mtlA	b3599	131.341	145.441	109.085	101.505	97.1872	93.1813	95.6345	110.469	87.7424	98.1538	84.3437	89.5451
mtlD	b3600	256.438	272.17400000000004	216.952	166.362	167.607	160.247	180.835	173.701	194.111	110.04299999999999	91.2637	105.665
mtlR	b3601	136.952	114.87100000000001	110.66799999999999	143.817	136.667	131.483	105.905	93.6555	100.36200000000001	90.7029	68.5084	69.0498
prpC	b0333	3.61974	2.0890400000000002	1.22128	0.6371899999999999	0.568475	0.415788	1.2937299999999998	1.28306	0.785632	1.00921	0.49536899999999995	0.8922760000000001
yibL	b3602	249.578	285.42400000000004	248.66099999999997	522.411	523.4630000000001	532.561	187.352	184.077	206.47799999999998	294.053	285.465	362.967
lldR	b3604	65.7173	60.3799	49.8909	29.1993	30.5447	27.5453	36.9459	46.1053	40.3777	38.7338	34.5151	29.7741
lldP	b3603	20.824	15.2458	42.1831	30.9696	29.7153	27.8486	29.6816	27.2788	31.9138	25.7157	31.4397	23.6873
lldD	b3605	69.2165	83.2357	50.9032	37.2301	30.3347	33.9038	49.6567	42.9356	60.8006	54.6187	39.9531	42.9852
trmL	b3606	27.9884	23.6602	19.2464	39.9448	55.9804	52.9354	41.162	33.5537	29.849	54.0362	60.8547	48.7121
gpmM	b3612	1004.15	1242.37	779.998	675.7760000000001	676.322	699.7180000000001	484.139	602.5369999999999	452.51300000000003	421.411	383.57099999999997	447.121
envC	b3613	63.3681	89.9248	129.559	161.705	157.10399999999998	164.764	110.635	72.7852	107.927	139.834	137.643	132.067
yibQ	b3614	22.9747	23.1993	36.8873	52.99	54.8521	50.2152	55.711000000000006	37.446999999999996	59.681000000000004	64.8089	68.2635	70.2815
hldD	b3619	687.181	737.439	740.0089999999999	526.274	515.8430000000001	511.565	582.93	638.74	505.38300000000004	556.69	539.743	593.758
waaF	b3620	194.657	217.47099999999998	223.97099999999998	280.95	293.69599999999997	296.974	237.977	244.15200000000002	246.08	309.345	333.559	309.66700000000003
