	MG1655-1	BUT1-2_1	BUT3-6_1	BUT7-7_1	BUT9-7_1	marC-1	rob-1	yobF-1	MG1655-2	BUT1-2_2	BUT3-6_2	BUT7-7_2	BUT9-7_2	marC-2	rob-2	yobF-2	MG1655-3	BUT1-2_3	BUT3-6_3	BUT7-7_3	BUT9-7_3	marC-3	rob-3	yobF-3	cspC-1	marC_rob-1	marC_yobF-1	rob_yobF-1	marC_rob_yobF-1	marC_rob_mppA-1	marC_rob_mppA_yobF-1	ypjA_mprA_nadR_yhjK-1	cspC-2	marC_rob-2	marC_yobF-2	rob_yobF-2	marC_rob_yobF-2	marC_rob_mppA-2	marC_rob_mppA_yobF-2	ypjA_mprA_nadR_yhjK-2	cspC-3	marC_rob-3	marC_yobF-3	rob_yobF-3	marC_rob_yobF-3	marC_rob_mppA-3	marC_rob_mppA_yobF-3	ypjA_mprA_nadR_yhjK-3
7.00508	0.37	0.23600000000000002	0.5489999999999999	0.165	0.504	0.363	0.382	0.409	0.5	0.688	0.733	0.406	0.84	0.659	0.746	0.616	0.521	0.7190000000000001	0.787	0.6729999999999999	0.9420000000000001	0.619	0.728	0.597	0.406	0.66	0.649	0.653	1.1740000000000002	1.391	1.3130000000000002	0.34	0.345	0.7	1.038	0.779	0.727	1.2329999999999999	1.4069999999999998	0.21899999999999997	0.413	0.757	0.38	0.38299999999999995	1.085	1.344	0.927	1.033
7.17175	0.125	0.322	0.552	0.223	0.452	0.282	0.21899999999999997	0.41100000000000003	0.585	0.635	0.8190000000000001	0.49200000000000005	0.787	0.662	0.693	0.535	0.49700000000000005	0.721	0.873	0.5379999999999999	0.9179999999999999	0.594	0.731	0.6	0.41	0.7190000000000001	0.624	0.545	1.094	1.256	1.344	0.26	0.376	0.649	0.9590000000000001	0.6709999999999999	0.73	1.263	1.52	0.304	0.498	0.595	0.355	0.386	0.922	1.375	1.013	0.953
7.33861	0.21	0.433	0.414	0.276	0.5329999999999999	0.251	0.326	0.297	0.528	0.66	0.846	0.519	0.8690000000000001	0.69	0.718	0.53	0.469	0.747	1.01	0.731	0.9440000000000001	0.7	0.7020000000000001	0.652	0.47200000000000003	0.696	0.8170000000000001	0.6	1.232	1.339	1.511	0.233	0.33	0.682	1.207	0.725	0.7290000000000001	1.371	1.6019999999999999	0.24600000000000002	0.523	0.763	0.244	0.414	1.1420000000000001	1.459	1.123	1.091
7.50524	0.187	0.66	0.531	0.22899999999999998	0.513	0.39799999999999996	0.307	0.41700000000000004	0.536	0.7240000000000001	0.88	0.47100000000000003	0.8490000000000001	0.6409999999999999	0.6709999999999999	0.513	0.44799999999999995	0.644	0.961	0.6	1.062	0.599	0.682	0.605	0.418	0.754	0.879	0.579	1.266	1.511	1.4880000000000002	0.21100000000000002	0.302	0.601	1.103	0.511	0.7909999999999999	1.4069999999999998	1.774	0.22699999999999998	0.44799999999999995	0.684	0.389	0.337	0.956	1.464	1.2670000000000001	0.9590000000000001
7.67183	0.22	0.442	0.727	0.20199999999999999	0.57	0.314	0.33399999999999996	0.38799999999999996	0.48100000000000004	0.7509999999999999	0.91	0.445	0.961	0.755	0.782	0.483	0.451	0.7	1.075	0.657	1.091	0.57	0.6829999999999999	0.632	0.4	0.845	0.8540000000000001	0.6920000000000001	1.297	1.459	1.6030000000000002	0.408	0.342	0.7759999999999999	1.1340000000000001	0.65	0.904	1.462	1.8869999999999998	0.254	0.39299999999999996	0.69	0.336	0.423	1.124	1.662	1.298	0.9890000000000001
7.83852	0.182	0.624	0.521	0.21600000000000003	0.501	0.41100000000000003	0.319	0.374	0.495	0.82	1.0090000000000001	0.516	0.9209999999999999	0.7709999999999999	0.7959999999999999	0.578	0.466	0.88	1.09	0.754	1.161	0.6659999999999999	0.7809999999999999	0.562	0.419	0.89	0.758	0.596	1.423	1.64	1.896	0.174	0.335	0.795	1.26	0.665	0.919	1.643	2.069	0.184	0.5720000000000001	0.8170000000000001	0.35100000000000003	0.522	1.25	1.651	1.3419999999999999	0.9490000000000001
8.00511	0.341	0.452	0.82	0.21	0.7170000000000001	0.322	0.342	0.368	0.462	0.815	1.196	0.45399999999999996	0.915	0.9309999999999999	0.7909999999999999	0.573	0.5429999999999999	0.93	1.084	0.638	1.1	0.66	0.72	0.64	0.41100000000000003	0.938	0.863	0.7559999999999999	1.555	1.8	1.973	0.14	0.354	0.787	1.143	0.7140000000000001	1.079	1.72	2.2840000000000003	0.262	0.539	0.7829999999999999	0.401	0.599	1.077	1.755	1.64	1.109
8.17187	0.152	0.679	0.7979999999999999	0.32799999999999996	0.7240000000000001	0.49700000000000005	0.434	0.37799999999999995	0.608	0.878	1.119	0.489	1.143	0.853	0.716	0.528	0.466	0.91	1.09	0.645	1.1340000000000001	0.642	0.754	0.5379999999999999	0.385	0.9129999999999999	0.924	0.763	1.6440000000000001	1.695	2.005	0.313	0.381	0.8170000000000001	1.315	0.777	0.892	1.921	2.428	0.243	0.5479999999999999	0.787	0.24100000000000002	0.521	1.36	1.87	1.7	0.8390000000000001
8.33858	0.265	0.7070000000000001	0.687	0.271	0.833	0.35600000000000004	0.45799999999999996	0.457	0.55	0.987	1.285	0.516	1.115	0.799	0.907	0.633	0.715	0.935	1.256	0.588	1.327	0.6659999999999999	0.726	0.507	0.419	1.056	0.924	0.763	1.7280000000000002	1.89	2.367	0.313	0.418	1.044	1.3159999999999998	0.748	1.002	2.0580000000000003	2.65	0.267	0.711	0.956	0.35100000000000003	0.605	1.25	2.177	1.729	1.087
8.50527	0.248	0.774	0.838	0.284	0.9009999999999999	0.342	0.389	0.44299999999999995	0.536	0.972	1.27	0.584	1.155	0.866	0.865	0.7040000000000001	0.479	1.087	1.2690000000000001	0.629	1.4780000000000002	0.653	0.711	0.632	0.483	1.176	0.937	0.775	1.795	2.04	2.295	0.38	0.342	0.8590000000000001	1.41	0.899	1.014	2.2640000000000002	2.883	0.171	0.39299999999999996	0.856	0.475	0.672	1.3730000000000002	2.299	2.045	0.934
8.67199	0.07200000000000001	0.765	0.856	0.359	0.727	0.389	0.381	0.46299999999999997	0.611	1.075	1.426	0.602	1.229	0.8290000000000001	0.884	0.6409999999999999	0.469	1.1059999999999999	1.48	0.8140000000000001	1.22	0.617	0.785	0.652	0.361	1.193	0.9	0.821	1.868	2.168	2.589	0.15	0.33	0.9309999999999999	1.65	0.8079999999999999	1.199	2.255	3.0389999999999997	0.24600000000000002	0.467	1.012	0.493	0.746	1.391	2.316	2.0909999999999997	0.8420000000000001
8.83861	0.21	0.958	0.9390000000000001	0.276	0.754	0.47200000000000003	0.409	0.435	0.528	1.213	1.3430000000000002	0.49200000000000005	1.091	0.8290000000000001	0.884	0.613	0.469	1.1059999999999999	1.3969999999999998	0.7859999999999999	1.386	0.7	0.84	0.652	0.444	1.359	1.093	0.987	2.117	2.362	2.7539999999999996	0.28800000000000003	0.385	1.069	1.732	0.946	1.227	2.532	3.2880000000000003	0.218	0.467	1.095	0.493	0.8290000000000001	1.6119999999999999	2.537	2.2840000000000003	1.173
9.00535	0.42100000000000004	1.031	1.068	0.35	0.884	0.381	0.484	0.51	0.602	1.232	1.5	0.593	1.1640000000000001	0.93	0.903	0.606	0.515	1.235	1.4980000000000002	0.722	1.4880000000000002	0.8029999999999999	0.8590000000000001	0.6990000000000001	0.516	1.403	1.057	1.005	2.245	2.6	2.827	0.141	0.456	1.224	1.806	1.02	1.4380000000000002	2.661	3.6919999999999997	0.21	0.515	1.084	0.5670000000000001	0.736	1.686	2.6919999999999997	2.523	0.833
9.172	0.301	1.104	1.0859999999999999	0.397	0.875	0.5660000000000001	0.475	0.447	0.594	1.278	1.656	0.584	1.238	0.8370000000000001	0.895	0.6809999999999999	0.506	1.42	1.7930000000000001	0.7959999999999999	1.699	0.685	0.8220000000000001	0.691	0.42100000000000004	1.392	1.213	1.051	2.401	2.728	3.148	0.38	0.361	1.129	1.962	1.011	1.4569999999999999	3.01	4.013	0.285	0.755	1.212	0.53	0.892	1.704	3.013	2.761	0.907
9.33871	0.198	1.278	1.205	0.297	1.022	0.467	0.45899999999999996	0.431	0.5770000000000001	1.371	1.719	0.621	1.275	0.9009999999999999	1.016	0.693	0.48700000000000004	1.485	1.7180000000000002	0.833	1.5430000000000001	0.752	0.97	0.675	0.42700000000000005	1.5630000000000002	1.139	1.033	2.6010000000000004	2.736	3.596	0.27899999999999997	0.419	1.189	1.9969999999999999	1.021	1.493	3.0469999999999997	4.296	0.18600000000000003	0.655	1.219	0.595	0.9009999999999999	1.906	3.13	2.878	0.778
9.50531	0.408	1.2670000000000001	1.386	0.47700000000000004	1.065	0.48100000000000004	0.39	0.527	0.619	1.5519999999999998	2.094	0.636	1.4	0.917	1.058	0.623	0.53	1.555	2.0380000000000003	0.8759999999999999	1.8619999999999999	0.765	0.847	0.688	0.583	1.692	1.4580000000000002	1.2409999999999999	2.8110000000000004	3.222	3.6689999999999996	0.46	0.55	1.402	2.041	1.119	1.619	3.338	4.727	0.31	0.807	1.402	0.61	1.138	2.06	3.589	3.392	0.987
9.67202	0.281	1.443	1.3980000000000001	0.408	1.105	0.605	0.542	0.569	0.5770000000000001	1.5919999999999999	2.105	0.7040000000000001	1.22	1.122	1.209	0.6659999999999999	0.598	1.568	2.1319999999999997	0.861	1.8459999999999999	0.835	0.915	0.675	0.564	1.839	1.36	1.308	2.877	3.398	3.9819999999999998	0.031	0.447	1.382	2.355	1.021	1.824	3.653	5.206	0.26899999999999996	0.71	1.605	0.677	1.204	2.209	3.985	3.485	1.0270000000000001
9.83867	0.384	1.546	1.5830000000000002	0.425	1.151	0.5660000000000001	0.503	0.585	0.539	1.692	2.346	0.556	1.459	1.003	1.143	0.7090000000000001	0.506	1.751	2.234	0.878	2.031	0.795	1.071	0.691	0.5870000000000001	1.861	1.4609999999999999	1.327	3.2289999999999996	3.529	4.501	0.27	0.5539999999999999	1.4609999999999999	2.458	1.094	1.954	3.8939999999999997	5.725	0.312	0.755	1.626	0.613	1.251	2.311	4.228	3.727	1.128
10.00532	0.311	1.611	1.786	0.516	1.298	0.409	0.649	0.621	0.63	1.839	2.522	0.648	1.551	1.178	1.207	0.716	0.598	1.8430000000000002	2.3819999999999997	0.887	2.068	0.8859999999999999	1.025	0.782	0.626	2.094	1.3880000000000001	1.42	3.488	3.926	4.705	0.445	0.705	1.5	2.551	1.296	2.129	4.263	6.343999999999999	0.321	0.846	1.6369999999999998	0.843	1.565	2.57	4.322	4.18	1.22
10.17196	0.369	1.9180000000000001	1.954	0.45899999999999996	1.242	0.71	0.536	0.479	0.5720000000000001	1.949	2.6630000000000003	0.6759999999999999	1.662	1.097	1.261	0.8220000000000001	0.7090000000000001	1.953	2.634	0.97	2.3169999999999997	0.965	1.135	0.8059999999999999	0.633	2.322	1.527	1.614	3.658	4.152	4.906000000000001	0.085	0.603	1.4509999999999998	2.886	1.406	2.241	4.708	6.933	0.262	0.8440000000000001	1.6130000000000002	0.7879999999999999	1.5119999999999998	2.765	4.854	4.462	1.192
10.3387	0.414	1.9080000000000001	2.0269999999999997	0.5329999999999999	1.178	0.674	0.6659999999999999	0.5539999999999999	0.619	2.162	2.957	0.75	1.8459999999999999	1.17	1.335	0.787	0.727	2.276	2.845	1.044	2.474	0.9570000000000001	1.209	0.742	0.732	2.366	1.517	1.66	3.9789999999999996	4.3069999999999995	5.447	0.159	0.812	1.661	2.9589999999999996	1.314	2.48	4.836	7.335	0.309	0.946	1.7690000000000001	0.889	1.64	2.9210000000000003	5.175	4.921	1.155
10.50544	0.355	2.2640000000000002	2.272	0.586	1.534	0.6709999999999999	0.746	0.551	0.6990000000000001	2.407	3.202	0.664	1.6769999999999998	1.111	1.3880000000000001	0.784	0.78	2.356	2.952	1.124	2.5810000000000004	1.037	1.123	0.795	0.728	2.555	1.652	1.8230000000000002	4.473	4.967	6.079	0.377	0.725	1.8230000000000002	3.2039999999999997	1.5319999999999998	2.7260000000000004	5.33	7.995	0.33399999999999996	0.998	1.986	0.9420000000000001	1.6640000000000001	3.36	5.641	5.303999999999999	0.986
10.67196	0.462	2.289	2.6010000000000004	0.634	1.5290000000000001	0.718	0.682	0.57	0.664	2.7060000000000004	3.531	0.768	1.755	1.272	1.574	0.9129999999999999	0.6629999999999999	2.627	3.391	1.256	2.853	1.083	1.2819999999999998	0.897	0.727	2.832	1.841	1.956	4.666	5.16	6.33	0.26	0.782	1.795	3.423	1.554	2.971	5.771	8.689	0.242	0.852	2.094	0.9640000000000001	1.854	3.44	5.917999999999999	5.581	1.035
10.83871	0.441	2.628	2.7460000000000004	0.8059999999999999	1.784	0.862	0.7709999999999999	0.631	0.669	3.017	3.622	0.802	2.01	1.3619999999999999	1.4969999999999999	0.9179999999999999	0.8079999999999999	2.855	3.62	1.234	2.943	1.089	1.3719999999999999	0.902	0.763	3.0610000000000004	1.931	2.046	5.006	5.334	6.752999999999999	0.239	0.929	2.025	3.735	1.56	3.1439999999999997	6.277	9.363	0.275	1.107	2.129	1.136	1.999	3.779	6.3420000000000005	6.502999999999999	1.013
11.00539	0.424	3.025	2.895	0.7909999999999999	1.713	0.8759999999999999	0.757	0.645	0.711	3.056	3.825	0.8420000000000001	2.2159999999999997	1.3459999999999999	1.676	0.877	0.737	3.06	3.8789999999999996	1.329	3.092	1.158	1.3559999999999999	0.8340000000000001	0.743	3.235	2.246	2.168	5.568	6.034	7.313	0.223	0.852	2.365	4.021	1.794	3.375	6.59	10.253	0.179	1.037	2.416	1.148	2.314	3.928	6.57	6.676	1.081
11.17205	0.285	3.2489999999999997	3.2	0.8420000000000001	1.96	0.9540000000000001	0.807	0.722	0.733	3.387	4.187	0.894	2.38	1.483	1.7280000000000002	1.0090000000000001	0.845	3.3080000000000003	4.379	1.354	3.4789999999999996	1.235	1.492	0.9940000000000001	0.857	3.6830000000000003	2.273	2.3609999999999998	5.96	6.593	8.124	0.248	0.9690000000000001	2.286	4.383	1.652	3.68	7.397	11.620999999999999	0.33899999999999997	1.2819999999999998	2.612	1.173	2.37	4.289	7.519	7.569	0.9390000000000001
11.33879	0.5870000000000001	3.2710000000000004	3.611	0.871	2.208	1.011	0.782	0.725	0.735	3.717	4.541	0.866	2.434	1.619	1.7009999999999998	1.151	0.872	3.472	4.29	1.409	3.697	1.294	1.464	0.997	0.878	3.701	2.326	2.524	6.337999999999999	6.666	8.857999999999999	0.22	0.9309999999999999	2.5269999999999997	4.349	2.039	3.7039999999999997	7.831	12.350999999999999	0.342	1.117	2.7439999999999998	1.228	2.6430000000000002	4.588	7.7	7.972	0.995
11.50547	0.69	3.5980000000000003	3.8819999999999997	1.0	2.504	1.028	0.937	0.7140000000000001	0.8079999999999999	4.07	5.228	1.051	2.786	1.6669999999999998	1.8019999999999998	1.084	0.8909999999999999	3.825	5.005	1.567	4.383	1.338	1.455	0.985	1.012	4.1419999999999995	2.291	2.7110000000000003	6.695	7.273	9.274	0.516	1.095	2.6889999999999996	5.037	2.252	4.141	8.382	13.379000000000001	0.192	1.273	2.822	1.413	2.6639999999999997	4.776	8.558	8.969	0.847
11.67201	0.8109999999999999	4.357	4.337	1.008	2.597	1.286	1.056	0.722	0.7609999999999999	4.357	5.295	1.061	2.8789999999999996	1.732	2.06	1.258	0.845	4.14	5.405	1.631	4.726	1.485	1.713	1.021	0.996	4.404	2.633	2.86	7.484	8.089	10.12	0.276	1.135	2.8960000000000004	5.0760000000000005	2.262	4.484	8.894	14.559000000000001	0.28300000000000003	1.2819999999999998	3.194	1.423	2.924	5.176	9.625	9.426	1.133
11.83874	0.534	4.717	4.697	1.147	2.736	1.203	1.056	0.833	0.9	4.745	5.905	1.199	3.24	1.8980000000000001	2.06	1.258	0.9009999999999999	4.556	6.098	1.715	4.92	1.485	1.713	1.188	0.996	4.681	2.605	3.054	7.955	8.45	10.619000000000002	0.331	1.135	3.062	5.547000000000001	2.428	4.9	9.559	16.139	0.33899999999999997	1.4480000000000002	3.1660000000000004	1.672	3.2289999999999996	5.591	9.958	10.036	0.9390000000000001
12.00542	0.544	4.868	5.263	1.1840000000000002	3.3560000000000003	1.3230000000000002	1.314	0.758	0.9079999999999999	5.3660000000000005	6.444	1.153	3.444	1.8530000000000002	2.208	1.3769999999999998	0.993	5.149	6.165	2.029	5.597	1.6869999999999998	1.6669999999999998	1.168	1.1179999999999999	4.777	3.032	3.397	8.551	9.184	11.604000000000001	0.174	1.203	3.324	5.92	2.6039999999999996	5.4110000000000005	10.488	16.906	0.264	1.54	3.677	1.6540000000000001	3.6	6.186	11.276	10.716	0.948
12.17212	0.47200000000000003	5.651	5.77	1.446	3.477	1.5019999999999998	1.383	0.9390000000000001	0.922	5.541	7.087999999999999	1.304	3.676	2.086	2.276	1.5019999999999998	1.061	5.407	6.865	2.096	6.104	1.729	1.929	1.321	1.182	5.559	3.347	3.6010000000000004	8.861	9.771	12.492	0.27	1.2930000000000001	3.58	6.287000000000001	3.003	5.917000000000001	11.102	18.177	0.33299999999999996	1.47	4.045	1.804	3.8310000000000004	6.83	11.499	12.020999999999999	1.127
12.3388	0.617	6.0760000000000005	6.305	1.4240000000000002	3.983	1.73	1.5	0.9159999999999999	0.927	5.937	7.596	1.338	4.016	2.231	2.449	1.619	1.095	5.831	7.593999999999999	2.213	6.528	1.8730000000000002	1.9069999999999998	1.3259999999999998	1.328	5.9	3.465	3.9410000000000003	9.757	10.527999999999999	13.446	0.109	1.5230000000000001	3.755	6.795	2.927	6.23	12.081	19.52	0.256	1.781	4.136	1.9769999999999999	4.005	7.227	12.508	12.059000000000001	1.022
12.50539	0.562	6.685	6.72	1.535	4.26	1.6740000000000002	1.555	1.0	1.094	6.796	8.232999999999999	1.476	4.348	2.231	2.559	1.591	1.178	6.579	8.564	2.546	7.443	1.8730000000000002	2.157	1.6030000000000002	1.439	6.067	3.9360000000000004	4.301	10.81	10.972000000000001	14.443	0.359	1.5230000000000001	4.115	7.377000000000001	3.26	6.591	12.607999999999999	19.936	0.256	1.9469999999999998	4.552	2.1430000000000002	4.393	7.947	12.950999999999999	13.777999999999999	0.9390000000000001
12.67216	0.721	7.0920000000000005	7.598	1.778	4.8069999999999995	1.835	1.577	1.022	1.032	7.398	8.557	1.4980000000000002	4.84	2.4459999999999997	2.747	1.7790000000000001	1.227	6.931	9.137	2.678	7.627999999999999	2.117	2.3169999999999997	1.7919999999999998	1.4869999999999999	6.667000000000001	4.178	4.515	11.299000000000001	11.433	16.039	0.18600000000000003	1.847	4.273	7.756	3.641	7.081	13.734000000000002	22.61	0.361	2.079	5.07	2.386	4.967	8.105	14.907	14.985	1.016
12.83884	0.738	8.085	8.314	1.766	5.575	1.933	1.702	1.1740000000000002	1.13	7.779	9.661	1.819	5.3020000000000005	2.63	2.9019999999999997	1.9040000000000001	1.354	7.534	9.41	3.111	8.537	2.353	2.194	1.5290000000000001	1.673	7.107	4.391	4.617	11.99	12.679	16.569000000000003	0.20199999999999999	1.9240000000000002	4.711	8.804	3.824	8.073	14.759	25.142	0.20800000000000002	2.012	5.479	2.4859999999999998	5.153	9.042	15.187000000000001	15.902000000000001	0.893
13.00554	0.8390000000000001	8.941	9.004	2.115	5.733	2.031	1.6059999999999999	1.105	1.228	8.883	10.407	1.919	5.655	2.8139999999999996	2.946	2.001	1.37	8.332	10.960999999999999	3.239	9.697000000000001	2.451	2.544	2.043	1.693	7.7139999999999995	4.5760000000000005	4.97	13.349	13.927	18.46	0.273	2.057	4.9830000000000005	8.911	4.064	8.427999999999999	15.397	25.430999999999997	0.444	2.388	5.64	2.7539999999999996	5.895	10.12	16.605	16.71	0.991
13.17221	0.877	9.555	9.95	2.3209999999999997	6.684	2.182	1.841	1.1740000000000002	1.186	9.776	11.575	2.096	6.273	2.935	3.179	1.96	1.409	9.226	11.823	3.471	10.534	2.602	2.583	1.945	1.923	8.521	5.056	5.6160000000000005	13.793	14.648	19.259	0.035	2.34	5.542999999999999	9.719	4.324	8.96	17.615	28.11	0.34700000000000003	2.178	6.034	2.875	6.457000000000001	11.094000000000001	18.125999999999998	18.537	0.948
13.33894	0.888	10.306	10.784	2.5540000000000003	7.356	2.444	1.992	1.2429999999999999	1.337	10.224	11.880999999999998	2.412	6.917000000000001	3.1660000000000004	3.44	2.056	1.5590000000000002	9.812000000000001	12.822000000000001	3.8689999999999998	10.759	2.6710000000000003	2.7319999999999998	2.096	1.985	8.994	5.2860000000000005	5.983	14.927999999999999	15.727	21.081	0.242	2.484	5.824	10.443	4.86	9.962	18.387999999999998	30.755	0.278	2.273	6.926	3.1889999999999996	6.685	11.706	18.480999999999998	20.166	1.099
13.50552	1.058	11.795	11.802	2.667	8.144	2.639	2.214	1.38	1.4469999999999998	11.293	13.205	2.637	7.899	3.199	3.72	2.332	1.506	11.575	13.454	3.985	12.302	2.892	2.929	2.29	2.3	9.263	5.4879999999999995	6.409	15.98	16.031	23.226999999999997	0.214	2.858	5.95	11.349	4.977	10.394	19.61	31.307	0.136	2.551	7.3839999999999995	3.305	7.445	12.197000000000001	20.429000000000002	20.95	0.96
13.67217	0.898	12.788	12.962	3.063	8.921	2.7030000000000003	2.251	1.474	1.54	12.511	14.364	2.755	8.399	3.565	3.838	2.536	1.569	12.183	14.446	4.407	13.823	3.123	2.9360000000000004	2.299	2.358	10.008	6.157	7.077000000000001	17.551	17.436	24.845	0.251	2.6639999999999997	6.836	12.01	5.398	11.058	20.985	33.693000000000005	0.425	2.782	7.992999999999999	3.533	7.834	13.524000000000001	21.412	22.238000000000003	1.053
13.8389	1.051	14.392000000000001	13.761	3.2710000000000004	9.356	2.799	2.374	1.541	1.525	13.475	14.914000000000001	3.1289999999999996	9.888	3.9130000000000003	4.24	2.576	1.61	13.341	16.245	4.893	14.622	3.385	3.227	2.45	2.458	10.834000000000001	6.562	7.399	18.964000000000002	18.322	25.182	0.263	3.0980000000000003	7.077999999999999	12.864	5.746	11.883	23.204	35.479	0.46299999999999997	3.0439999999999996	8.567	3.9360000000000004	8.574	13.962	23.217	24.182	0.982
14.00555	1.151	15.367	15.427999999999999	3.5660000000000003	10.796	3.342	2.501	1.555	1.567	14.89	16.999000000000002	3.2310000000000003	10.662	4.071000000000001	4.4239999999999995	2.8680000000000003	1.766	14.562000000000001	17.303	5.218	15.622	3.595	3.467	2.6039999999999996	2.701	11.806	7.027	8.088	19.998	20.104	26.388	0.14	3.3710000000000004	7.547999999999999	14.03	6.404	12.853	24.712	38.416	0.28300000000000003	3.283	9.037	4.149	9.431000000000001	15.24	24.588	25.86	0.9690000000000001
14.17222	0.978	17.075	16.721	3.8080000000000003	11.73	3.53	2.633	1.577	1.7	16.794	17.680999999999997	3.4730000000000003	11.068	4.341	4.667	3.0839999999999996	1.926	15.717	18.984	5.71	17.942	3.8110000000000004	3.821	2.903	2.887	12.267000000000001	7.352	8.828	21.261	21.034000000000002	28.287	0.384	3.529	8.426	14.824000000000002	6.59	13.758	26.057	37.146	0.305	3.443	9.832	4.475	10.004	16.783	26.21	28.12	0.963
14.33891	1.189	18.11	17.84	4.38	13.184000000000001	3.825	3.179	1.735	1.8019999999999998	18.053	19.492	3.8789999999999996	12.468	4.662	5.072	3.325	2.11	17.891	20.129	6.447	19.671	4.051	3.699	3.005	2.957	13.581	7.977	9.397	22.488000000000003	23.094	29.926	0.263	3.903	8.66	15.639000000000001	7.216	14.824000000000002	26.866	38.308	0.35200000000000004	3.821	10.454	4.935	11.432	17.43	28.405	28.261	1.121
14.50554	1.2830000000000001	20.185	20.274	4.808	14.505999999999998	4.196000000000001	3.1889999999999996	2.049	1.8940000000000001	19.987000000000002	20.679000000000002	3.917	14.094000000000001	4.952	5.25	3.362	2.37	19.187	21.954	6.959	20.913	4.588	4.293	3.0980000000000003	3.4419999999999997	14.793	8.657	9.994	24.259	24.726	32.923	0.273	4.167	9.259	16.573	8.228	16.201	29.416	37.896	0.222	4.165	11.025	5.197	12.28	18.67	29.985	31.09	0.9079999999999999
14.6723	1.324	22.985	22.076999999999998	5.098	16.064	4.515	3.176	2.093	2.049	22.096	21.732	4.346	15.431	5.352	5.485	3.5989999999999998	2.411	21.38	23.395	7.275	22.465999999999998	4.603	4.417	3.2239999999999998	3.6189999999999998	15.239	9.082	10.418	25.421	24.528000000000002	34.411	0.455	4.342	10.124	18.462	9.015	16.87	31.99	38.048	0.21100000000000002	4.234	12.307	5.513	13.423	20.309	30.449	32.801	1.2009999999999998
14.83886	1.349	24.15	23.046	5.625	17.745	4.485	3.5039999999999996	2.169	2.07	23.979	24.116999999999997	4.928999999999999	16.445	5.4910000000000005	5.983	3.8989999999999996	2.464	23.679000000000002	25.587	8.499	25.1	5.043	4.581	3.5789999999999997	4.039	17.118	9.948	11.537	27.31	27.694000000000003	37.341	0.31	4.959	11.08	18.897000000000002	9.075	18.386	31.636	37.843	0.369	4.758	13.514000000000001	6.263999999999999	14.519	22.135	32.568000000000005	33.535	0.889
15.00569	1.555	26.592	25.180999999999997	6.303	18.987000000000002	4.912	3.653	2.345	2.33	26.086	26.085	5.468999999999999	18.27	5.921	6.412000000000001	3.964	2.641	25.285	26.39	9.041	26.958000000000002	5.303	5.037	3.728	4.136	17.889	10.547	12.581	28.253	29.693	39.485	0.29100000000000004	5.28	12.099	20.335	9.895	19.601	34.415	37.874	0.405	5.019	13.921	6.999	15.370999999999999	23.129	35.071	35.398	1.3980000000000001
15.17227	1.69	29.391	27.063000000000002	6.9110000000000005	21.148000000000003	5.4639999999999995	3.872	2.4530000000000003	2.355	28.024	28.023000000000003	5.965	19.597	6.25	7.019	4.572	2.721	27.666999999999998	29.049	10.231	28.034000000000002	5.7170000000000005	5.422999999999999	4.058	4.381	19.299	11.042	13.243	30.855999999999998	30.962	39.806999999999995	0.316	5.525	12.565	22.051	10.251	20.428	35.128	38.641999999999996	0.374	5.516	15.638	6.912000000000001	16.087	24.706	35.449	35.471	1.006
15.33895	1.801	31.697	28.869	7.632999999999999	22.621	6.047999999999999	4.261	2.648	2.438	30.247	28.995	6.215	21.348000000000003	7.111000000000001	7.631	4.7669999999999995	2.943	30.224	31.189	11.120999999999999	30.424	6.2170000000000005	5.7	4.225	4.715	20.465999999999998	11.625	14.215	32.885	32.046	38.946	0.233	5.97	13.399000000000001	23.385	11.335	22.984	36.295	39.141999999999996	0.235	5.877000000000001	16.221	7.857	18.449	25.956	35.227	38.5	1.09
15.5056	1.932	34.189	31.741999999999997	8.552999999999999	25.921999999999997	6.349	4.445	2.772	2.48	33.37	30.558000000000003	6.882999999999999	23.057	7.197	7.742000000000001	5.145	3.074	33.376	33.259	12.58	32.266999999999996	6.6	5.919	4.659	5.11	21.846	13.030999999999999	15.489	33.789	34.062	39.672	0.35600000000000004	6.316	14.4	24.32	12.655	23.805999999999997	37.678000000000004	39.28	0.41	6.289	18.201	8.724	19.624000000000002	27.789	38.256	38.696	1.046
15.67241	1.973	36.376	33.96	9.844	26.725	6.89	4.905	3.0660000000000003	2.801	35.782	32.330999999999996	7.561	25.171	7.931	8.448	5.492999999999999	3.449	36.428000000000004	35.671	14.005999999999998	34.958	7.114	6.571000000000001	5.091	5.452999999999999	23.29	13.732999999999999	16.578	35.226	34.58	40.658	0.316	6.962999999999999	15.376	26.934	13.19	25.445999999999998	38.584	39.795	0.426	6.97	18.646	8.872	21.489	28.951999999999998	37.852	37.705999999999996	1.089
15.83902	2.233	39.244	34.606	10.181000000000001	28.074	7.231	5.109	3.2439999999999998	2.924	37.735	34.787	8.401	27.412	8.603	9.205	5.754	3.681	38.798	36.371	15.562999999999999	38.052	7.595	6.773	5.184	5.818	24.863000000000003	14.761	17.854	35.955	36.339	40.38	0.41200000000000003	7.771	15.982000000000001	28.394000000000002	13.636	27.325	38.198	39.741	0.385	7.394	20.308	9.571	22.287	30.55	37.576	37.986999999999995	0.8240000000000001
