	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	relA-1	purT-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	relA-2	purT-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
34.84053	1.079	36.83	38.227	37.391999999999996	48.251999999999995	8.309	1.208	1.462	1.704	37.318000000000005	41.955	36.516	49.023999999999994	9.801	1.129	1.285	1.119	37.153	42.647	37.346	47.158	9.997	0.809	1.13	0.59	0.8809999999999999	1.98	9.249	1.247	18.941	1.54	1.069	1.147	1.7890000000000001	8.339	1.37	17.678	1.4169999999999998	1.034	1.079	1.3659999999999999	1.2990000000000002	1.222	12.36	1.4769999999999999
35.00708	1.265	36.95	38.806999999999995	37.424	48.693999999999996	8.524	1.13	1.6440000000000001	1.3730000000000002	37.408	42.336000000000006	36.463	49.958	9.902999999999999	1.11	1.295	1.0270000000000001	37.102	42.857	37.292	47.398	10.099	0.905	1.1420000000000001	0.46799999999999997	1.157	1.8769999999999998	9.61	1.2	18.961	1.608	1.168	1.5030000000000001	1.568	7.865	1.295	17.554000000000002	1.545	0.9590000000000001	1.061	1.723	1.222	1.2329999999999999	12.895999999999999	1.403
35.17379	0.977	36.806	38.922	37.424	49.068999999999996	8.812000000000001	1.13	1.385	1.172	37.955	42.423	36.29	49.526	10.133	1.139	1.238	1.0270000000000001	37.189	43.001000000000005	37.379	47.68600000000001	10.157	1.0490000000000002	1.229	0.872	0.898	1.733	9.177999999999999	1.286	18.903	1.608	1.4269999999999998	0.985	1.7990000000000002	8.095	1.381	17.468	1.6019999999999999	1.045	1.176	2.299	1.337	1.2329999999999999	12.665999999999999	1.403
35.34056	1.158	36.695	39.328	37.51	48.943000000000005	8.934	1.213	1.7269999999999999	1.325	37.958	42.895	36.29	49.578	10.09	0.8759999999999999	1.7280000000000002	1.521	37.485	43.56	37.437	47.213	10.487	1.016	1.175	0.616	0.972	2.1959999999999997	9.68	1.285	19.189	1.579	1.141	1.274	1.825	8.338	1.237	17.694000000000003	1.462	1.075	1.089	1.52	1.2770000000000001	1.405	13.289000000000001	1.4069999999999998
35.5071	1.0170000000000001	37.106	39.368	37.353	48.872	9.052999999999999	1.262	1.3730000000000002	1.239	38.055	43.008	36.592	50.018	9.767000000000001	1.097	1.195	0.997	37.228	43.326	37.507	47.72	10.424000000000001	0.863	1.2990000000000002	0.841	0.991	1.9480000000000002	9.244	1.1	19.365	1.68	1.008	1.258	1.699	8.276	1.511	18.276	1.442	1.1740000000000002	1.22	1.795	1.123	1.564	12.642000000000001	1.444
35.67381	1.247	37.02	39.368	37.18	49.678000000000004	8.506	1.1179999999999999	1.546	1.6130000000000002	37.566	43.266999999999996	36.765	49.586000000000006	10.774000000000001	0.895	1.2229999999999999	0.91	37.025999999999996	43.556000000000004	37.335	47.691	10.654000000000002	1.036	1.097	0.5820000000000001	0.789	2.0340000000000003	9.676	1.273	19.596	1.508	1.094	0.97	1.699	8.075	1.28	18.132	1.5	1.001	1.133	1.7080000000000002	1.123	1.305	12.729000000000001	1.3
35.84058	1.262	37.330999999999996	39.708	37.609	49.178000000000004	8.924	1.253	1.537	1.34	37.59	43.604	37.192	50.063	10.096	1.087	1.385	0.9159999999999999	37.394	44.066	37.359	46.703	10.724	1.026	1.344	0.473	0.887	1.879	9.488	1.32	19.92	1.6119999999999999	1.3130000000000002	1.1320000000000001	1.689	8.405	1.183	17.852999999999998	1.516	1.0759999999999998	1.382	1.6980000000000002	1.228	1.726	12.855	1.345
36.00716	1.28	36.83	39.926	37.391999999999996	49.403999999999996	9.058	1.093	1.5490000000000002	1.906	37.98	43.74	36.689	50.003	10.146	1.042	1.227	1.091	37.181999999999995	44.028999999999996	37.431999999999995	47.56100000000001	10.947000000000001	0.895	1.5619999999999998	0.503	0.91	2.2969999999999997	9.796	1.334	19.055999999999997	1.626	1.012	0.9159999999999999	1.702	8.166	1.4569999999999999	17.965999999999998	1.331	1.12	1.079	1.5390000000000001	1.2990000000000002	1.453	13.339	1.4480000000000002
36.17385	1.87	37.209	39.959	37.510999999999996	49.328	9.273	1.13	1.27	2.237	37.927	43.863	36.895	50.16	9.874	1.11	1.295	0.941	37.218	44.67100000000001	37.811	47.68600000000001	10.243	0.9620000000000001	1.0270000000000001	0.8140000000000001	0.927	1.8769999999999998	9.725	1.171	19.076	1.724	1.081	1.273	1.9140000000000001	8.787	1.208	17.785	1.516	1.3619999999999999	1.061	1.895	1.482	1.463	13.847000000000001	1.403
36.3406	1.8219999999999998	36.915	40.529	37.993	49.758	9.253	1.31	1.535	1.44	37.891	44.147	37.003	49.898999999999994	9.971	1.1159999999999999	1.331	0.898	37.558	44.725	37.573	47.51	10.888	0.997	1.122	0.8	0.823	1.9709999999999999	9.736	1.5519999999999998	18.887999999999998	1.6159999999999999	1.55	1.626	1.719	8.624	1.475	18.663	1.611	1.11	1.3559999999999999	1.73	1.344	1.3259999999999998	12.504000000000001	1.469
36.50726	1.375	37.266999999999996	40.736	37.536	49.25	8.748	1.204	1.4580000000000002	1.3969999999999998	37.896	44.3	36.979	49.883	10.16	1.04	1.169	1.094	37.68	44.907	37.779	47.636	10.615	0.978	1.163	0.679	1.042	2.011	9.895	1.534	19.658	1.655	1.101	1.09	1.844	8.322000000000001	1.3130000000000002	18.250999999999998	1.45	1.208	1.021	1.5959999999999999	1.44	1.308	13.214	1.625
36.67384	1.117	37.227	40.611	37.414	49.948	8.98	1.185	1.526	1.6569999999999998	37.685	44.744	37.316	49.973	10.33	1.135	1.3780000000000001	0.875	37.263000000000005	45.091	37.885999999999996	47.558	11.245999999999999	0.9590000000000001	1.225	0.778	0.9209999999999999	2.075	9.807	1.2830000000000001	18.897000000000002	1.605	1.1640000000000001	1.0959999999999999	1.795	8.09	1.205	18.325	1.426	1.185	1.403	1.575	1.392	1.575	13.754000000000001	1.284
36.84057	1.006	37.037	40.795	37.655	50.048	9.157	1.275	1.443	1.719	37.667	44.727	37.01	50.419	10.479000000000001	1.052	1.382	1.0270000000000001	37.821999999999996	45.276	37.551	48.20399999999999	11.165	0.8759999999999999	1.229	0.728	1.359	2.222	9.38	1.2	19.249000000000002	1.551	0.995	1.014	1.482	8.297	1.208	18.246	1.43	1.3619999999999999	1.061	1.895	1.4240000000000002	1.492	13.270999999999999	1.374
37.00745	1.0759999999999998	37.571999999999996	40.983999999999995	37.751999999999995	49.938	9.227	1.158	1.3259999999999998	1.561	38.113	44.754	37.08	50.89	10.642999999999999	1.226	1.328	1.0090000000000001	37.382	45.678999999999995	38.055	47.89	10.925	1.0190000000000001	1.3519999999999999	1.114	0.892	1.9980000000000002	9.945	1.115	19.398	1.554	1.29	1.047	1.511	8.574	1.212	17.845	1.3219999999999998	1.137	1.208	1.5819999999999999	1.453	1.3219999999999998	13.411	1.238
37.17393	1.206	37.192	41.583999999999996	37.95	50.215	9.156	1.3219999999999998	1.72	1.575	37.907	45.206	37.163000000000004	50.964	10.540999999999999	1.216	1.3459999999999999	1.4480000000000002	37.548	45.785	37.876999999999995	47.677	10.937999999999999	0.981	0.9940000000000001	0.86	1.105	2.1590000000000003	9.641	1.22	19.81	1.889	1.307	1.3530000000000002	1.819	8.212	1.3159999999999998	18.604	1.973	1.1540000000000001	1.341	1.6569999999999998	1.588	1.34	13.277000000000001	1.485
37.34067	1.4609999999999999	36.949	41.832	37.939	49.798	9.296	1.665	1.631	1.6280000000000001	38.069	45.338	37.296	50.287	10.505999999999998	1.069	1.256	1.0070000000000001	37.334	45.888000000000005	37.866	48.184	10.933	0.8909999999999999	1.307	0.7659999999999999	0.8690000000000001	2.156	9.636000000000001	1.476	19.428	1.569	1.101	1.6380000000000001	1.585	8.668	1.4569999999999999	18.192999999999998	1.45	1.151	1.194	2.029	1.44	1.7690000000000001	14.05	1.4809999999999999
37.50735	1.3519999999999999	37.584	41.832	38.029	49.903999999999996	9.042	1.188	1.27	1.344	37.84	45.563	37.01	50.419	10.508	1.3119999999999998	1.209	1.229	37.39	46.342	37.811	47.743	11.079	1.077	1.459	0.526	1.013	1.963	9.725	1.43	19.307000000000002	1.608	1.168	1.359	1.827	8.441	1.3519999999999999	18.418	1.43	1.4480000000000002	1.32	1.665	1.337	1.3769999999999998	13.933	1.403
37.67395	1.6769999999999998	37.849000000000004	41.838	38.029	50.386	9.021	1.2990000000000002	1.38	1.325	37.785	45.751000000000005	37.358000000000004	50.53	10.725	1.078	1.44	1.175	37.659	46.475	37.639	47.934	11.18	0.987	1.175	0.789	1.0590000000000002	2.11	9.911	1.4	19.535	1.666	1.199	1.043	1.768	8.655	1.41	18.358	1.462	1.133	1.117	1.867	1.335	1.52	13.491	1.436
37.84062	0.9	37.146	42.316	37.907	50.306000000000004	9.195	1.2229999999999999	1.276	1.383	37.891	45.876000000000005	37.291	50.446999999999996	10.720999999999998	1.0590000000000002	1.331	0.812	37.501	46.626999999999995	38.034	48.202	11.435	0.9109999999999999	1.295	1.175	0.852	2.346	9.707	1.379	19.695	1.558	1.262	1.165	1.719	8.883	1.446	18.403	1.294	1.053	1.3559999999999999	1.499	1.4880000000000002	1.413	13.513	1.4980000000000002
38.00742	1.611	36.864000000000004	42.638000000000005	37.77	50.336000000000006	9.244	1.188	1.5290000000000001	1.46	38.013000000000005	46.081	37.154	51.023999999999994	10.652000000000001	1.3119999999999998	1.151	1.056	37.707	46.803000000000004	37.811	47.455	10.877	1.193	1.315	1.044	1.244	1.992	10.215	1.43	19.624000000000002	1.608	1.456	1.4169999999999998	1.9140000000000001	8.787	1.7269999999999999	18.476	1.545	1.016	2.011	2.068	1.395	1.463	13.876	1.547
38.17398	1.288	37.18	42.467	37.997	50.577	9.728	1.29	1.631	1.484	38.27	46.318000000000005	37.44	50.575	10.823	1.242	1.4	0.8340000000000001	37.45	46.955	37.866	47.636	11.077	1.0070000000000001	1.163	0.679	0.782	1.925	9.895	1.188	19.889	1.655	1.216	1.09	1.585	8.986	1.5430000000000001	18.855999999999998	1.392	1.208	1.4240000000000002	1.683	1.4980000000000002	1.3940000000000001	13.964	1.395
38.3408	1.625	37.445	42.875	38.091	50.405	9.373	1.399	1.567	1.7619999999999998	37.989000000000004	46.379	37.216	50.431999999999995	10.985	1.149	1.0759999999999998	1.05	37.57	47.101000000000006	38.132	47.983999999999995	11.354000000000001	1.202	1.0390000000000001	0.664	1.088	1.975	9.885	1.21	20.163	1.561	1.093	1.515	1.722	8.975	1.45	18.525	1.557	1.287	1.187	1.589	1.405	1.2429999999999999	13.894	1.473
38.50743	1.044	37.895	42.864	38.339	50.536	9.685	1.194	1.564	1.6130000000000002	38.035	46.827	37.407	51.426	11.412	1.722	1.331	0.985	37.472	47.521	38.034	47.971000000000004	11.32	1.055	1.208	0.973	0.737	2.173	9.908	1.264	19.407	1.6440000000000001	1.175	1.425	2.439	8.711	1.129	18.605	1.38	1.254	1.327	1.8159999999999998	1.43	1.73	13.888	1.382
38.67413	1.8359999999999999	37.162	43.086000000000006	38.235	50.917	9.179	1.395	1.505	1.484	37.904	47.118	37.391	50.745	10.856	1.0590000000000002	1.4509999999999998	0.966	37.751999999999995	47.64	38.308	48.176	11.744000000000002	0.997	1.1	0.638	1.163	2.092	10.128	1.4680000000000002	19.96	1.6769999999999998	1.2109999999999999	1.401	1.835	8.786	1.334	19.070999999999998	1.9080000000000001	1.2890000000000001	1.301	1.675	1.604	1.5019999999999998	13.567	1.535
38.84079	1.38	37.538000000000004	43.083999999999996	38.44	50.302	9.646	1.149	1.547	1.835	38.166	46.763999999999996	37.509	51.45399999999999	10.742	1.13	1.317	0.8420000000000001	37.779	47.803999999999995	37.964	48.023999999999994	11.515	1.01	1.311	0.9179999999999999	1.048	1.986	9.9	1.48	19.608	1.8030000000000002	1.48	1.526	1.6740000000000002	8.847000000000001	1.749	18.719	1.829	1.2990000000000002	1.255	1.744	1.588	1.6	14.056	1.5719999999999998
39.00747	1.3219999999999998	37.306999999999995	43.632	38.123000000000005	50.532	9.617	1.3219999999999998	1.807	1.575	38.109	47.254	37.624	51.396	10.829	1.158	1.317	1.246	37.721	47.803999999999995	38.079	47.562	11.169	0.9229999999999999	1.311	0.514	1.2209999999999999	2.188	10.189	1.22	19.983	1.745	1.1909999999999998	1.6130000000000002	1.992	9.279	1.4609999999999999	18.171	1.541	1.2990000000000002	1.111	1.686	1.271	1.254	14.027000000000001	1.399
39.17409	1.619	37.196999999999996	43.583999999999996	37.921	51.16	9.683	1.145	1.745	1.527	38.082	47.244	37.713	50.816	11.48	1.329	1.722	1.163	37.528	48.026	38.226	48.18600000000001	11.645999999999999	1.006	1.344	0.8059999999999999	0.8909999999999999	2.22	10.144	1.305	20.067999999999998	1.8319999999999999	1.252	1.499	1.788	9.033	1.2590000000000001	19.034000000000002	1.7469999999999999	1.156	1.052	1.715	1.268	1.5419999999999998	13.874	1.692
39.34082	1.206	37.451	43.661	38.641999999999996	51.138000000000005	10.079	1.409	1.4609999999999999	1.402	38.022	47.6	37.451	51.742	11.145999999999999	1.158	1.317	1.3319999999999999	37.375	48.266000000000005	38.251999999999995	47.562	11.024000000000001	1.2690000000000001	1.138	0.773	0.7879999999999999	2.1590000000000003	10.073	1.4509999999999998	19.983	1.889	1.22	1.036	1.646	9.164	1.893	18.632	1.742	1.1540000000000001	1.284	1.946	1.415	1.4269999999999998	14.229000000000001	1.5719999999999998
39.50748	1.131	37.711	44.015	38.605	51.343	9.716000000000001	1.1079999999999999	1.6219999999999999	2.168	38.074	47.943000000000005	37.763000000000005	51.261	11.317	1.382	1.632	1.043	37.611999999999995	48.496	38.246	48.568000000000005	11.511	1.115	1.199	0.8590000000000001	1.1909999999999998	2.421	10.007	1.416	20.002	1.857	1.54	1.178	2.506	9.07	1.6019999999999999	18.736	1.429	1.327	1.25	1.653	1.6669999999999998	1.624	13.974	1.4609999999999999
39.67413	1.517	37.665	44.14	38.59	51.317	9.582	1.501	1.87	1.368	38.202	47.89	37.805	51.523	11.208	1.1079999999999999	1.2990000000000002	1.2429999999999999	37.39	48.673	38.433	48.226000000000006	11.662	1.131	1.298	0.655	1.024	2.116	10.16	1.662	20.234	1.785	1.148	1.395	1.624	9.049	1.703	18.448	1.962	1.196	1.4669999999999999	1.9569999999999999	1.653	1.35	14.557	1.704
39.84083	1.3	37.641	44.321000000000005	38.68	51.271	9.885	1.0759999999999998	1.619	1.556	38.583	48.19	37.491	52.056999999999995	11.253	1.291	1.455	0.862	37.715	49.147	38.9	48.207	11.708	1.315	1.195	0.765	1.301	2.041	10.32	1.354	20.024	2.1430000000000002	1.536	1.9269999999999998	1.982	8.978	1.425	18.7	1.54	1.121	1.159	1.7069999999999999	1.287	1.476	13.968	1.486
40.00748	2.173	37.45	44.449	38.518	51.545	9.629	1.5419999999999998	1.6219999999999999	1.445	38.421	48.20399999999999	37.792	51.869	11.577	1.642	1.314	1.274	37.641	49.016000000000005	38.333	48.018	11.54	1.2309999999999999	1.228	0.773	0.96	2.218	10.238999999999999	1.5019999999999998	20.291	1.6840000000000002	1.077	1.149	2.419	9.157	1.4280000000000002	18.996	1.631	1.443	1.308	1.827	1.8980000000000001	1.4509999999999998	14.408	1.6340000000000001
40.17407	1.55	37.571999999999996	44.602	38.811	51.558	9.642999999999999	1.349	1.892	1.8359999999999999	38.368	48.707	37.623000000000005	51.708999999999996	11.102	1.449	1.324	1.153	37.677	49.376000000000005	38.714	48.0	11.642999999999999	1.067	1.2109999999999999	0.7959999999999999	0.977	2.23	9.936	1.6	20.718000000000004	1.724	1.263	1.247	1.821	9.26	1.7	18.843	1.9909999999999999	1.2229999999999999	1.26	1.895	1.3	1.722	14.687999999999999	1.7919999999999998
40.34093	1.133	37.514	44.956	38.835	51.318000000000005	10.212	1.729	1.46	1.594	38.596	48.668	37.764	52.229	11.564	1.1640000000000001	1.3319999999999999	1.287	37.768	49.715	38.827	48.218	11.757	0.983	1.252	1.163	1.179	2.444	10.22	1.315	20.645	1.7309999999999999	1.39	1.227	1.8259999999999998	9.052	1.679	18.913	1.337	1.058	1.296	1.787	1.3330000000000002	1.6130000000000002	14.315	1.4280000000000002
40.50753	1.217	37.288000000000004	44.957	38.786	51.802	10.092	1.619	1.6119999999999999	1.589	38.314	48.747	37.859	51.665	11.727	1.402	1.335	1.06	37.771	49.59	38.632	47.72	11.892000000000001	1.048	1.136	0.992	0.9940000000000001	2.271	10.299000000000001	1.465	20.566	1.6469999999999998	1.3619999999999999	1.288	1.9180000000000001	9.131	1.45	18.777	1.54	1.147	1.329	1.761	1.426	1.733	14.097999999999999	1.5730000000000002
40.67429	1.337	37.647	45.23	39.174	51.729	9.952	1.217	1.557	1.594	38.094	49.196000000000005	37.957	51.621	11.356	1.2309999999999999	1.8030000000000002	1.1540000000000001	37.783	49.952	38.73	48.023	11.897	0.9640000000000001	1.227	1.1159999999999999	1.058	2.246	10.390999999999998	1.295	20.428	1.796	1.192	1.465	1.835	9.455	1.454	19.219	1.921	1.296	1.158	1.939	1.516	1.475	14.249	1.577
40.84092	1.694	37.467	45.11	38.819	51.582	10.135	1.31	1.534	1.43	38.376999999999995	49.31	37.719	52.026	11.540999999999999	1.122	1.694	1.083	37.72	50.153	38.927	47.992	11.735	0.97	1.351	1.045	1.156	2.457	10.141	1.389	20.964000000000002	1.89	1.3159999999999998	1.473	2.074	9.669	1.751	18.855999999999998	1.639	1.304	1.252	1.9169999999999998	1.61	1.482	14.464	1.527
41.00759	1.41	37.989000000000004	45.598	39.054	51.224	10.661	1.555	1.9240000000000002	1.319	38.292	49.531000000000006	38.068000000000005	51.926	11.832	1.395	1.386	1.131	37.92	50.258	39.131	48.013000000000005	11.823	0.983	1.476	0.8320000000000001	0.8959999999999999	2.668	10.26	1.371	20.840999999999998	1.64	1.527	1.28	1.709	9.265	1.385	19.198	1.3869999999999998	1.198	1.5819999999999999	1.754	1.4769999999999999	1.6669999999999998	14.26	1.651
41.17434	1.056	37.728	45.661	38.993	51.81399999999999	10.135	1.3969999999999998	1.5630000000000002	1.401	38.260999999999996	49.629	37.893	51.91	11.540999999999999	1.296	1.4909999999999999	1.286	37.662	50.356	39.043	47.876000000000005	11.937999999999999	1.2890000000000001	1.786	1.1320000000000001	1.2429999999999999	2.544	10.634	1.534	20.848000000000003	1.919	1.46	1.618	2.074	8.972999999999999	1.722	19.117	1.5519999999999998	1.217	1.455	1.859	1.436	1.569	14.783	1.73
41.34089	1.203	37.688	45.846000000000004	38.927	51.586999999999996	10.02	1.436	1.545	2.125	38.049	49.778	37.912	51.477	11.681	1.218	1.556	1.3259999999999998	37.735	50.476000000000006	38.975	48.144	12.222000000000001	1.125	1.4709999999999999	0.7090000000000001	1.122	2.346	10.630999999999998	1.281	20.4	1.724	1.639	1.537	1.821	9.781	1.4680000000000002	19.075	1.875	1.194	1.608	2.2430000000000003	1.474	1.751	14.34	1.56
41.50761	1.14	37.966	45.747	39.176	51.747	10.015	1.462	1.629	1.715	38.183	49.851000000000006	37.900999999999996	52.273999999999994	11.732999999999999	1.301	1.581	1.319	38.012	50.607	39.137	47.581	12.448	1.151	1.294	0.9620000000000001	1.319	2.255	10.539000000000001	1.278	20.624000000000002	1.807	1.722	1.591	1.818	9.168	1.5230000000000001	19.242	1.466	1.19	1.575	1.805	1.5	1.7180000000000002	14.421	1.788
41.67415	1.227	37.155	45.891999999999996	39.524	52.123000000000005	10.652000000000001	1.288	1.715	1.831	38.298	50.199	38.248000000000005	52.013000000000005	11.732999999999999	1.3880000000000001	1.379	1.319	37.983000000000004	50.896	39.224000000000004	48.478	12.245999999999999	1.035	1.294	0.9620000000000001	1.145	2.255	10.597000000000001	1.5090000000000001	20.798000000000002	1.778	1.432	1.273	1.963	9.341000000000001	1.5230000000000001	19.184	1.61	1.219	1.401	1.892	1.6440000000000001	1.979	14.652000000000001	1.7009999999999998
41.84099	1.4169999999999998	37.919000000000004	46.155	39.25	51.998000000000005	10.203	1.318	1.659	1.3530000000000002	38.429	50.191	38.233000000000004	51.943000000000005	11.624	1.2429999999999999	1.462	1.22	37.73	51.001999999999995	39.266	47.868	12.165999999999999	1.122	1.777	0.9209999999999999	0.8909999999999999	2.364	10.462	1.681	21.339000000000002	1.601	1.252	1.5859999999999999	1.7590000000000001	9.322000000000001	1.49	18.861	1.4869999999999999	1.3	1.225	1.946	1.73	1.686	14.683	1.547
42.00765	1.3	37.786	46.317	39.317	51.879	10.811	1.4240000000000002	1.7930000000000001	1.642	38.611999999999995	50.446999999999996	38.215	52.231	11.427	1.3780000000000001	1.31	1.382	38.12	51.288000000000004	39.275999999999996	48.265	12.229000000000001	1.054	1.455	1.054	1.041	2.59	10.407	1.354	20.689	2.1430000000000002	1.681	1.175	1.808	9.152000000000001	1.454	19.655	2.3209999999999997	1.121	1.3330000000000002	2.083	1.5759999999999998	1.534	14.229000000000001	1.63
42.17442	1.291	37.907	46.321000000000005	39.381	51.88	10.251	1.7930000000000001	1.989	1.72	38.416	50.506	38.163000000000004	52.028999999999996	11.763	1.285	1.534	1.454	37.923	51.173	39.34	48.181000000000004	12.102	1.048	1.5619999999999998	1.386	1.001	2.582	10.395999999999999	1.521	21.136999999999997	1.8459999999999999	1.354	1.254	1.686	9.488	1.6780000000000002	19.64	2.2840000000000003	1.113	1.557	1.9609999999999999	1.975	1.729	14.448	1.6219999999999999
42.34097	1.45	37.757	46.601000000000006	39.637	52.07	10.237	1.4369999999999998	1.604	1.676	38.18	50.84	38.245	51.726000000000006	12.092	1.159	1.465	1.228	37.656	51.449	39.797	47.795	11.825	1.212	1.608	1.189	1.012	2.3680000000000003	10.323	1.395	20.769000000000002	1.8359999999999999	1.429	1.734	2.109	9.934	1.5219999999999998	19.792	1.838	1.189	1.113	2.1519999999999997	1.733	1.3719999999999999	14.689	1.696
42.50763	1.985	38.155	46.794	39.805	52.288000000000004	11.234000000000002	1.4269999999999998	1.508	1.431	38.001999999999995	50.856	38.355	51.943000000000005	12.017000000000001	1.265	1.83	1.061	37.591	51.754	39.676	47.986999999999995	12.154000000000002	1.087	1.278	0.993	1.082	2.1830000000000003	10.74	1.558	21.44	2.171	1.59	1.405	1.694	9.976	1.598	19.684	1.854	1.379	1.305	1.794	1.6369999999999998	1.621	14.497	1.597
42.67429	1.8119999999999998	37.826	46.978	39.623000000000005	52.147	10.252	1.6969999999999998	1.865	1.633	38.282	51.206	38.374	52.089	12.155999999999999	1.245	1.7790000000000001	1.794	38.067	51.928999999999995	39.781	47.908	12.207	1.212	1.426	1.35	1.048	2.275	10.535	1.4509999999999998	20.934	1.9180000000000001	1.71	1.7280000000000002	2.1069999999999998	9.539	1.807	20.160999999999998	1.483	1.1540000000000001	1.601	1.744	1.415	1.6569999999999998	14.72	1.716
42.84105	1.216	38.022	47.176	39.905	52.55	10.722999999999999	1.473	1.669	1.469	38.361999999999995	51.233999999999995	38.397	51.973	11.446	1.2229999999999999	1.4969999999999999	1.088	37.832	52.043	39.659	48.223	11.872	0.987	1.694	0.9329999999999999	1.29	2.34	11.036	1.8330000000000002	20.805	1.81	1.315	1.3030000000000002	1.912	9.781	1.554	19.743	1.9240000000000002	1.364	1.55	1.78	1.537	1.665	14.588	1.5219999999999998
