	MG1655-1	23BD2-4_1	23BD4-3_1	23BD6-1_1	23BD7-4_1	metJ-1	acrB-1	metJ_acrB-1	MG1655-2	23BD2-4_2	23BD4-3_2	23BD6-1_2	23BD7-4_2	metJ-2	acrB-2	metJ_acrB-2	MG1655-3	23BD2-4_3	23BD4-3_3	23BD6-1_3	23BD7-4_3	metJ-3	acrB-3	metJ_acrB-3	metJ_relA_acrB-1	metJ_relA_purT-1	metJ_relA_clsA-1	metJ_relA_rnb-1	metJ_relA_yeaR-1	metJ_relA_treR-1	metJ_relA_treA-1	metJ_relA_acrB-2	metJ_relA_purT-2	metJ_relA_clsA-2	metJ_relA_rnb-2	metJ_relA_yeaR-2	metJ_relA_treR-2	metJ_relA_treA-2	metJ_relA_acrB-3	metJ_relA_purT-3	metJ_relA_clsA-3	metJ_relA_rnb-3	metJ_relA_yeaR-3	metJ_relA_treR-3	metJ_relA_treA-3
29.8402	0.799	51.175	35.476	33.99	44.931999999999995	9.123	4.13	19.057000000000002	0.754	50.655	36.225	32.973	45.973	8.602	2.381	17.705	0.892	51.632	35.858000000000004	34.973	46.718999999999994	9.274	2.662	17.539	2.9530000000000003	17.313	1.9469999999999998	2.423	3.485	5.547000000000001	3.367	2.218	16.546	1.8630000000000002	1.835	2.4459999999999997	4.715	2.825	1.8969999999999998	13.432	0.7809999999999999	1.268	2.234	3.5	2.693
30.00682	0.6940000000000001	51.036	35.473	33.933	45.768	9.294	3.9960000000000004	19.472	0.47600000000000003	50.91	35.739000000000004	33.059	46.667	8.658999999999999	2.301	17.922	1.036	51.63399999999999	36.25	35.051	46.474	9.298	2.782	17.926	2.841	17.442999999999998	2.012	2.6	3.463	5.541	3.395	2.28	16.707	1.758	1.8430000000000002	2.4419999999999997	4.599	2.9930000000000003	1.9909999999999999	13.315	0.68	1.194	2.215	3.5610000000000004	2.701
30.17344	0.78	50.724	36.266999999999996	34.188	46.023	9.067	4.251	19.84	0.816	50.995	36.618	32.804	47.233999999999995	8.857999999999999	2.471	18.035	0.61	51.946000000000005	37.129	35.051	46.928000000000004	9.582	2.895	18.976	3.011	17.557000000000002	2.097	2.4019999999999997	3.491	5.853	3.565	2.309	17.217	1.758	1.73	2.414	4.854	2.965	2.076	13.571	0.878	1.2790000000000001	2.215	3.3339999999999996	2.8139999999999996
30.34019	0.698	51.276	36.022	34.226	45.412	9.015	4.0280000000000005	19.195	0.6779999999999999	51.123000000000005	36.742	33.266999999999996	46.168	9.004	2.56	18.127	0.785	51.931999999999995	36.941	35.061	46.912	9.672	2.8139999999999996	19.238	2.9019999999999997	17.563	1.9869999999999999	2.519	3.466	5.859	3.485	2.2840000000000003	17.139	1.818	1.761	2.448	4.888	3.225	1.994	13.888	0.938	1.367	2.332	3.423	2.818
30.50695	0.836	51.66	36.126	34.273	45.57	9.067	4.194	19.245	0.561	51.193000000000005	36.986999999999995	33.229	46.496	9.027999999999999	2.585	18.29	1.0070000000000001	51.918	37.214	34.824	47.41	9.724	3.0660000000000003	18.891	2.926	17.954	2.012	2.4019999999999997	3.576	6.023	3.48	2.535	16.707	1.815	1.985	2.528	4.967	3.0780000000000003	2.048	13.911	0.708	1.591	2.414	3.589	2.8139999999999996
30.67354	0.774	50.876000000000005	36.508	34.255	44.802	9.099	4.1339999999999995	19.887999999999998	0.7020000000000001	51.208999999999996	37.911	33.409	47.49100000000001	8.976	2.498	18.507	0.7829999999999999	51.928999999999995	37.259	35.58	46.75899999999999	9.336	3.177	19.392	2.929	17.774	2.093	2.597	3.659	5.979	3.457	2.477	16.666	1.781	1.867	2.622	4.919	3.17	2.0709999999999997	13.835	0.813	1.385	2.407	3.6180000000000003	3.094
30.84026	0.836	51.518	36.778	34.556999999999995	45.4	9.379	4.194	19.869	0.504	50.938	37.582	33.541	47.007	9.0	2.7260000000000004	18.546	1.092	51.803999999999995	37.611	35.306	47.07	9.667	3.037	18.437	3.153	17.699	1.983	2.4019999999999997	3.548	5.881	3.593	2.45	16.253	1.73	1.9280000000000002	2.528	4.854	3.475	2.048	13.655999999999999	0.708	1.591	2.385	3.589	2.984
31.00696	0.7559999999999999	51.166000000000004	36.735	34.518	45.93899999999999	9.232999999999999	4.311	19.538	0.5329999999999999	51.121	38.189	33.644	46.836000000000006	9.165	2.416	18.471	0.8340000000000001	51.906000000000006	38.131	35.967	47.011	10.309000000000001	3.096	19.269000000000002	3.036	17.992	2.384	2.7460000000000004	3.635	6.095	3.815	2.424	16.492	1.736	1.876	2.745	4.931	3.27	2.109	13.505	0.746	1.344	2.363	3.6180000000000003	2.903
31.17352	0.92	51.053999999999995	36.913000000000004	34.556	45.66	9.222999999999999	4.248	19.497	0.611	51.148999999999994	38.48	33.455	46.897	9.41	2.6910000000000003	18.288	0.995	52.161	37.855	35.69	47.071000000000005	9.873	3.032	18.576	2.9419999999999997	18.092	1.895	2.569	3.8539999999999996	6.337000000000001	3.6630000000000003	2.246	16.621	1.7009999999999998	1.982	2.705	5.006	3.458	2.103	13.409	0.995	1.508	2.47	3.695	2.9810000000000003
31.34024	0.609	51.291000000000004	37.941	34.727	46.052	9.265	4.563	19.954	0.6459999999999999	51.364	38.348	33.796	46.95	9.226	2.755	18.546	0.865	51.918	38.632	35.533	47.693000000000005	9.922	3.0660000000000003	19.118	2.898	17.614	2.267	2.685	3.7460000000000004	5.966	3.9339999999999997	2.394	16.962	1.815	1.9	2.839	5.279	3.2489999999999997	1.9909999999999999	13.542	0.85	1.421	2.499	3.5610000000000004	2.928
31.50693	0.826	51.306000000000004	37.909	35.18	46.299	9.138	4.524	19.848	0.662	51.178999999999995	38.883	33.681999999999995	47.367	9.467	2.63	18.497	0.767	51.99	39.080999999999996	35.67	47.428999999999995	9.877	2.969	19.097	3.054	17.707	2.1430000000000002	2.477	3.792	6.287999999999999	3.8339999999999996	2.722	16.744	2.061	1.9180000000000001	2.908	5.037	3.46	2.151	13.696	0.785	1.44	2.489	3.577	3.0589999999999997
31.67367	0.938	51.041000000000004	38.071	34.866	46.614	9.492	4.294	19.958	0.684	51.446000000000005	39.353	33.936	47.85	9.226	2.595	18.918	0.9540000000000001	52.092	39.153	36.251999999999995	47.033	10.564	3.02	19.094	2.957	18.467	2.14	2.53	3.842	6.065	3.988	2.3480000000000003	17.394000000000002	1.89	2.142	2.7739999999999996	4.9910000000000005	3.5839999999999996	2.121	13.818	1.015	1.16	2.376	3.739	3.14
31.84038	0.7120000000000001	51.72	38.099000000000004	34.951	46.53	9.577	4.492	19.929000000000002	0.599	51.303999999999995	39.353	34.021	47.935	9.566	2.51	18.72	0.9540000000000001	52.035	39.153	35.743	47.91	10.111	3.105	19.659000000000002	2.957	17.986	2.14	2.5580000000000003	4.012	6.319	3.734	2.5180000000000002	17.055	2.031	2.142	3.029	5.189	3.33	2.291	14.015999999999998	0.732	1.386	2.461	4.163	3.112
32.00696	1.247	50.918	38.458	35.006	46.391999999999996	9.281	4.431	19.784000000000002	0.846	51.316	39.624	33.906	46.806999999999995	9.607000000000001	2.645	18.576	0.772	52.08	39.619	35.787	47.063	10.09	3.071	19.288	3.0580000000000003	17.757	2.08	2.753	4.006	6.096	4.114	2.286	16.912	1.9169999999999998	1.913	3.0069999999999997	5.142	3.4539999999999997	2.006	13.769	0.792	1.36	2.6010000000000004	3.7310000000000003	2.9960000000000004
32.17374	0.8109999999999999	51.297	38.849000000000004	35.139	47.103	9.106	4.506	19.817	0.612	51.416000000000004	39.875	33.983000000000004	47.801	9.829	2.608	18.807000000000002	0.6809999999999999	52.206	39.957	36.689	48.199	9.92	3.062	19.463	3.08	17.507	2.267	2.6860000000000004	3.997	6.296	4.11	2.3890000000000002	17.255	2.103	2.015	2.8369999999999997	5.196000000000001	3.6489999999999996	2.503	14.079	0.919	1.544	2.533	3.8360000000000003	3.352
32.34029	0.841	51.193999999999996	39.312	35.226	46.391999999999996	9.686	4.68	20.869	0.449	51.801	40.313	34.324	47.657	9.929	2.8689999999999998	19.037	0.8909999999999999	52.443999999999996	40.198	36.222	47.52	10.337	3.407	19.807000000000002	2.9789999999999996	18.275	2.072	2.802	4.1160000000000005	6.434	4.098	2.594	17.002	1.963	2.2159999999999997	2.9139999999999997	5.242999999999999	3.44	2.109	14.213	0.774	1.655	2.5610000000000004	3.929	3.2430000000000003
32.507	1.104	51.48	39.39	35.338	47.026	9.205	4.601	20.46	0.623	51.431000000000004	40.445	34.351	48.092	9.844	2.676	19.336	0.8079999999999999	52.615	40.471	36.128	47.7	10.389000000000001	3.4410000000000003	19.653	3.207	18.234	2.391	2.611	4.178	6.653	4.1530000000000005	2.5140000000000002	17.133	2.056	2.279	3.051	5.777	3.4939999999999998	2.287	13.897	0.899	1.5530000000000002	2.627	3.99	3.363
32.67371	0.763	51.271	39.577	35.335	46.38	9.333	4.625	20.031	0.56	51.387	40.601	34.292	47.303000000000004	9.772	2.8110000000000004	19.36	0.909	52.405	40.568000000000005	36.2	47.445	10.254000000000001	3.1239999999999997	19.845	3.1660000000000004	18.484	2.331	2.665	4.228	6.343999999999999	4.194	2.734	17.329	2.084	2.248	3.0580000000000003	5.334	3.7880000000000003	2.2569999999999997	13.877	0.8170000000000001	1.47	2.5980000000000003	3.9530000000000003	3.162
32.84028	0.7	51.413000000000004	40.063	35.288000000000004	47.4	9.69	4.618	20.497	0.665	51.611999999999995	40.918	34.16	47.73	9.677	2.888	19.346	1.1540000000000001	52.265	41.138000000000005	36.431999999999995	48.153999999999996	10.215	3.201	19.662	3.298	18.301	2.182	2.658	4.164	6.502000000000001	4.41	2.641	17.372	2.162	2.015	3.301	5.296	3.721	2.251	14.035	0.8959999999999999	1.52	2.648	3.86	3.07
33.00699	0.888	51.146	40.228	35.512	47.391000000000005	9.761000000000001	4.692	20.730999999999998	0.541	51.738	41.477	34.554	47.833999999999996	9.86	2.735	19.749000000000002	0.915	52.391999999999996	41.528	36.258	47.693000000000005	10.649000000000001	3.387	20.121	3.285	18.647000000000002	2.3409999999999997	2.9010000000000002	4.294	6.371	4.169	2.545	16.958	1.983	2.061	3.0589999999999997	5.224	3.79	2.241	14.273	0.888	1.681	2.5540000000000003	3.932	3.2569999999999997
33.17362	0.72	51.298	40.439	35.741	47.078	9.775	4.668	20.849	0.6890000000000001	51.868	41.577	34.415	48.45399999999999	9.621	2.911	19.048	0.701	52.772	41.715	36.328	48.513000000000005	10.615	3.4210000000000003	19.873	3.2689999999999997	18.511	2.26	2.763	4.272	6.849	4.44	2.551	17.581	1.955	2.177	3.278	5.694	3.582	2.242	13.955	0.885	1.538	2.8369999999999997	4.053999999999999	3.091
33.34043	0.6970000000000001	51.653	40.588	35.757	47.077	9.573	4.643	20.378	0.49200000000000005	51.597	41.781000000000006	34.573	47.887	9.87	2.884	19.537	0.84	52.251000000000005	41.409	36.365	47.916000000000004	10.548	3.225	19.994	3.378	18.323	2.3480000000000003	2.739	4.414	6.58	4.574	2.553	17.479	2.074	2.096	2.957	5.4879999999999995	3.97	2.332	13.776	0.865	1.771	2.645	3.94	3.602
33.5071	0.6809999999999999	51.161	40.900999999999996	35.765	47.946000000000005	9.577	4.85	20.795	0.614	51.695	42.373000000000005	34.779	47.825	9.958	2.892	19.897000000000002	1.071	52.435	42.085	36.226	48.191	10.802	3.2060000000000004	19.96	3.1860000000000004	18.542	2.387	2.58	4.479	6.888	4.5489999999999995	2.6180000000000003	18.038	1.973	2.136	3.437	5.687	3.69	2.681	13.89	1.19	1.531	2.967	4.117	3.302
33.67371	0.855	51.713	40.881	35.556	46.762	9.685	4.684	20.803	0.502	51.593999999999994	42.125	34.88	48.302	10.177999999999999	2.8369999999999997	19.117	1.181	52.367	42.315	36.656	48.637	10.988	3.377	20.447	3.605	19.508	2.024	2.8089999999999997	4.508	6.593	4.543	2.5069999999999997	17.823	2.035	2.055	3.0610000000000004	5.51	3.908	2.376	14.19	0.8320000000000001	1.51	2.804	3.9760000000000004	3.39
33.84047	0.929	50.997	41.41	36.089	47.119	9.953	4.73	20.979	0.772	51.663000000000004	42.373000000000005	34.513000000000005	48.349	10.5	2.9939999999999998	19.688	0.858	52.466	42.28	36.427	48.431000000000004	10.83	3.4210000000000003	20.595	3.338	19.121	2.464	2.7710000000000004	4.356	6.742999999999999	4.612	2.552	18.14	2.11	2.017	2.96	5.577999999999999	3.949	2.282	14.033	0.8240000000000001	1.7269999999999999	2.7939999999999996	4.048	3.464
34.00713	0.885	51.611999999999995	41.43	35.869	47.548	9.869	4.8580000000000005	20.724	0.48100000000000004	51.808	42.96	34.996	48.32899999999999	10.193999999999999	3.069	19.15	1.052	52.548	43.011	36.641999999999996	48.583	10.869000000000002	3.58	20.594	3.3930000000000002	19.712	2.4219999999999997	3.01	4.29	6.731	4.728	2.541	18.22	2.092	2.255	3.2230000000000003	5.444	4.011	2.294	14.239	0.9420000000000001	1.79	2.833	4.126	3.338
34.17378	0.943	51.388999999999996	41.82	36.157	47.394	10.422	4.603	21.344	0.703	51.89	42.756	34.918	48.173	10.154	3.01	20.137	0.932	52.381	43.34	37.033	48.735	11.106	3.549	20.369	3.4130000000000003	19.684	2.45	2.9530000000000003	4.709	7.1339999999999995	4.801	2.511	18.336	2.291	2.199	3.0660000000000003	5.599	3.9130000000000003	2.295	14.28	1.1159999999999999	1.6540000000000001	2.638	3.98	3.45
34.34045	0.9390000000000001	52.107	42.372	35.978	47.55	10.164	4.994	20.859	0.53	51.791000000000004	43.251000000000005	34.88	48.133	10.402999999999999	2.9210000000000003	20.13	1.35	52.761	43.3	37.36	48.806000000000004	10.565999999999999	3.6860000000000004	21.122	3.4360000000000004	19.733	2.531	3.063	4.452	7.099	4.937	2.648	18.583	2.316	2.224	3.089	5.847	3.964	2.3480000000000003	14.527999999999999	0.8320000000000001	1.735	2.55	4.145	3.615
34.50719	0.747	51.617	42.519	35.966	47.97	10.102	4.912	21.204	0.644	51.858999999999995	43.396	34.924	48.299	9.975	2.9219999999999997	20.026	0.8959999999999999	52.27	43.302	36.692	48.464	10.808	3.406	20.511	3.32	20.386	2.5340000000000003	2.9530000000000003	4.425	7.225	4.93	2.705	19.322	2.265	2.2	3.472	5.979	3.928	2.156	14.462	0.813	1.7990000000000002	2.8369999999999997	4.06	3.6180000000000003
34.67373	0.82	51.431999999999995	42.715	36.043	47.582	10.238999999999999	5.127000000000001	20.816999999999997	0.579	51.79	43.763000000000005	35.056999999999995	48.192	10.505	2.9139999999999997	20.566999999999997	1.003	52.592	43.81100000000001	37.0	48.303000000000004	10.92	3.875	20.377	3.568	20.225	2.468	2.971	4.697	6.946000000000001	4.955	2.668	18.879	2.366	2.217	3.415	5.499	4.151	2.285	14.517000000000001	1.024	1.73	2.685	4.221	3.467
34.84053	0.85	51.498999999999995	42.535	36.216	47.946000000000005	10.169	5.301	20.795	0.529	51.976000000000006	43.952	35.089	49.037	10.353	2.864	20.094	0.902	52.464	44.058	37.268	49.121	11.309000000000001	3.5439999999999996	20.664	3.525	20.91	2.5839999999999996	3.0589999999999997	4.564	7.255	4.916	2.928	19.757	2.396	2.333	3.2960000000000003	5.8839999999999995	4.198	2.4	14.341	0.9640000000000001	1.756	2.826	4.343	3.472
35.00708	0.738	51.856	42.878	36.161	48.298	10.284	5.013	21.211	0.9129999999999999	51.816	44.091	35.007	48.823	10.297	2.911	20.483	0.883	52.45399999999999	43.857	36.379	48.31399999999999	10.959000000000001	3.647	20.574	3.362	21.039	2.411	3.0269999999999997	4.8069999999999995	7.375	4.971	2.694	19.92	2.3680000000000003	2.161	3.259	5.794	4.081	2.455	14.472999999999999	0.833	1.79	2.8560000000000003	4.216	3.27
35.17379	0.848	51.685	43.419	36.409	48.369	10.436	4.986000000000001	21.183000000000003	0.495	51.847	44.353	35.226	48.558	10.477	3.195	20.06	0.919	52.423	44.513999999999996	36.830999999999996	48.836999999999996	11.595	3.4530000000000003	20.967	3.511	21.351	2.524	2.943	4.782	7.031000000000001	5.349	2.725	19.948	2.394	2.301	3.387	5.724	4.32	2.51	14.855	0.995	1.8419999999999999	2.938	4.08	3.4389999999999996
35.34056	0.9620000000000001	51.856	43.159	36.47	48.635	10.088	5.069	21.267	0.5479999999999999	51.843999999999994	44.653	35.316	48.795	10.606	3.0789999999999997	20.706999999999997	0.8270000000000001	52.622	44.756	36.8	48.678999999999995	11.296	3.563	21.08	3.475	22.105999999999998	2.608	2.943	4.498	7.403	5.167000000000001	2.722	20.480999999999998	2.452	2.358	3.259	5.85	4.109	2.455	14.81	0.833	2.043	2.8560000000000003	4.468999999999999	3.832
35.5071	1.1640000000000001	51.797	43.948	36.513000000000005	48.056999999999995	9.882	5.106	21.394000000000002	0.84	51.988	44.912	35.358000000000004	48.386	10.684000000000001	3.259	20.412	0.843	52.536	44.931999999999995	36.571999999999996	48.693999999999996	11.157	3.5460000000000003	20.784000000000002	3.7460000000000004	21.956	2.728	2.95	4.705	7.184	5.303	2.845	21.003	2.2319999999999998	2.28	3.483	5.904	3.824	2.292	14.527999999999999	0.917	1.82	2.9730000000000003	4.426	3.615
35.67381	0.929	51.7	44.11	36.399	47.879	10.121	5.263999999999999	21.316	0.659	51.86	45.129	35.244	48.996	11.007	3.022	20.616	1.0270000000000001	52.718999999999994	44.81100000000001	37.299	49.415	11.533	3.675	21.213	3.563	22.665	2.6889999999999996	3.0239999999999996	4.665	7.362	5.2589999999999995	2.6639999999999997	20.869	2.278	2.185	3.2969999999999997	5.662999999999999	4.118	2.591	14.821	0.9359999999999999	1.811	3.075	4.217	3.6889999999999996
35.84058	0.774	52.026	44.213	36.355	47.606	10.059	5.412000000000001	21.701999999999998	0.777	51.674	45.003	35.257	48.917	10.66	2.859	20.385	0.941	52.538999999999994	45.245	37.071	48.407	11.206	3.821	20.588	3.363	22.987	2.5860000000000003	3.062	4.867	7.955	5.388999999999999	2.839	21.14	2.2640000000000002	2.309	3.562	5.763	3.9939999999999998	2.323	14.749	0.7879999999999999	2.025	2.752	4.416	3.5860000000000003
36.00716	0.741	51.701	44.321999999999996	36.592	48.282	10.373	5.157	21.499000000000002	0.7490000000000001	51.662	45.31100000000001	35.354	48.498999999999995	10.751	3.083	20.49	1.169	52.72	45.695	37.317	49.506	11.499	3.736	21.283	3.62	23.322	2.78	3.115	4.67	7.55	5.5089999999999995	2.698	21.415	2.427	2.333	3.3760000000000003	6.0520000000000005	4.171	2.346	14.703	0.976	2.214	3.056	4.361000000000001	3.695
36.17385	0.99	51.856	44.535	36.779	47.849	10.818	5.35	21.324	0.885	51.816	45.692	35.485	49.526	11.14	3.0789999999999997	20.061	0.9670000000000001	52.45399999999999	45.739	37.39	49.156000000000006	11.633	3.591	20.995	3.6430000000000002	23.819000000000003	3.113	3.28	4.891	7.74	5.672999999999999	3.003	21.801	2.452	2.414	3.202	5.962999999999999	3.997	2.539	15.062999999999999	0.889	2.127	2.94	4.441	3.495
36.3406	0.888	51.729	44.766999999999996	36.696999999999996	48.588	10.917	5.446000000000001	21.569000000000003	0.56	52.14	45.981	35.542	49.03	11.155	3.091	20.588	0.925	52.832	46.056000000000004	37.339	49.532	11.651	3.912	21.522	3.488	24.433000000000003	2.6189999999999998	3.037	5.099	7.843	5.66	2.9019999999999997	22.666999999999998	2.4619999999999997	2.2840000000000003	3.388	5.894	4.266	2.324	15.305	1.094	2.108	2.9219999999999997	4.538	3.674
36.50726	0.976	52.023999999999994	44.891000000000005	36.622	48.854	10.36	5.197	21.436	0.6759999999999999	52.042	46.077	35.777	49.632	10.991	3.0669999999999997	20.511	1.013	52.677	46.406000000000006	37.461999999999996	49.489	11.263	3.86	21.08	3.718	24.244	2.7060000000000004	3.21	4.935	7.597	5.525	2.737	22.505	2.465	2.259	3.477	5.9	4.355	2.412	15.057	0.9	2.1959999999999997	2.9530000000000003	4.542	3.509
36.67384	0.946	51.591	45.093999999999994	36.982	48.74100000000001	10.681	5.472	21.513	0.6970000000000001	52.025	46.361999999999995	35.8	49.153999999999996	11.142000000000001	3.1439999999999997	20.84	0.973	52.637	46.716	37.755	49.373000000000005	11.633	3.74	22.054000000000002	3.761	24.706	2.674	3.233	5.122999999999999	8.27	5.563	2.983	23.026999999999997	2.52	2.537	3.484	6.105	4.336	2.298	15.203	1.156	2.028	3.036	4.672	3.589
36.84057	0.868	51.31	45.455	36.806	48.345	10.437999999999999	5.3389999999999995	21.471	0.621	52.11	46.218	35.567	48.786	11.04	3.236	21.079	0.8140000000000001	52.693000000000005	46.431999999999995	37.469	49.538999999999994	11.812999999999999	3.748	21.9	3.6010000000000004	25.396	2.906	3.4930000000000003	4.823	7.525	5.854	2.8789999999999996	23.239	2.4419999999999997	2.347	3.495	5.947	4.4030000000000005	2.557	15.439	0.825	2.0340000000000003	2.818	4.288	3.428
37.00745	0.99	52.053000000000004	45.49	36.835	48.832	10.734000000000002	5.519	22.166	0.8290000000000001	52.097	46.731	35.653	49.441	10.887	3.1630000000000003	20.763	1.052	52.733999999999995	46.946000000000005	37.334	49.494	11.914000000000001	3.9	21.921999999999997	3.727	25.926	2.861	3.2510000000000003	4.8069999999999995	7.712000000000001	5.954	2.806	24.076	2.536	2.358	3.511	5.935	4.334	2.5669999999999997	15.315999999999999	0.833	1.9869999999999999	2.912	4.553	3.7760000000000002
37.17393	0.865	52.12	45.841	37.05	48.376000000000005	10.404000000000002	5.568	21.64	0.626	52.088	46.806000000000004	35.979	49.071000000000005	11.459000000000001	3.13	20.771	1.053	52.549	47.305	37.703	49.52	11.962	3.867	21.509	3.5060000000000002	26.513	2.7110000000000003	3.4960000000000004	4.971	7.9910000000000005	6.022	2.9130000000000003	24.291	2.72	2.685	3.5839999999999996	6.426	4.2330000000000005	2.752	15.558	0.925	2.477	2.9819999999999998	4.354	3.6260000000000003
37.34067	1.151	51.798	45.927	37.064	48.626000000000005	10.595	5.345	22.153000000000002	0.768	52.099	47.395	35.994	49.658	11.085999999999999	3.2710000000000004	20.468	1.107	52.818000000000005	47.218	37.653	49.402	11.921	3.699	21.094	3.6710000000000003	26.763	2.8819999999999997	3.47	5.027	8.003	5.957000000000001	2.97	24.375999999999998	2.303	2.519	3.573	6.162999999999999	4.281000000000001	2.6439999999999997	15.687000000000001	1.187	2.398	2.96	4.578	3.938
37.50735	0.9940000000000001	52.067	46.26	37.042	48.591	11.187999999999999	5.438	21.892	0.7490000000000001	51.943000000000005	47.39	35.86	49.678999999999995	11.875	3.167	21.108	0.888	52.663999999999994	47.464	37.569	49.9	11.752	3.736	21.761	3.8160000000000003	27.058000000000003	3.033	3.424	5.063	8.252	5.959	3.0069999999999997	24.843000000000004	2.54	2.5580000000000003	3.4330000000000003	6.109	4.4239999999999995	2.346	15.883	0.976	2.383	2.859	4.473	3.8360000000000003
37.67395	1.085	51.701	46.622	37.118	49.122	10.805	5.586	21.569000000000003	0.7559999999999999	52.028	47.498999999999995	35.964	49.451	11.239	3.2880000000000003	21.430999999999997	1.262	52.57899999999999	47.574	37.704	49.729	12.185	3.912	21.522	3.9939999999999998	27.749000000000002	3.012	3.515	5.071000000000001	8.237	6.138	2.958	25.616999999999997	2.4619999999999997	2.677	3.528	6.232	4.35	2.971	15.867	0.897	2.642	3.0060000000000002	4.481	3.843
