	MG1655-1	PUTR3-1_1	ygaC-1	ygaC_ybeX-1	ygaC_mpl-1	ygaC_ybeX_mpl-1	PUTR8-10_1	rpsG1_mreB-1	MG1655-2	PUTR3-1_2	ygaC-2	ygaC_ybeX-2	ygaC_mpl-2	ygaC_ybeX_mpl-2	PUTR8-10_2	rpsG1_mreB-2	MG1655-3	PUTR3-1_3	ygaC-3	ygaC_ybeX-3	ygaC_mpl-3	ygaC_ybeX_mpl-3	PUTR8-10_3	rpsG1_mreB-3	rpsG1_mreB_ybeX-1	rpsG1_mreB_mpl-1	rpsG1_mreB_ybeX_mpl-1	proV_cspC-1	proV_cspC_ybeX-1	proV_cspC_mpl-1	proV_cspC_ybeX_mpl-1	rpsG1_mreB_ybeX-2	rpsG1_mreB_mpl-2	rpsG1_mreB_ybeX_mpl-2	proV_cspC-2	proV_cspC_ybeX-2	proV_cspC_mpl-2	proV_cspC_ybeX_mpl-2	rpsG1_mreB_ybeX-3	rpsG1_mreB_mpl-3	rpsG1_mreB_ybeX_mpl-3	proV_cspC-3	proV_cspC_ybeX-3	proV_cspC_mpl-3	proV_cspC_ybeX_mpl-3
37.34192	1.9769999999999999	37.122	32.955999999999996	26.514	31.361	22.281	76.4	31.49	2.305	35.463	31.199	23.183000000000003	31.97	27.197	76.955	32.895	2.336	36.275	31.004	29.578000000000003	32.73	25.051	78.256	33.189	29.93	36.309	29.769000000000002	9.432	7.638	37.353	33.465	28.629	35.496	30.355999999999998	3.153	3.8339999999999996	32.715	31.349	28.14	40.116	31.298000000000002	1.508	1.626	24.563000000000002	19.340999999999998
37.50855	1.985	36.471	31.846	26.636999999999997	31.78	21.976999999999997	76.656	31.714000000000002	2.313	35.95	31.228	23.89	30.794	27.418000000000003	77.016	32.73	2.344	35.689	30.218000000000004	29.378	31.066999999999997	26.084	78.48100000000001	33.871	29.111	36.699	30.089000000000002	9.869	7.846	38.005	33.235	28.07	36.31	29.603	3.195	3.9410000000000003	33.364000000000004	31.151	28.101	38.49	31.229	1.5490000000000002	1.57	26.085	19.752
37.67519	1.955	36.84	31.888	26.678	32.018	23.743000000000002	76.774	32.342	2.414	36.189	30.684	24.028000000000002	31.585	27.589000000000002	77.036	33.033	2.38	36.285	30.618000000000002	30.169	32.966	26.712	78.53399999999999	33.49	30.0	36.156	30.522	10.134	7.9479999999999995	36.746	33.994	29.154	36.809	30.394000000000002	3.1	3.6830000000000003	31.811	32.268	28.500999999999998	39.153	31.467	1.454	1.5730000000000002	27.298000000000002	20.085
37.84192	2.06	37.001999999999995	31.689	27.680999999999997	31.134	23.342	76.9	32.696999999999996	2.325	35.536	29.766	24.019000000000002	30.864	27.55	77.196	33.455	2.551	36.122	29.994	29.807	32.181	27.096	78.857	34.14	30.026999999999997	36.384	30.127	10.245999999999999	8.254	37.724000000000004	32.265	28.886999999999997	36.646	30.162	3.305	4.051	33.21	32.656	27.842	40.85	31.463	1.6580000000000001	1.6469999999999998	27.65	20.498
38.00871	1.985	37.154	31.585	26.441999999999997	32.594	23.149	77.08	33.472	2.313	35.983000000000004	30.186	24.378	31.576	27.678	77.472	33.641999999999996	2.377	35.982	30.739	29.052	32.369	26.964000000000002	78.872	34.424	29.469	37.578	30.122	10.455	8.335	37.973	32.812	28.07	36.929	30.026	3.39	4.039	32.355	32.258	27.678	41.45399999999999	32.239000000000004	1.5490000000000002	1.765	28.592	21.12
38.17527	2.002	37.231	32.957	26.794	31.358	24.278000000000002	77.288	32.824	2.464	36.579	30.576999999999998	25.184	31.381999999999998	28.0	77.453	33.876999999999995	2.461	36.904	30.022	29.02	31.851	27.513	79.018	34.596	29.533	37.394	30.089000000000002	11.044	8.658	36.584	33.567	28.523000000000003	37.495	28.983	3.511	4.257	33.731	31.838	27.868000000000002	40.755	31.59	1.536	1.885	29.275	21.368000000000002
38.34202	2.057	36.959	31.418000000000003	26.956	31.548000000000002	24.28	77.304	32.785	2.322	35.721	30.409000000000002	24.728	31.116	27.965	77.762	34.161	2.45	37.317	30.083000000000002	30.090999999999998	31.91	27.609	79.16199999999999	34.717	29.986	38.23	29.824	11.447000000000001	8.934	37.844	31.408	28.748	37.418	30.054000000000002	3.465	4.146	32.775999999999996	32.19	27.834	41.913000000000004	31.453000000000003	1.3619999999999999	1.742	29.726999999999997	21.631
38.50864	1.9169999999999998	36.696999999999996	31.308000000000003	27.131	32.156	24.741	77.619	33.558	2.347	35.915	29.807	25.715	31.822	28.109	77.94800000000001	34.68	2.5069999999999997	37.806999999999995	30.95	29.459	32.096	27.589000000000002	79.711	35.008	29.089000000000002	38.396	30.006	11.362	9.104	37.945	32.442	28.339000000000002	38.431999999999995	30.041	3.625	4.207	32.803000000000004	32.835	28.075	42.381	31.671	1.485	1.8019999999999998	29.941	22.744
38.67533	2.105	38.361999999999995	32.063	27.301	31.67	25.24	77.818	33.757	2.437	36.503	30.595	25.592	31.107	28.213	78.115	34.518	2.5639999999999996	37.676	30.236	29.953000000000003	32.034	27.759	79.68	35.694	29.747	38.395	30.565	11.837	9.385	37.03	32.739000000000004	28.541	38.594	30.503	3.582	4.296	33.719	31.63	27.592	42.181999999999995	30.956	1.5419999999999998	1.858	28.999000000000002	23.601999999999997
38.84203	1.962	37.817	31.884	27.061999999999998	31.035999999999998	25.265	77.878	34.327	2.325	36.221	30.906999999999996	25.323	30.93	27.648000000000003	78.17399999999999	35.802	2.4530000000000003	37.654	30.288	29.741999999999997	33.126	28.041	79.737	35.868	29.538	38.535	29.638	12.202	9.558	37.431	32.982	28.301	38.113	30.357	3.6639999999999997	4.377	33.764	31.483	27.517	42.349	30.909000000000002	1.625	1.778	30.16	24.54
39.00866	1.995	37.622	31.004	27.095	31.134	25.005	78.074	34.131	2.455	36.319	30.223000000000003	26.236	30.538	28.331999999999997	78.369	35.248000000000005	2.4530000000000003	37.23	29.212	30.035	32.409	28.53	79.998	36.064	30.419	38.828	30.518	12.3	9.949	37.17	32.167	28.855	38.733000000000004	30.162	3.6639999999999997	4.54	34.971	31.971999999999998	27.549	42.446999999999996	31.886999999999997	1.56	1.8430000000000002	29.866999999999997	24.996
39.17535	2.0980000000000003	37.709	31.447	27.438000000000002	31.381	25.738000000000003	78.083	34.64	2.526	36.829	29.948	26.186999999999998	31.046	28.741	78.444	35.302	2.556	36.893	29.686999999999998	29.663	32.005	28.351999999999997	80.236	36.281	30.209	40.221	30.145	12.995	10.252	37.388000000000005	32.187	28.285999999999998	39.961999999999996	30.180999999999997	3.67	4.742	33.883	32.806999999999995	27.175	44.428000000000004	30.732	1.5330000000000001	1.784	30.961	25.631999999999998
39.34207	2.075	37.883	31.125999999999998	27.114	30.342	25.313000000000002	78.19800000000001	34.811	2.472	36.905	28.614	26.221	30.366	27.994	78.69	36.128	2.5669999999999997	38.471	30.441	29.766	31.978	28.061	80.484	36.586	29.951999999999998	39.875	29.987	13.409	10.597000000000001	38.347	32.423	28.256	39.813	30.576999999999998	4.01	4.756	33.468	32.162	27.666	44.544	30.28	1.479	1.7630000000000001	30.281	25.732
39.50875	2.068	37.524	32.043	27.316	31.456	25.648000000000003	78.527	35.074	2.333	36.547	30.348000000000003	27.174	30.73	28.651999999999997	78.627	36.65	2.559	37.785	29.826	29.607	31.134	27.839000000000002	80.551	37.075	29.631	40.428000000000004	30.057	13.425	11.039000000000001	38.476	32.719	27.805	40.266999999999996	29.375	4.0	4.681	34.383	32.393	27.673000000000002	43.788000000000004	30.872	1.4380000000000002	1.787	31.035999999999998	26.587
39.67544	2.08	38.199	30.948	28.045	31.732	26.276	78.729	35.354	2.445	36.829	29.807	26.14	31.985	28.893	78.863	36.248000000000005	2.605	38.493	28.86	30.569000000000003	31.573	28.601999999999997	80.756	36.836999999999996	30.101	39.703	30.299	14.334000000000001	11.652000000000001	37.847	32.769	28.274	41.11	30.988000000000003	4.115	4.763	33.163000000000004	32.181999999999995	27.715999999999998	45.353	30.201	1.485	1.965	31.084	26.631
39.84212	2.01	37.688	31.680999999999997	27.766	31.419	26.846999999999998	78.818	35.431	2.472	36.514	30.017	26.025	30.888	28.908	78.85300000000001	37.303000000000004	2.5669999999999997	37.883	29.266	29.799	32.795	28.094	80.811	37.043	30.083000000000002	40.169000000000004	30.574	14.747	11.642000000000001	37.825	33.01	28.320999999999998	41.217	29.695999999999998	3.977	4.886	33.632	32.913000000000004	27.568	45.262	31.521	1.577	1.665	31.065	26.613000000000003
40.0087	2.082	37.741	30.381	28.851999999999997	31.585	26.569000000000003	79.001	35.784	2.6069999999999998	36.895	30.088	26.006999999999998	31.608	29.111	79.002	36.833	2.54	38.098	29.826999999999998	29.671	30.839000000000002	28.885	80.956	37.388000000000005	30.088	41.258	30.024	14.754000000000001	11.917	38.07	32.714	28.819000000000003	41.683	30.971	4.074	5.113	34.634	32.225	27.385	45.655	30.61	1.6469999999999998	2.026	31.750999999999998	26.819000000000003
40.17544	1.992	37.35	31.092	27.901	31.255	26.528000000000002	78.868	36.467	2.452	36.438	29.399	27.563000000000002	30.79	28.421	79.196	37.192	2.548	37.936	29.756999999999998	30.090999999999998	31.324	28.879	81.15	38.073	30.474	41.652	29.726	15.488	12.225	36.866	33.525999999999996	28.748	41.393	29.729	4.312	4.961	33.852	31.506	27.508000000000003	46.769	30.802	1.655	1.775	31.389	26.845
40.34217	2.108	38.243	30.864	27.864	31.158	26.651	79.406	36.247	2.537	37.46	29.266	26.776	30.855999999999998	29.331999999999997	79.441	37.368	2.502	37.883	29.919	29.473000000000003	31.26	30.085	81.431	37.925	30.834	41.769	30.803	15.824000000000002	12.556	37.988	33.5	28.354	41.412	29.631	4.369	5.245	34.741	32.031	27.96	46.111000000000004	30.509	1.479	1.6980000000000002	31.522	26.515
40.50879	2.1630000000000003	38.622	30.534000000000002	28.318	31.25	26.553	79.518	36.825	2.526	37.155	29.686999999999998	26.448	31.046	29.361	79.55199999999999	38.431999999999995	2.491	38.458	29.686999999999998	29.924	32.233000000000004	28.416999999999998	81.41	38.466	30.013	42.699	30.732	15.995999999999999	12.892999999999999	37.747	32.317	28.318	42.669	29.886999999999997	4.355	5.166	34.275	31.698	27.86	47.591	30.928	1.4680000000000002	1.881	31.156999999999996	27.654
40.67555	2.296	38.144	30.804000000000002	27.544	30.965999999999998	26.855	79.539	37.423	2.529	37.036	29.663	26.783	30.436	29.598000000000003	79.60600000000001	38.183	2.657	38.763000000000005	28.489	29.868000000000002	31.329	29.144000000000002	81.66	38.38	29.664	43.005	29.991999999999997	16.654	13.42	38.313	32.621	28.719	42.681000000000004	29.962	4.62	5.431	33.731	31.153000000000002	27.444000000000003	46.528	30.579	1.4709999999999999	1.787	32.21	27.174
40.84222	2.269	38.166	30.561	28.116999999999997	31.377	26.969	79.809	37.281	2.535	37.775999999999996	28.898000000000003	26.996	30.357	30.105999999999998	79.714	38.499	2.662	38.264	28.735	30.932	30.826	29.26	81.703	38.631	30.628	42.703	30.598000000000003	16.797	13.595	36.998000000000005	33.033	28.605999999999998	42.738	30.862	4.659	5.5360000000000005	34.992	30.976999999999997	28.049	48.382	31.511	1.476	1.7930000000000001	31.349	27.453000000000003
41.00894	2.1	39.155	30.086	27.838	30.965999999999998	27.377	79.734	37.553000000000004	2.464	37.361999999999995	28.783	26.587	30.534000000000002	30.088	80.258	38.574	2.657	39.35	29.794	30.814	31.558000000000003	29.209	81.85600000000001	38.902	29.925	42.418	29.861	17.535	14.334000000000001	37.66	32.327	27.805	43.105	30.875	4.717	5.462999999999999	34.285	32.491	28.129	48.29	29.796	1.569	1.95	31.427	27.37
41.17554	2.166	38.731	30.706	28.000999999999998	31.39	27.964000000000002	79.93	36.934	2.529	37.427	29.044	27.663	30.664	29.174	80.454	38.933	2.6889999999999996	39.383	29.826	29.607	31.623	29.307	82.149	39.0	30.153000000000002	43.755	31.264	18.024	14.595	37.465	33.371	28.326999999999998	43.562	30.581	4.815	5.757000000000001	34.677	32.687	28.26	49.04	30.644000000000002	1.6340000000000001	1.885	31.688000000000002	27.728
41.34222	2.171	39.145	29.191	28.737	30.593000000000004	27.1	80.135	38.064	2.535	37.906	29.388	27.386999999999997	30.194000000000003	29.715	80.595	38.858000000000004	2.695	39.243	28.996	29.625999999999998	30.99	29.162	82.291	39.186	30.433000000000003	43.715	29.291999999999998	18.625	15.585	38.27	31.956	28.704	44.663999999999994	30.111	4.822	5.862	34.894	31.858	27.462	49.231	30.793000000000003	1.444	2.0540000000000003	32.491	29.215
41.50889	2.075	39.287	30.669	27.570999999999998	31.713	27.467	80.25399999999999	38.173	2.537	37.983000000000004	29.103	26.71	30.301	29.299	80.779	38.772	2.698	38.895	29.331	29.897	32.141999999999996	29.889	82.476	39.556999999999995	30.246	44.282	30.183000000000003	19.055999999999997	15.624	37.236999999999995	33.108000000000004	28.941	44.187	31.361	4.956	5.931	35.133	31.052	28.254	49.244	30.607	1.642	1.8940000000000001	32.109	28.147
41.67556	2.155	39.305	30.081999999999997	27.999000000000002	31.19	27.343000000000004	80.4	37.999	2.517	37.677	28.519000000000002	27.824	31.148000000000003	29.986	80.825	39.93	2.678	40.022	28.193	30.416999999999998	31.78	29.336	82.51899999999999	40.028	30.67	44.292	30.410999999999998	19.269000000000002	15.875	36.964	31.668000000000003	28.194000000000003	44.326	30.608	4.997	6.002999999999999	35.644	31.603	26.791	50.419	30.736	1.525	1.775	32.953	27.334
41.8423	2.261	39.829	31.218000000000004	27.796999999999997	31.348000000000003	27.041999999999998	80.561	39.043	2.559	38.036	29.459	27.1	29.741999999999997	30.176	81.15	39.965	2.687	40.122	29.621	30.348000000000003	31.255	28.221999999999998	82.715	40.292	30.111	44.036	30.635	20.398	16.252	37.29	32.513000000000005	29.003	46.093	31.028000000000002	5.105	6.145	35.677	32.872	28.545	49.581	31.287	1.6640000000000001	1.849	32.103	27.263
42.00908	2.068	39.546	28.715999999999998	27.805	30.836	26.463	80.811	39.152	2.659	38.569	28.978	26.945999999999998	30.566999999999997	30.903000000000002	81.172	40.597	2.657	39.774	28.88	30.031	31.166	30.351	82.76899999999999	40.728	30.445999999999998	44.277	30.872	20.438	17.237000000000002	37.758	33.078	28.719	45.225	30.94	5.305	6.2139999999999995	35.101	31.349	27.444000000000003	51.42100000000001	30.480999999999998	1.732	1.982	32.993	27.728
42.17564	2.296	39.122	29.891	28.229	30.476999999999997	27.441999999999997	81.072	39.674	2.529	38.243	28.651999999999997	27.695999999999998	30.991	29.695999999999998	81.465	40.564	2.657	39.938	28.88	29.64	30.612	30.253	82.76899999999999	40.728	30.61	44.538000000000004	30.448	20.829	17.367	37.497	32.23	28.914	45.976000000000006	31.266	5.239	6.2139999999999995	35.688	32.295	28.423000000000002	50.443000000000005	30.579	1.6340000000000001	2.048	33.091	27.533
42.34226	2.271	39.580999999999996	30.44	28.354	30.799	27.924	81.038	39.349000000000004	2.57	38.668	28.614	27.788	31.705	30.930999999999997	81.367	40.73	2.6	40.461999999999996	28.94	29.864	31.489	30.379	83.12799999999999	41.32	30.964000000000002	45.163999999999994	30.803	21.308000000000003	18.137	38.021	32.814	28.256	46.146	29.925	5.446000000000001	6.452999999999999	34.839	32.162	28.776	50.615	30.671999999999997	1.642	1.959	33.187	28.636999999999997
42.50909	2.263	40.231	30.706	29.175	30.868000000000002	27.279	81.072	39.38	2.529	38.667	28.881	27.663	30.761999999999997	31.686	81.628	40.858000000000004	2.787	41.047	29.109	30.064	32.765	29.959	83.226	41.185	30.61	46.299	30.253	22.493000000000002	18.509	38.508	32.23	28.914	46.888999999999996	30.288	5.402	6.605	35.068000000000005	32.196999999999996	28.423000000000002	51.681999999999995	31.72	1.569	1.982	32.667	27.565
42.67563	2.263	40.786	29.923000000000002	28.326999999999998	30.868000000000002	27.964000000000002	81.169	39.413000000000004	2.659	39.221	28.587	28.576999999999998	31.839000000000002	29.695999999999998	81.792	41.412	2.657	41.242	29.206	29.836	31.525	30.612	83.42200000000001	41.381	31.099	46.233999999999995	30.285	22.982	19.129	37.563	31.61	29.763	46.661	30.776999999999997	5.5	6.736000000000001	35.688	32.426	28.423000000000002	51.813	30.97	1.666	1.982	33.091	27.924
42.84242	2.253	40.609	29.593000000000004	28.715999999999998	30.701	28.223000000000003	81.377	40.378	2.615	39.306	28.552	27.921999999999997	30.855	30.180999999999997	81.9	41.526	2.6460000000000004	40.673	29.073	29.276	31.878	30.509	83.529	41.983999999999995	31.875999999999998	45.986000000000004	30.313000000000002	22.43	19.623	37.746	32.842	28.846	46.64	30.999000000000002	5.518	6.688	35.806999999999995	30.919	28.42	51.95	30.508000000000003	1.558	1.8719999999999999	32.334	28.279
43.00907	2.2880000000000003	40.718	29.406999999999996	28.430999999999997	30.449	28.166	81.399	40.683	2.716	38.633	29.31	28.875999999999998	31.745	30.679000000000002	82.053	41.571000000000005	2.681	41.402	29.570999999999998	29.936999999999998	33.093	30.616	83.486	41.67	30.973000000000003	46.26	30.159000000000002	23.611	19.727999999999998	38.344	32.069	28.886999999999997	47.501000000000005	31.237	5.7829999999999995	6.822	35.068000000000005	31.515	28.299	52.356	31.3	1.625	2.0380000000000003	33.648	28.026999999999997
43.17571	2.28	42.343999999999994	30.162	28.502	29.965999999999998	28.043000000000003	81.562	39.931	2.642	39.153	29.316	28.1	31.813000000000002	31.14	82.18299999999999	41.6	2.673	41.66	29.153000000000002	29.875999999999998	32.64	30.783	83.681	41.958999999999996	30.553	46.253	30.718000000000004	23.978	20.195	38.407	32.463	28.828000000000003	47.851000000000006	30.72	5.999	7.169	36.013000000000005	31.747	28.305	51.986999999999995	31.011	1.617	2.029	32.705	27.772
43.34235	2.261	41.785	29.294	28.612	31.576999999999998	28.901	81.702	40.575	2.6239999999999997	38.721	28.774	28.405	31.372	31.024	82.455	41.791000000000004	2.8819999999999997	42.013000000000005	28.904	30.706999999999997	31.842	31.026	83.791	42.184	31.186999999999998	47.068999999999996	30.765	24.703000000000003	19.644000000000002	39.671	32.383	28.775	48.05	31.256999999999998	6.018	7.122999999999999	35.188	30.622	28.969	53.331	30.178	1.5659999999999998	2.045	33.080999999999996	28.143
43.50904	2.261	41.59	29.36	29.427	31.055	28.607	81.8	40.412	2.722	39.927	28.316999999999997	28.079	32.188	31.611	82.585	41.922	2.784	42.437	29.393	30.348000000000003	32.429	30.635	83.98700000000001	42.967	30.502	47.265	31.351999999999997	24.801	21.176	39.965	31.828000000000003	29.069000000000003	48.213	30.833000000000002	6.181	7.122999999999999	35.546	31.241999999999997	29.197	52.972	32.004	1.631	2.045	33.733000000000004	28.111
43.67583	2.253	43.151	29.985	27.705	31.092	28.875	81.833	40.801	2.713	39.893	28.519000000000002	29.061999999999998	30.953000000000003	30.768	82.552	42.08	2.7439999999999998	42.955	29.953000000000003	29.83	33.376999999999995	31.389	84.181	42.831	31.55	47.126999999999995	30.541	25.2	21.546	39.016999999999996	32.483000000000004	30.019000000000002	48.498000000000005	31.325	6.3	7.209	36.1	30.724	29.365	53.254	30.605999999999998	1.6230000000000002	2.035	32.921	28.506999999999998
43.84254	2.188	42.825	29.854	28.683000000000003	31.221999999999998	28.158	82.355	40.899	2.713	40.544000000000004	28.389	29.225	32.028	30.963	82.65	42.667	2.7760000000000002	42.596000000000004	29.301	30.384	33.376999999999995	30.574	84.344	42.342	31.289	47.355	30.116999999999997	25.982	21.383000000000003	38.952	33.037	29.465	48.074	32.01	6.365	7.6979999999999995	37.208	31.18	29.333000000000002	53.971000000000004	31.355999999999998	1.655	2.133	34.257	29.191999999999997
44.00918	2.346	42.8	29.771	28.926	31.105999999999998	29.02	82.31200000000001	42.211999999999996	2.74	41.205	29.511	29.305	32.335	31.14	82.76899999999999	42.413999999999994	2.7710000000000004	43.647	30.423000000000002	30.886	33.943000000000005	30.881	84.33200000000001	43.425	30.781	48.273	30.424	25.443	21.335	38.733000000000004	31.941999999999997	30.000999999999998	48.79600000000001	31.305999999999997	6.358	7.5920000000000005	35.427	31.747	29.054000000000002	53.746	31.076	1.617	2.062	33.291	28.554000000000002
44.17587	2.375	43.505	29.208000000000002	28.103	32.594	29.206999999999997	82.485	41.548	2.8339999999999996	40.509	29.372	29.296	32.39	31.521	83.073	42.63	2.7680000000000002	44.286	30.153000000000002	30.648000000000003	33.672	31.197	84.603	42.826	31.13	47.51	30.61	25.533	21.361	39.015	32.16	30.381999999999998	49.01	31.199	6.647	7.653	36.196999999999996	32.258	29.338	54.023999999999994	31.359	1.5490000000000002	2.417	33.379	28.773000000000003
44.34254	2.18	43.211000000000006	28.752	28.851999999999997	32.041	29.239	82.55	42.493	2.7039999999999997	41.096000000000004	29.73	28.546999999999997	32.488	31.651	83.236	43.053000000000004	2.865	44.286	30.804000000000002	29.671	34.16	31.392	84.603	42.891000000000005	31.261	48.976000000000006	30.61	25.891	21.23	39.796	33.007	30.186999999999998	49.271	31.003	6.744	8.044	36.263000000000005	30.695	30.022	54.773	30.805999999999997	1.614	2.124	33.835	27.796
44.5092	2.449	43.77	29.756	29.041	31.809	28.776999999999997	82.811	41.812	2.615	41.327	30.311	29.486	33.234	31.581999999999997	83.302	43.351000000000006	2.906	44.323	30.05	29.732	34.191	31.128	84.833	43.581	31.094	48.724	30.605999999999998	25.754	21.48	39.408	32.288000000000004	29.889	49.931000000000004	32.01	6.952000000000001	8.317	36.198	32.353	29.365	55.47	30.834	1.851	2.231	34.061	29.159000000000002
44.67596	2.261	44.198	28.87	28.514	33.175	29.096999999999998	82.713	42.075	2.656	41.361999999999995	30.046	29.709	33.851	30.991999999999997	83.303	43.52	2.8819999999999997	45.176	31.186999999999998	29.663	34.907	31.418000000000003	85.12799999999999	43.521	31.383000000000003	48.178000000000004	30.569000000000003	25.844	21.698	39.345	32.48	29.721	49.387	31.811	6.9639999999999995	8.068999999999999	36.556999999999995	31.436999999999998	29.881999999999998	54.277	31.776	1.7619999999999998	2.142	33.472	29.676
44.84247	2.248	44.852	29.119	28.274	32.604	28.629	82.99600000000001	42.928000000000004	2.74	42.117	30.488000000000003	28.523000000000003	33.8	30.846999999999998	83.29	43.456	2.803	45.699	31.237	29.55	34.887	31.596999999999998	85.179	43.751000000000005	31.759	48.175	30.000999999999998	26.16	21.368000000000002	39.482	32.333	29.576999999999998	49.903	30.915	7.237	8.439	36.696999999999996	31.747	29.803	54.593	31.858	1.7469999999999999	2.224	34.171	29.14
45.00925	2.37	44.424	29.223000000000003	28.28	33.031	29.319000000000003	82.963	42.632	2.7310000000000003	42.763999999999996	30.656	29.701	33.412	31.404	83.45200000000001	44.102	2.795	46.343999999999994	31.404	30.660999999999998	35.898	32.122	85.14399999999999	44.721000000000004	31.436999999999998	49.24100000000001	30.656999999999996	26.134	21.639	39.74	31.848000000000003	29.875	49.861000000000004	30.789	6.9639999999999995	8.426	36.273	31.815	30.427	54.938	31.08	1.739	2.248	34.14	28.331
45.17595	2.351	45.20399999999999	29.985	29.139	33.178000000000004	28.875	83.17	43.148	2.648	42.695	31.517	29.649	33.951	31.778000000000002	83.53	43.97	2.8739999999999997	46.148	32.234	30.384	35.951	31.616999999999997	85.322	44.33	31.256	48.788999999999994	30.443	26.405	21.774	39.994	33.819	30.182	50.192	31.619	7.245	8.61	36.426	31.962	30.767	55.503	30.899	1.6230000000000002	2.263	34.191	28.214000000000002
45.3426	2.343	45.946999999999996	28.948	29.112	33.05	28.816	83.26700000000001	43.372	2.639	43.57	31.391	30.011999999999997	34.409	31.651	83.789	44.42100000000001	2.963	46.695	32.823	30.388	36.277	32.076	85.45	44.422	32.107	49.431999999999995	30.285	26.77	22.142	39.764	32.616	30.447	50.378	31.296	7.233	8.923	37.044000000000004	30.499000000000002	30.576	55.522	30.773000000000003	1.6469999999999998	2.352	34.161	28.48
45.50936	2.253	45.758	29.886999999999997	28.944000000000003	33.96	29.233	83.333	42.496	2.7460000000000004	43.738	32.234	30.04	35.222	32.104	83.954	44.622	3.0039999999999996	47.647	32.657	29.796999999999997	36.766	31.811999999999998	85.68	44.982	31.256	50.158	30.899	26.894000000000002	22.719	39.830999999999996	32.646	29.889	50.42	31.684	7.571000000000001	9.132	36.882	30.593000000000004	30.897	55.763000000000005	31.975	1.6230000000000002	2.263	34.289	29.094
45.676	2.312	46.343999999999994	29.781999999999996	29.622	34.616	29.747	83.585	42.714	2.873	44.059	32.330999999999996	29.643	36.176	31.646	84.14299999999999	44.817	2.935	48.141000000000005	33.246	29.926	36.973	32.465	85.775	44.394	31.646	50.788000000000004	30.636	26.59	22.044	40.897	31.897	30.504	50.824	31.488000000000003	7.972	9.176	37.028	31.179000000000002	30.206999999999997	55.525	30.897	1.683	2.262	33.805	28.566999999999997
45.84269	2.353	46.781000000000006	30.515	29.246	34.524	30.383000000000003	83.485	43.681999999999995	2.6510000000000002	44.435	32.961	29.463	36.275	31.559	83.845	45.18899999999999	2.9739999999999998	47.367	33.743	31.013	37.461	31.724	85.67	44.441	31.951	49.976000000000006	30.909000000000002	26.87	22.27	40.3	32.787	30.125999999999998	50.923	31.4	7.641	9.104	37.872	31.613000000000003	30.156999999999996	55.224	31.398000000000003	1.625	2.364	34.202	28.712
46.00945	2.399	46.25899999999999	29.909000000000002	29.65	35.652	29.808000000000003	83.693	43.71	2.665	44.89	33.63	29.704	37.111999999999995	31.541999999999998	84.054	45.157	2.989	47.173	33.695	29.691999999999997	36.635	32.23	86.01100000000001	44.571000000000005	31.607	50.535	30.467	27.599	22.373	40.196	32.150999999999996	29.683000000000003	51.256	30.991999999999997	8.086	9.419	36.852	32.021	30.464000000000002	54.974	31.348000000000003	1.672	2.445	34.417	28.66
46.17603	2.366	47.303999999999995	29.746	28.769000000000002	34.966	29.645	83.823	44.33	2.861	44.56399999999999	34.12	29.215	37.111999999999995	31.803	84.054	45.353	2.923	47.826	34.381	30.573	38.137	31.675	86.07600000000001	45.55	31.412	49.653999999999996	30.369	27.208000000000002	22.406	40.848	32.608000000000004	30.368000000000002	51.843	31.546999999999997	8.086	9.746	37.146	31.858	30.855999999999998	56.931999999999995	30.956	1.7369999999999999	2.445	33.699	29.346
46.34275	2.464	47.793	30.235	29.389	36.272	29.025	83.921	44.657	2.73	45.803999999999995	33.205999999999996	29.998	36.851	31.607	84.185	46.266000000000005	2.891	49.49	35.164	30.377	38.43	32.164	86.20700000000001	45.419	32.521	50.861999999999995	30.663	27.044	22.471	41.077	32.347	30.368000000000002	52.235	30.666	8.347000000000001	10.007	38.223	31.075	30.953000000000003	56.41	31.185	1.672	2.282	33.601	28.66
46.50933	2.5	48.394	30.212	29.203000000000003	36.315	29.816999999999997	84.041	43.853	2.766	46.013000000000005	34.685	30.006999999999998	37.254	31.421	84.37	45.986000000000004	2.926	48.818000000000005	35.664	30.256	39.519	31.881	86.295	45.335	31.910999999999998	50.06	31.096999999999998	27.641	23.099	41.285	32.847	30.639	52.641000000000005	31.165	8.547	9.913	37.679	31.476	30.963	57.111000000000004	32.729	1.577	2.5469999999999997	34.525	28.767
46.67609	2.48	47.645	31.107	28.496	37.479	28.98	84.054	44.208999999999996	2.682	46.176	34.247	30.283	38.387	32.874	84.286	45.038999999999994	2.908	48.952	36.567	30.043000000000003	39.838	32.125	86.245	45.041000000000004	32.286	50.555	30.261999999999997	27.685	23.432	41.313	32.57	29.444000000000003	51.44	31.05	8.667	9.969	37.41	31.721999999999998	30.976999999999997	56.144	31.666999999999998	1.656	2.399	33.923	28.421999999999997
46.84279	2.524	48.516999999999996	31.57	29.023000000000003	37.72	29.997	84.404	44.062	2.694	46.457	34.418	29.796999999999997	38.465	32.096	84.669	45.386	2.9189999999999996	49.301	37.1	29.329	39.558	31.968000000000004	86.434	45.192	31.802	51.266000000000005	31.183000000000003	27.787	23.561999999999998	42.31	32.316	30.462	51.138000000000005	31.58	9.078	10.282	37.979	31.531999999999996	30.851999999999997	55.813	31.935	1.6019999999999999	2.478	34.749	28.131
