	MG1655-1	12PD3-8_1	12PD4-6_1	12PD6-3_1	12PD7-6_1	metJ-1	relA-1	purT-1	MG1655-2	12PD3-8_2	12PD4-6_2	12PD6-3_2	12PD7-6_2	metJ-2	relA-2	purT-2	MG1655-3	12PD3-8_3	12PD4-6_3	12PD6-3_3	12PD7-6_3	metJ-3	relA-3	purT-3	fabR-1	yfgF-1	metJ_relA-1	metJ_purT-1	relA_purT-1	metJ_acrB-1	fabR_yfgF-1	fabR-2	yfgF-2	metJ_relA-2	metJ_purT-2	relA_purT-2	metJ_acrB-2	fabR_yfgF-2	fabR-3	yfgF-3	metJ_relA-3	metJ_purT-3	relA_purT-3	metJ_acrB-3	fabR_yfgF-3
57.50874	22.22	57.415	64.782	59.813	73.33	37.464	6.443	25.386	21.526	61.181000000000004	63.251000000000005	62.746	72.057	39.458	7.574	27.924	21.603	61.62	1.5230000000000001	66.189	75.22	44.70399999999999	5.242000000000001	30.264	21.538	22.053	27.109	26.456	37.849000000000004	30.534000000000002	43.88	19.517	18.857	20.869	33.893	31.213	27.125	42.083	16.67	13.186	16.736	30.983	2.4419999999999997	22.163	35.684
57.67538	22.093000000000004	57.313	64.781	59.832	73.16	37.684	6.37	25.489	21.745	61.042	62.953	62.943999999999996	72.42399999999999	39.497	7.867999999999999	28.072	22.035	61.88	1.786	66.402	74.925	45.0	5.462000000000001	30.592	21.763	22.241	27.06	26.595	38.193000000000005	30.851999999999997	44.254	19.558	18.883	21.42	34.086	31.279	27.247	42.275	16.572	13.177999999999999	16.839000000000002	31.051	2.497	22.593000000000004	35.992
57.84221	22.32	56.773	65.036	59.747	72.876	37.514	6.37	25.489	21.745	60.956	63.123999999999995	62.773999999999994	71.998	39.468	7.754	28.241999999999997	21.921	61.766000000000005	1.6159999999999999	66.459	74.953	45.0	5.206	30.45	21.934	22.184	27.146	26.651999999999997	38.477	30.767	44.196999999999996	19.615	18.797	21.392	34.143	30.91	27.416999999999998	42.275	16.771	13.377	17.180999999999997	31.279	2.582	22.535999999999998	35.907
58.00889	22.264	56.972	64.752	59.747	72.876	37.514	6.455	25.517	21.886999999999997	60.586999999999996	63.123999999999995	62.66	71.913	39.497	7.669	28.271	21.95	61.226000000000006	1.331	66.317	74.612	45.0	5.32	30.621	22.019000000000002	22.184	27.316	26.765	38.221	30.909000000000002	44.282	19.558	18.996	21.903000000000002	34.143	31.08	27.445999999999998	42.105	16.743	13.347999999999999	17.038	31.108	2.241	22.535999999999998	35.907
58.17542	22.223000000000003	57.39	64.562	59.478	72.777	37.646	6.318	26.624000000000002	21.878	60.373999999999995	63.092	62.667	71.844	39.532	8.051	28.358	21.895	61.373000000000005	1.369	66.426	74.615	44.898	5.1770000000000005	30.671	22.090999999999998	22.340999999999998	27.373	26.831	38.346	31.053	44.129	19.634	18.892	21.921	34.303000000000004	31.364	27.559	42.301	16.865	13.382	16.932000000000002	31.078000000000003	2.456	22.531999999999996	36.122
58.34221	22.608	57.136	64.678	59.82	72.444	37.78	6.127999999999999	25.939	21.899	60.57899999999999	62.927	62.586000000000006	71.822	39.554	8.062999999999999	28.433000000000003	22.169	61.235	1.264	66.46	74.425	45.01	5.327999999999999	30.947	22.112	22.499000000000002	27.307	26.848000000000003	38.027	31.185	44.29600000000001	19.791	18.739	21.823	34.125	31.383000000000003	27.748	42.325	16.935	13.623	17.143	31.182	2.519	22.886999999999997	36.143
58.50893	22.503	57.178999999999995	64.751	59.836000000000006	72.575	37.677	6.501	25.95	22.164	60.79600000000001	63.028999999999996	62.772	72.01	39.707	8.041	28.555999999999997	22.178	61.648	1.494	66.477	74.699	45.136	5.276	30.843000000000004	22.206999999999997	22.508000000000003	27.543000000000003	26.999000000000002	38.379	31.506	44.423	19.827	19.003	22.002	34.419000000000004	31.449	27.928	42.422	17.14	13.770999999999999	17.802	31.362	2.523	22.951999999999998	36.181999999999995
58.67548	22.361	57.263999999999996	64.808	59.836000000000006	72.632	37.875	6.473	26.715999999999998	22.221	60.824	63.028999999999996	63.056000000000004	71.98100000000001	39.707	8.041	28.726	22.348000000000003	61.705	1.7209999999999999	66.562	74.501	45.051	5.361000000000001	30.928	22.378	22.593000000000004	27.543000000000003	26.999000000000002	38.123000000000005	31.506	44.394	19.913	19.06	21.916	34.334	31.279	28.013	42.451	16.799	13.770999999999999	17.377	31.135	2.296	22.895	36.239000000000004
58.84222	22.596	57.354	64.594	59.731	72.48899999999999	37.759	6.593	26.5	22.559	60.93899999999999	63.022	62.729	71.895	39.912	7.917999999999999	29.029	22.451999999999998	61.466	1.413	66.556	74.565	45.214	5.2010000000000005	31.206999999999997	22.463	22.914	27.619	26.984	38.466	31.581999999999997	44.61	20.232	19.3	22.236	34.388000000000005	31.81	28.203000000000003	42.775	17.276	13.710999999999999	17.344	31.383000000000003	2.55	23.182	36.521
59.00887	22.872	57.151	64.893	59.693999999999996	72.178	37.904	6.416	26.319000000000003	22.419	60.54	63.028999999999996	62.942	71.84	39.821	7.984	29.095	22.546999999999997	61.365	1.7209999999999999	66.562	74.359	45.363	5.531000000000001	31.212	22.548000000000002	22.875999999999998	27.628	26.829	38.123000000000005	31.761	44.678000000000004	20.168	19.23	22.427	34.504	31.393	28.296999999999997	42.593	17.367	13.544	17.689	31.39	2.608	23.32	36.409
59.17558	22.843000000000004	57.302	64.328	59.757	72.395	38.001999999999995	6.556	27.086	22.574	60.558	63.081	63.085	71.51899999999999	39.826	8.112	29.086	22.566	61.251000000000005	1.608	66.78399999999999	74.37	45.27	5.242000000000001	31.255	22.7	22.818	27.561999999999998	27.051	38.614000000000004	31.808000000000003	44.56	20.253	19.282	22.824	34.318000000000005	31.410999999999998	28.456	42.706	17.378	13.498	17.840999999999998	31.436	2.3569999999999998	23.436999999999998	36.364000000000004
59.34225	22.875	56.794	64.42	59.733000000000004	72.23899999999999	38.015	6.46	26.906999999999996	22.814	60.771	62.836999999999996	62.753	71.58800000000001	39.872	7.966	29.237	22.774	61.316	1.3969999999999998	66.795	74.104	45.266999999999996	5.687	31.522	22.771	23.163	27.77	27.256	38.488	31.903000000000002	44.696000000000005	20.285	19.317	22.828000000000003	34.643	31.506	28.523000000000003	42.81100000000001	17.347	13.609000000000002	17.867	31.56	2.597	23.468000000000004	36.576
59.50907	22.831	57.294	64.499	59.86600000000001	71.78699999999999	37.924	6.425	26.769000000000002	22.695	60.661	62.751000000000005	62.747	71.421	39.9	8.081	29.369	22.820999999999998	61.312	1.588	66.51100000000001	73.885	45.248000000000005	5.343	31.487	22.825	22.978	27.903000000000002	27.101999999999997	38.485	31.951	44.76	20.439	19.418	22.897	34.525	31.752	28.570999999999998	42.702	17.38	13.642999999999999	17.986	31.41	2.4730000000000003	23.561999999999998	36.458
59.67559	23.171999999999997	57.43600000000001	64.641	59.809	72.043	38.01	6.397	26.854	22.866	60.15	62.891999999999996	62.832	71.421	39.985	7.996	29.539	22.849	60.943000000000005	1.6440000000000001	66.454	73.97	45.248000000000005	5.541	31.658	22.881	23.233	27.874000000000002	27.272	38.741	32.064	44.76	20.439	19.445999999999998	22.982	34.61	31.752	28.826999999999998	42.73	17.607	13.812999999999999	17.986	31.636999999999997	2.615	23.647	36.742
59.84223	23.266	57.199	64.303	59.903999999999996	71.792	38.015	6.1579999999999995	27.2	22.785	60.461999999999996	62.37	62.803999999999995	71.312	39.945	8.126	29.557	22.924	60.856	1.354	66.694	73.561	45.205	5.435	31.694000000000003	23.219	23.070999999999998	28.174	26.961	38.792	32.308	44.64	20.621	19.475	22.936999999999998	34.5	31.570999999999998	28.897	42.678000000000004	17.531	13.932	18.02	31.566999999999997	2.503	23.865	36.516999999999996
60.00891	23.089000000000002	57.032	64.483	59.798	71.585	38.161	6.608	27.329	23.13	60.398	62.81	63.098	71.529	40.098	8.332	29.699	23.066	61.235	1.8019999999999998	66.767	73.84100000000001	45.285	5.4079999999999995	31.980999999999998	23.311999999999998	23.291	28.119	27.439	38.943000000000005	32.535	44.887	20.868000000000002	19.528	23.439	34.732	31.713	28.984	43.034	17.541	14.142000000000001	17.891	31.680999999999997	2.693	23.910999999999998	36.75
60.17569	23.29	57.24	64.36399999999999	59.701	71.57300000000001	38.135999999999996	6.584	27.328000000000003	22.991999999999997	60.903	62.619	63.066	71.434	40.144	8.105	29.833000000000002	23.37	61.348	1.405	66.777	73.76100000000001	45.528	5.646	32.039	23.35	23.579	28.168000000000003	27.307	38.955	32.5	45.011	20.955	19.709	23.355999999999998	34.708	31.846999999999998	29.178	42.949	17.718	13.982000000000001	18.354	31.818	2.401	24.019000000000002	36.784
60.3422	23.679000000000002	57.053999999999995	64.60300000000001	59.941	71.726	38.268	6.58	27.088	23.238000000000003	60.601000000000006	62.516999999999996	63.05	71.416	40.247	8.44	30.022	23.275	60.934	1.571	66.64699999999999	73.402	45.288000000000004	5.3	32.056999999999995	23.538	23.599	28.329	27.213	38.774	32.434	44.88399999999999	20.861	19.387	23.261999999999997	34.528	31.866	29.197	42.909	17.967	13.748	18.148	31.808000000000003	2.455	24.21	36.973
60.50895	23.425	57.158	64.23100000000001	59.678999999999995	71.365	38.255	6.553999999999999	27.514	23.396	60.299	62.861999999999995	63.077	71.141	40.213	8.511000000000001	30.005	23.456	60.848	1.685	66.709	73.275	45.381	5.476	32.186	23.7	23.659000000000002	28.226	27.559	38.851	32.586	44.918	21.089000000000002	19.590999999999998	23.633000000000003	34.856	31.905	29.408	43.022	17.871	13.709000000000001	18.11	31.734	2.678	24.378	36.848
60.67568	23.584	56.842	64.305	59.68600000000001	71.497	38.139	7.007999999999999	27.631999999999998	23.426	60.41	62.583	62.955	71.131	40.26	8.514	30.275	23.526	60.927	1.476	66.748	73.257	45.437	5.5120000000000005	32.211	23.795	23.649	28.325	27.615	38.861	32.828	45.163999999999994	21.247	19.674	23.878	34.8	32.089	29.539	43.055	18.054000000000002	14.008	18.439	31.92	2.573	24.326	37.051
60.84237	23.804000000000002	57.198	64.403	59.871	71.28	38.385999999999996	6.69	27.734	23.671999999999997	60.449	62.681000000000004	63.282	71.142	40.391	8.394	30.35	23.631	61.225	2.0140000000000002	66.816	73.267	45.537	5.564	32.372	23.869	23.955	28.315	27.549	38.936	32.904	45.037	21.180999999999997	19.665	23.698	34.875	31.765	29.615	43.043	18.047	14.173	18.232	31.967	2.826	24.604	37.126
61.00899	23.83	57.328	64.337	59.803000000000004	71.275	38.332	6.846	27.771	23.789	60.589	62.474	63.044	70.938	40.369	8.355	30.265	23.717	61.102	1.6269999999999998	66.896	73.066	45.492	5.693	32.403	23.816999999999997	23.895	28.344	27.662	38.711999999999996	33.019	44.99	21.206	19.721	23.980999999999998	34.906	32.194	29.73	43.108000000000004	18.238	14.193	18.680999999999997	31.997	2.58	24.570999999999998	36.958
61.17569	23.995	56.898	64.416	59.74100000000001	70.94800000000001	38.375	6.914	27.978	23.576	60.431000000000004	62.55	62.923	70.75399999999999	40.294000000000004	8.331	30.483	23.878	60.86600000000001	1.4969999999999999	66.742	72.763	45.438	5.474	32.446999999999996	24.144000000000002	23.889	28.42	27.455	38.839	33.065	45.023999999999994	21.43	19.999000000000002	24.089000000000002	34.864000000000004	31.811999999999998	29.69	43.23	18.125999999999998	14.08	18.596	31.901	2.6510000000000002	24.682	37.058
61.34243	24.081	57.411	64.187	59.77	71.09100000000001	38.604	6.999	28.093000000000004	23.775	60.26	62.464	63.408	70.839	40.58	8.502	30.683000000000003	23.963	60.695	1.611	66.885	72.792	45.495	5.303	32.733000000000004	24.115	23.945999999999998	28.305	27.54	38.925	33.265	45.224	21.658	19.828	24.204	35.036	32.069	30.09	43.202	18.24	14.137	18.511	32.043	2.7089999999999996	24.853	37.201
61.50904	24.066999999999997	57.336999999999996	64.336	59.778	70.748	38.58	6.806	28.801	23.865	60.17100000000001	62.323	63.013999999999996	70.83800000000001	40.465	8.471	30.719	24.085	61.327	1.591	66.742	72.72800000000001	45.542	5.621	32.709	24.401999999999997	24.074	28.456	27.553	39.24	33.387	45.244	21.473000000000003	19.783	24.646	35.154	32.22	29.954	43.169	18.463	14.302999999999999	18.99	32.279	2.862	24.985	37.232
61.67568	24.144000000000002	57.3	64.365	59.54600000000001	70.98899999999999	38.503	6.932	27.971	24.046	60.36	62.303000000000004	62.986999999999995	70.767	40.426	8.355	30.894000000000002	24.345	60.845	1.77	66.953	72.523	45.549	5.665	32.86	24.416	24.095	28.544	27.576	38.997	33.305	45.276	21.805999999999997	19.892	24.209	35.021	32.279	30.302	43.165	18.438	14.107999999999999	18.967	32.025999999999996	2.665	25.17	37.186
61.84245	24.424	56.983000000000004	64.21600000000001	59.827	70.834	38.518	6.8	28.435	24.031999999999996	60.26	62.464	63.066	70.839	40.522	8.787	30.826	24.191999999999997	60.695	1.382	67.056	72.62100000000001	45.608999999999995	5.502000000000001	32.904	24.456999999999997	24.374000000000002	28.561999999999998	27.883000000000003	39.039	33.494	45.138000000000005	21.858	19.999000000000002	24.774	35.036	32.241	30.261	43.23	18.469	14.309000000000001	19.11	32.214	2.6510000000000002	25.366999999999997	37.457
62.00915	24.517	57.192	64.501	59.802	70.792	38.509	6.787999999999999	28.324	24.25	60.185	62.342	62.92100000000001	70.711	40.59	8.788	30.936999999999998	24.388	61.148	1.8880000000000001	66.646	72.42699999999999	45.631	5.515	32.81	24.614	24.353	28.474	27.773000000000003	39.251999999999995	33.689	45.278	21.866999999999997	20.26	24.811	35.196999999999996	32.068000000000005	30.37	43.291000000000004	18.579	14.589	19.332	32.154	2.7910000000000004	25.295	37.303000000000004
62.17589	24.7	57.02	64.41199999999999	59.68600000000001	70.615	38.574	6.751	28.47	24.314	60.235	62.193999999999996	63.06	70.477	40.538000000000004	8.634	30.945	24.454	60.603	1.4240000000000002	66.811	72.305	45.461999999999996	5.534	33.045	24.677	24.421	28.54	27.698	39.173	33.755	45.251999999999995	21.936	19.9	24.851	35.119	32.077	30.491999999999997	43.352	18.679000000000002	14.433	19.176	32.277	2.67	25.307	37.282
62.3425	24.717	57.106	64.21600000000001	59.717	70.565	38.595	7.045	28.865	24.449	60.1	62.342	63.035	70.398	40.647	8.532	31.278000000000002	24.616	60.465	1.7169999999999999	67.101	72.42699999999999	45.574	5.629	33.095	24.785	24.581	28.674	27.517	38.996	33.803000000000004	45.335	21.839000000000002	20.203	24.811	35.111	32.181999999999995	30.427	43.291000000000004	18.692999999999998	14.447000000000001	19.503	32.24	2.62	25.494	37.389
62.50909	24.883000000000003	57.138000000000005	64.168	59.723	70.697	38.686	6.7860000000000005	28.769000000000002	24.399	60.321000000000005	62.271	63.04600000000001	70.559	40.716	8.541	31.366999999999997	24.789	60.732	1.656	67.26100000000001	72.366	45.711999999999996	5.402	33.3	24.965999999999998	24.662	28.733	27.855999999999998	39.148	34.006	45.441	22.545	20.428	25.176	35.26	32.668	30.83	43.45	18.848	14.63	19.488	32.384	2.641	25.855999999999998	37.596
62.67582	24.784000000000002	57.211999999999996	64.339	60.044	70.557	38.782	6.82	29.085	24.746	60.512	62.31100000000001	63.269	70.503	40.792	8.998	31.529	24.781999999999996	60.699	1.754	67.238	72.321	45.726000000000006	5.599	33.423	25.02	24.733	28.869	28.006999999999998	39.318000000000005	34.025	45.463	22.305999999999997	20.351	25.276	35.326	32.406	30.846	43.626999999999995	18.980999999999998	14.45	19.674	32.461999999999996	2.7489999999999997	25.739	37.743
62.8425	24.956	57.076	63.956	59.515	70.359	38.574	6.6370000000000005	29.295	24.541	59.894	62.28	63.003	70.392	40.623000000000005	8.719	31.429000000000002	24.767	60.205	1.5659999999999998	66.811	71.821	45.604	5.79	33.244	25.018	24.848000000000003	28.625999999999998	27.869	39.259	34.010999999999996	45.536	22.249000000000002	20.413	25.135	35.204	32.333	30.862	43.437	19.049	14.404000000000002	19.403	32.533	2.784	25.791	37.453
63.00915	24.943	57.1	63.994	59.803000000000004	70.275	38.76	6.646	29.77	24.932	60.446000000000005	62.474	63.13	70.452	40.711	8.584	31.579	24.945	60.36	1.77	66.953	71.809	45.748999999999995	5.722	33.546	25.359	24.98	28.715999999999998	27.833000000000002	39.397	34.104	45.70399999999999	22.434	20.463	25.237	35.363	32.451	31.101	43.678999999999995	19.180999999999997	14.764000000000001	19.852	32.454	2.9219999999999997	26.084	37.672
63.17586	25.115	56.7	64.422	59.888999999999996	70.304	38.931	6.846	29.313000000000002	24.846	60.76	62.217	63.044	70.395	40.826	9.041	31.808000000000003	25.288	60.531000000000006	1.713	66.81	71.923	45.72	5.492999999999999	33.631	25.302	25.037	28.858	27.662	39.169000000000004	34.104	45.533	22.634	20.576999999999998	25.494	35.278	32.279	31.158	43.593999999999994	19.095	14.593	19.852	32.425	2.551	26.198	37.672
63.3426	25.206999999999997	57.16	64.343	59.778999999999996	70.173	38.774	7.007000000000001	29.335	24.918000000000003	60.317	62.599	63.138000000000005	70.265	40.844	9.152000000000001	31.991	25.328000000000003	60.596000000000004	1.9580000000000002	67.13600000000001	71.882	45.86	5.7989999999999995	33.674	25.404	25.101	28.755	27.926	39.385	34.373000000000005	45.5	22.726	20.442	25.558000000000003	35.492	32.519	31.142	43.472	19.094	14.992	19.965999999999998	32.58	2.8510000000000004	25.974	37.63
63.50912	25.664	57.273999999999994	64.257	59.951	70.14399999999999	38.830999999999996	6.807	29.820999999999998	25.09	59.974	62.37	63.138000000000005	70.265	40.758	9.066	31.991	25.385	60.567	1.9580000000000002	66.87899999999999	71.911	45.86	5.712999999999999	33.703	25.747	25.244	29.011999999999997	28.011999999999997	39.356	34.488	45.556999999999995	22.84	20.756999999999998	25.729	35.463	32.662	31.543000000000003	43.643	19.123	14.992	20.395	32.836999999999996	2.908	26.230999999999998	37.83
63.67585	24.916999999999998	56.88399999999999	64.232	59.871	69.938	38.757	7.004	30.074	25.413	60.107	62.224	63.282	70.4	40.934	9.193	32.006	25.486	60.397	1.757	67.016	71.52600000000001	45.851000000000006	5.763999999999999	33.828	25.953000000000003	25.61	29.0	28.063000000000002	39.192	34.501999999999995	45.778999999999996	22.951	20.778000000000002	25.496	35.417	32.507	31.326999999999998	43.5	19.474	15.085999999999999	20.458	32.652	2.6260000000000003	26.573	37.754
63.8425	25.324	57.292	64.232	59.703	69.898	38.89	7.106	29.76	25.343000000000004	60.232	62.073	63.023	70.07300000000001	40.744	9.08	32.0	25.480999999999998	59.968	1.436	66.94800000000001	71.44800000000001	45.586999999999996	5.662999999999999	33.732	25.820999999999998	25.444000000000003	28.684	28.153000000000002	39.434	34.639	45.49	22.958000000000002	20.554000000000002	25.76	35.407	32.533	31.463	43.474	19.583	15.052	20.365	32.591	2.7089999999999996	26.328000000000003	37.628
64.00926	25.85	56.812	64.21600000000001	59.684	69.693	39.003	6.827999999999999	29.776	25.488000000000003	60.516999999999996	62.293	63.265	70.32600000000001	40.95	9.016	32.167	25.647	60.552	1.6680000000000001	67.313	71.65100000000001	45.838	5.7589999999999995	33.988	25.941	25.516	28.933000000000003	28.111	39.695	34.721	45.823	23.285	20.883000000000003	25.744	35.464	32.611	31.659000000000002	43.744	19.724	15.307	20.451	32.641999999999996	2.9939999999999998	26.736	37.914
64.17597	25.653000000000002	56.996	63.912	59.809	69.642	38.971	7.157	30.08	25.311999999999998	59.922	62.013999999999996	63.18899999999999	69.932	41.001000000000005	8.94	32.165	25.845	60.504	1.9980000000000002	67.26100000000001	71.425	45.911	5.916	34.099000000000004	25.906999999999996	25.688000000000002	28.904	28.198	39.319	34.804	45.869	23.429000000000002	20.828000000000003	25.945999999999998	35.516999999999996	32.554	31.685	43.763999999999996	19.703	15.144	20.429000000000002	32.613	2.641	26.683000000000003	37.881
64.34258	25.712	56.894	64.178	59.733999999999995	69.904	39.025	6.944	29.871	25.45	60.068000000000005	62.278	63.31100000000001	69.965	40.966	9.52	32.306	25.785999999999998	60.456	1.672	67.067	71.399	45.842	5.901	34.152	26.272	25.719	29.045	28.057	39.314	34.774	45.744	23.375	21.228	26.005	35.599000000000004	32.866	31.910999999999998	43.755	19.939	15.265	21.035	32.782	2.802	26.744	37.934
64.50928	25.787	56.858000000000004	64.241	59.803000000000004	69.778	39.02	7.0520000000000005	30.006999999999998	25.809	60.104	62.3	63.342	69.895	40.974	9.345	32.533	25.671999999999997	60.288000000000004	1.7009999999999998	67.34	71.117	45.938	5.831	34.116	26.111	25.793000000000003	29.135	28.186	39.727	34.973	45.902	23.281	21.014	26.08	35.621	32.842	31.936	43.753	20.067999999999998	15.280999999999999	20.534000000000002	32.955	2.752	26.912	37.953
64.67601	25.761	57.153999999999996	64.193	59.786	69.557	39.016	7.124	30.451999999999998	25.776	59.937	61.994	63.35	69.9	41.11	9.838	32.418	25.955	60.269	1.746	67.203	71.404	46.011	5.6739999999999995	34.169000000000004	26.276	25.851	29.701999999999998	28.443	39.722	35.084	46.033	23.511	21.241999999999997	26.309	35.56	32.955	32.018	43.858000000000004	19.961	15.487	20.853	32.868	2.742	27.029	37.891999999999996
64.84259	26.105	56.98	64.212	59.75	69.285	38.925	7.182	30.46	25.908	59.86	61.809	63.141000000000005	69.82600000000001	41.125	9.232000000000001	32.527	25.979	60.173	2.062	67.101	70.983	45.817	5.9	34.275	26.462	26.053	29.33	28.134	39.74	35.023	45.869	23.685	21.13	26.058000000000003	35.497	32.641	32.041	43.727	19.863	15.445	20.781	32.724000000000004	2.806	27.32	38.025999999999996
65.00926	25.897	56.728	64.219	59.772	69.327	39.024	6.922999999999999	30.344	25.965999999999998	59.925	62.041000000000004	63.126000000000005	69.904	40.974	9.427999999999999	32.644	26.038	60.498999999999995	1.7619999999999998	67.119	71.002	45.95	5.797999999999999	34.409	26.706	25.99	29.096	28.3	39.832	35.283	45.878	23.787	21.386999999999997	26.276	35.685	33.031	32.108000000000004	43.912	20.166	15.407	21.294	32.919000000000004	2.83	27.324	38.193000000000005
65.17595	26.211	56.756	63.99100000000001	59.772	69.242	39.024	7.265	30.544	26.08	60.125	61.898	62.955	69.732	41.231	9.399	32.673	26.295	60.299	1.704	66.947	70.973	46.036	5.769	34.438	26.820999999999998	26.218000000000004	29.124000000000002	28.215	39.546	35.34	45.935	23.701999999999998	21.301	26.419	35.599000000000004	32.802	32.28	43.94	19.938	15.493	21.008000000000003	32.948	2.83	27.41	38.164
65.34257	26.623	57.222	64.21300000000001	59.76	69.395	39.144	7.072	30.465999999999998	26.151	60.174	62.19	63.324	69.86	41.36600000000001	9.775	32.816	26.381999999999998	60.467	1.761	67.445	70.998	46.083	5.952999999999999	34.733000000000004	26.698	26.346	29.177	28.456999999999997	39.646	35.571	46.12	23.912	21.430999999999997	26.63	35.891999999999996	32.654	32.485	43.943000000000005	20.037	15.535	21.37	32.917	2.793	27.528000000000002	38.06
65.50938	26.549	57.262	64.105	59.653999999999996	69.138	39.12	7.449	30.631	26.267	59.77	61.934	63.243	69.63	41.07899999999999	9.199	32.679	26.388	60.129	1.7409999999999999	67.15899999999999	70.65	45.928999999999995	5.814	34.678000000000004	27.069000000000003	26.5	29.7	28.325	39.99	35.433	46.083	24.325	21.585	26.414	35.781	33.12	32.375	43.966	20.144000000000002	15.385	21.246	32.838	3.033	27.6	38.177
65.67604	26.713	57.086999999999996	64.07	59.763999999999996	69.155	39.163000000000004	7.26	30.951	26.479	60.185	61.953	63.121	69.619	41.20399999999999	9.802999999999999	32.867	26.375	60.294	1.725	67.033	70.664	46.104	5.794	34.635	26.965	26.55	29.230999999999998	28.346	39.774	35.478	46.086999999999996	24.089000000000002	21.691	26.378	35.881	33.08	32.59	44.001999999999995	20.773000000000003	15.642999999999999	21.474	32.97	2.847	27.795	38.247
65.84267	26.519000000000002	56.906000000000006	63.981	59.729	69.132	39.209	6.977	31.241999999999997	26.357	60.138000000000005	62.156000000000006	63.32	69.425	41.2	9.732999999999999	33.111	26.447	59.977	1.7530000000000001	67.325	70.762	46.056000000000004	5.742999999999999	34.911	27.276	26.699	29.329	28.324	39.509	35.665	46.265	24.323	21.67	26.726999999999997	35.814	33.064	32.549	44.004	20.509	15.520999999999999	21.383000000000003	33.04	2.786	27.769000000000002	38.21
66.00932	26.921	56.861000000000004	64.01899999999999	59.74	69.138	39.263000000000005	7.392	31.375	26.524	60.31399999999999	61.791000000000004	63.501000000000005	69.773	41.422	9.886000000000001	33.194	26.730999999999998	60.272	1.798	67.016	70.622	46.101000000000006	6.071000000000001	34.85	27.269000000000002	26.815	29.27	28.497	39.847	35.633	46.568999999999996	24.325	21.842	26.614	35.838	32.948	32.861	44.052	20.545	15.642000000000001	21.447	33.096	3.005	27.943	38.177
66.17606	26.718000000000004	57.065	64.143	59.747	69.183	39.413000000000004	7.0760000000000005	31.596	26.820999999999998	60.106	61.891999999999996	63.196999999999996	69.476	41.378	9.61	33.228	26.793000000000003	60.483000000000004	1.766	67.291	70.64399999999999	46.153999999999996	5.843999999999999	34.858000000000004	27.596999999999998	26.985	29.445	28.436999999999998	39.915	35.953	46.162	24.522	22.013	26.581999999999997	35.903	33.008	32.925	44.126999999999995	20.588	15.857000000000001	21.635	33.156	2.8539999999999996	28.138	38.415
66.34262	27.195	56.964	64.15899999999999	59.516999999999996	68.71300000000001	39.25	6.959	30.773000000000003	26.443	60.1	61.857	63.035	69.429	41.302	9.7	33.073	26.724	59.952	1.66	67.27199999999999	70.262	46.058	5.886	34.861	27.433000000000003	26.717	29.528000000000002	28.456999999999997	39.879	35.74	46.075	24.516	21.884	26.947	35.88	32.922	32.848	43.888999999999996	20.686999999999998	15.671	21.468000000000004	33.094	2.9330000000000003	28.029	38.329
66.50932	27.139	57.063	64.137	59.942	68.914	39.313	7.487	31.486	27.119	60.75	62.082	63.39	69.808	41.531000000000006	10.013	33.301	26.866	60.39	1.921	67.48	70.6	46.271	6.11	35.244	27.779	27.090999999999998	29.72	28.572	39.784	36.141	46.338	24.886	22.176	26.889	36.032	32.968	33.226	44.335	20.930999999999997	15.914000000000001	21.891	33.202	3.1260000000000003	28.361	38.399
66.67613	26.997	57.04600000000001	64.003	59.667	68.749	39.367	7.445	31.619	26.826999999999998	60.181000000000004	62.175	63.341	69.527	41.382	9.908	33.241	27.092	60.342	1.966	67.256	70.175	46.23	5.723	35.068000000000005	27.743000000000002	27.177	29.546999999999997	28.459	39.979	35.966	46.211999999999996	24.802	22.061999999999998	27.034000000000002	36.028	33.11	33.05	44.183	21.166999999999998	15.720999999999998	22.096999999999998	33.286	3.0869999999999997	28.249000000000002	38.538000000000004
