	MG1655-1	HMDA7-1_1	rpsG1-1	nusA_sspA-1	ybeX-1	mpl-1	rpsG1_ybeX-1	rpsG1_mpl-1	MG1655-2	HMDA7-1_2	rpsG1-2	nusA_sspA-2	ybeX-2	mpl-2	rpsG1_ybeX-2	rpsG1_mpl-2	MG1655-3	HMDA7-1_3	rpsG1-3	nusA_sspA-3	ybeX-3	mpl-3	rpsG1_ybeX-3	rpsG1_mpl-3	rpsG1_ybeX_mpl-1	nusA_sspA_ybeX-1	nusA_sspA_mpl-1	nusA_sspA_ybeX_mpl-1	proV_ptsP-1	proV_ptsP_ybeX-1	proV_ptsP_mpl-1	proV_ptsP_ybeX_mpl-1	rpsG1_ybeX_mpl-2	nusA_sspA_ybeX-2	nusA_sspA_mpl-2	nusA_sspA_ybeX_mpl-2	proV_ptsP-2	proV_ptsP_ybeX-2	proV_ptsP_mpl-2	proV_ptsP_ybeX_mpl-2	rpsG1_ybeX_mpl-3	nusA_sspA_ybeX-3	nusA_sspA_mpl-3	nusA_sspA_ybeX_mpl-3	proV_ptsP-3	proV_ptsP_ybeX-3	proV_ptsP_mpl-3	proV_ptsP_ybeX_mpl-3
26.1738	0.46399999999999997	40.716	27.250999999999998	1.531	22.775	2.394	36.609	27.881	0.44299999999999995	37.452	33.685	36.497	23.693	1.625	37.287	25.967	0.555	41.826	33.016	33.778	25.866	1.58	37.175	26.686	31.324	43.818000000000005	38.644	33.051	1.052	14.01	4.0889999999999995	35.469	30.741999999999997	44.733999999999995	38.876	40.383	2.342	7.256	3.766	27.664	32.294000000000004	39.821	40.086999999999996	41.618	1.042	2.178	1.77	12.802999999999999
26.34037	0.669	41.24	28.088	1.54	23.447	2.37	37.193000000000005	27.323	0.484	38.330999999999996	35.469	36.661	24.4	1.893	36.769	25.570999999999998	0.469	42.255	34.671	34.786	26.381	1.6219999999999999	37.404	26.325	31.682	42.464	39.069	33.603	1.062	13.965	4.23	35.308	31.26	44.678999999999995	37.939	40.745	2.383	7.66	3.875	27.66	31.675	40.961000000000006	39.734	43.668	0.986	2.221	1.7790000000000001	13.923
26.5073	0.461	41.611999999999995	29.090999999999998	1.5930000000000002	23.967	2.359	37.311	27.483	0.44	38.023	35.23	35.416	24.916	1.784	36.53	26.476999999999997	0.45299999999999996	41.423	35.858000000000004	35.161	26.473000000000003	1.706	38.363	26.871	30.631999999999998	43.123999999999995	39.637	34.143	1.0170000000000001	15.106	4.603	33.156	31.51	43.845	38.701	40.208	2.5340000000000003	8.126	4.087	29.665	32.186	40.554	39.686	42.123999999999995	0.877	2.305	1.9609999999999999	15.423
26.67394	0.439	41.033	30.415	1.6019999999999999	24.185	2.4	36.76	27.151999999999997	0.74	38.124	35.328	36.26	25.429000000000002	1.7930000000000001	37.699	26.276	0.562	41.852	37.514	35.358000000000004	26.858	1.716	37.391999999999996	26.671999999999997	30.47	43.132	38.798	34.338	1.0590000000000002	15.482999999999999	4.713	36.757	30.666	43.788999999999994	37.732	41.479	2.478	8.628	4.163	32.224000000000004	31.892	40.429	39.787	42.52	0.951	2.574	1.9709999999999999	15.052
26.84049	0.44799999999999995	42.498000000000005	31.06	1.579	24.274	2.603	36.046	27.828000000000003	0.489	37.869	35.49	35.904	26.138	1.899	37.83	26.27	0.574	42.606	37.615	36.01	27.179000000000002	1.629	37.394	26.246	30.503	42.913000000000004	39.418	34.501	1.069	16.867	5.178999999999999	33.253	31.087	44.187	38.547	40.933	2.747	8.871	4.1739999999999995	32.873000000000005	32.702	41.083	40.343	41.681999999999995	0.96	2.65	2.045	17.180999999999997
27.00725	0.455	41.81399999999999	33.9	1.587	24.89	2.548	37.548	26.623	0.37	38.582	36.991	36.561	25.480999999999998	1.973	37.221	26.524	0.575	42.369	37.229	34.652	27.945	1.6669999999999998	38.501999999999995	27.08	31.486	42.513000000000005	39.191	34.38	1.107	16.421	5.276	35.24	31.521	43.786	38.839	40.54	2.819	9.282	4.76	34.7	32.652	41.405	39.467	42.486999999999995	1.065	2.557	2.117	17.517
27.17401	0.539	41.95399999999999	33.443000000000005	1.67	26.335	2.759	36.446999999999996	27.906999999999996	0.451	38.364000000000004	36.539	35.979	25.568	2.023	36.379	26.09	0.5660000000000001	42.57899999999999	37.786	35.467	28.166	1.719	36.722	26.584	30.676	43.243	38.128	33.992	1.16	17.664	5.6579999999999995	33.978	30.579	44.095	37.485	40.129	2.838	9.509	4.783	38.303000000000004	32.681	42.323	40.221	43.409	0.986	2.74	2.234	19.407
27.34056	0.44799999999999995	42.076	33.787	1.806	25.962	2.7	36.468	27.211	0.489	39.167	36.854	36.586	26.366	1.9969999999999999	37.602	27.017	0.509	43.84	37.744	36.107	28.575	1.824	36.55	26.83	30.503	43.075	37.958	34.176	0.972	18.555	5.861000000000001	34.39	30.73	44.09	38.093	40.575	3.071	9.552999999999999	4.596	38.067	31.955	42.153999999999996	39.532	43.143	1.057	2.9419999999999997	2.24	20.005
27.50734	0.364	42.908	33.726	1.755	26.333000000000002	2.6510000000000002	36.501	27.289	0.44	39.514	37.467	37.297	27.088	2.076	37.567	25.504	0.583	43.077	39.522	35.907	28.159000000000002	1.965	36.58	26.677	31.248	44.06399999999999	38.535	35.083	1.146	19.320999999999998	6.289	33.934	30.764	44.332	38.766	39.917	3.214	10.655	5.059	39.033	32.381	41.721000000000004	40.14	43.129	0.9420000000000001	2.823	2.253	20.837
27.67393	0.562	43.958999999999996	37.205999999999996	1.8559999999999999	27.866	2.783	37.03	27.491999999999997	0.54	39.494	36.733000000000004	36.53	27.713	2.176	36.638000000000005	26.064	0.652	42.831	35.578	35.983000000000004	28.915	1.871	37.791	26.654	31.13	43.137	38.547	34.024	1.052	20.625	6.261	33.783	30.288	44.799	38.908	41.323	3.25	11.763	5.031000000000001	38.105	32.65	42.674	39.99	43.077	1.172	3.216	2.3209999999999997	21.785
27.84064	0.5579999999999999	43.006	35.38	2.0469999999999997	28.116	2.6830000000000003	36.209	27.159000000000002	0.473	38.898	36.268	36.519	27.704	2.076	36.66	26.639	0.551	43.563	37.966	36.815	28.84	1.965	36.839	26.774	30.859	42.994	38.729	34.046	1.308	20.715	6.484	34.031	31.704	43.91	38.118	40.111	3.636	11.335	5.513	35.435	32.834	43.213	40.042	42.416000000000004	1.136	3.05	2.35	23.236
28.00735	0.562	43.763999999999996	35.488	1.8559999999999999	27.866	2.9130000000000003	35.83	27.265	0.573	40.5	36.733000000000004	36.4	27.291999999999998	2.079	36.249	27.166	0.684	44.614	37.296	36.243	29.855	1.9040000000000001	36.948	26.783	31.226999999999997	44.498999999999995	38.676	34.056999999999995	1.052	20.885	7.039	33.005	29.737	44.799	38.324	40.221	3.542	12.314	5.615	35.543	32.942	43.873999999999995	39.99	42.753	1.2690000000000001	3.248	2.418	23.212
28.17403	0.474	43.771	35.909	1.995	28.898000000000003	2.987	36.771	27.518	0.451	39.141999999999996	36.734	36.888000000000005	27.741999999999997	2.218	35.99	26.058000000000003	0.664	43.942	37.330999999999996	36.668	30.535	1.979	37.501	26.811999999999998	30.805999999999997	43.34	38.42	33.797	0.965	21.883000000000003	7.15	34.108000000000004	31.000999999999998	44.841	38.231	39.966	3.617	12.462	6.016	35.155	33.071	44.043	41.81100000000001	43.117	1.084	3.4219999999999997	2.363	25.767
28.34072	0.529	44.18600000000001	36.946999999999996	1.953	27.379	3.01	37.128	27.491999999999997	0.44299999999999995	39.916	35.922	36.303000000000004	28.719	2.371	36.671	26.421	0.684	43.933	38.172	37.54	29.044	2.0340000000000003	37.143	26.654	31.648000000000003	43.98	38.093	33.181	1.117	22.96	7.818	33.686	30.969	44.994	37.254	39.929	3.8339999999999996	12.735999999999999	6.132999999999999	35.056999999999995	32.358000000000004	44.847	40.833	42.753	1.075	3.605	2.548	26.714000000000002
28.5074	0.613	43.972	36.417	2.0380000000000003	27.798000000000002	3.096	36.403	27.619	0.465	40.967	35.878	37.068000000000005	28.485	2.262	36.010999999999996	27.13	0.5710000000000001	44.332	37.638000000000005	38.204	29.717	2.117	37.0	26.746	30.631999999999998	43.148	38.531	33.105	1.2009999999999998	24.221	7.831	32.735	31.284000000000002	44.29	37.498000000000005	39.394	3.917	13.002	6.473	35.823	32.609	43.821999999999996	40.556999999999995	42.474	1.224	3.687	2.502	28.914
28.67408	0.451	44.101000000000006	35.736999999999995	2.2319999999999998	28.899	3.063	36.792	28.558000000000003	0.562	39.542	36.591	37.165	29.003	2.294	36.885999999999996	26.903000000000002	0.539	43.81399999999999	38.286	39.046	29.781	1.9869999999999999	36.611	27.166999999999998	29.725	43.537	38.596	32.652	1.104	25.160999999999998	8.22	32.67	30.991999999999997	44.387	38.049	39.264	4.015	14.946	6.894	36.211	32.803000000000004	43.919	41.82	43.18600000000001	1.16	3.8169999999999997	2.6319999999999997	29.561999999999998
28.84065	0.604	44.677	35.899	2.2230000000000003	28.872	3.1510000000000002	36.08	27.139	0.748	39.893	35.845	36.613	28.52	2.414	36.561	26.585	0.657	43.773	37.181999999999995	39.106	29.233	2.074	36.027	27.041999999999998	30.988000000000003	44.305	38.171	33.461999999999996	1.094	25.035999999999998	8.885	32.476	31.252	45.026	38.402	39.94	4.199	14.634	7.462999999999999	34.559	33.064	44.68899999999999	41.199	43.729	1.345	3.9989999999999997	2.719	32.025999999999996
29.00743	0.597	44.36	35.134	2.313	28.498	3.469	35.832	27.381	0.516	40.483000000000004	35.014	36.914	28.954	2.343	37.187	25.951999999999998	0.649	44.101000000000006	36.868	39.923	28.824	2.197	37.332	26.603	32.099000000000004	44.43899999999999	39.021	33.569	1.023	25.924	9.878	32.681	31.91	44.318999999999996	37.73	40.465	4.386	15.106	7.228	35.346	32.169000000000004	44.63	42.016000000000005	41.696999999999996	1.1440000000000001	4.38	2.615	33.3
29.17397	0.529	44.994	36.385	2.472	29.265	3.24	36.63	27.469	0.449	40.373000000000005	35.521	37.388000000000005	28.75	2.405	36.626	26.752	0.612	44.573	36.274	41.269	29.138	2.064	36.867	26.949	31.214000000000002	43.358000000000004	38.718	33.656	1.084	27.953000000000003	9.582	31.118000000000002	31.026	45.631	37.977	40.291	4.544	15.52	8.0	35.82	32.288000000000004	45.748999999999995	43.103	42.525	1.238	4.441	2.903	34.908
29.34075	0.529	45.803000000000004	37.388000000000005	2.472	29.395	3.498	37.051	27.921999999999997	0.61	41.79600000000001	35.489000000000004	36.321	29.72	2.47	36.658	27.238000000000003	0.8390000000000001	44.928000000000004	36.436	41.075	29.041	2.29	37.45	26.980999999999998	31.02	44.748999999999995	38.815	33.525999999999996	1.084	28.147	10.325999999999999	31.311999999999998	30.379	44.402	37.233000000000004	40.161	4.447	16.232	8.032	35.755	32.482	44.94	43.006	43.495	1.141	4.343999999999999	2.967	36.525
29.50736	0.532	45.233999999999995	34.778	2.766	28.045	3.372	36.35	27.186999999999998	0.451	40.677	35.435	36.623000000000005	28.857	2.57	36.539	26.081999999999997	0.649	45.137	36.609	41.379	29.535999999999998	2.164	37.235	26.861	30.934	44.278	39.701	32.793	1.12	30.098000000000003	10.655	31.613000000000003	30.291999999999998	44.416000000000004	37.536	39.494	4.871	16.336	8.812999999999999	34.537	32.299	45.957	43.407	43.703	1.2409999999999999	4.574	3.1	38.575
29.67403	0.604	45.034	35.09	3.032	29.099	3.378	36.533	27.107	0.521	41.446999999999996	35.91	37.034	28.875999999999998	2.576	36.4	26.585	0.624	45.196999999999996	36.275999999999996	41.567	29.654	2.2680000000000002	35.961999999999996	27.689	31.053	44.273	38.463	32.782	1.094	30.636999999999997	11.022	31.052	31.576	44.411	38.045	39.163000000000004	5.04	18.26	9.373	35.303000000000004	32.092	45.141999999999996	44.566	43.244	1.15	4.678999999999999	3.2039999999999997	40.508
29.84083	0.723	44.541000000000004	34.929	3.1189999999999998	28.845	3.66	35.885999999999996	27.469	0.41600000000000004	40.567	34.939	37.938	29.009	2.696	35.817	26.364	0.612	45.317	35.757	41.722	29.331999999999997	2.355	36.641	27.401999999999997	30.858	43.486999999999995	38.718	32.006	1.084	33.744	11.944	30.6	30.767	45.567	37.039	39.902	5.126	19.143	9.649	34.041	32.741	45.748999999999995	45.206	42.913000000000004	1.3030000000000002	4.926	3.388	39.598
30.00744	0.629	44.91	35.49	3.252	28.756999999999998	3.6630000000000003	35.897	27.51	0.613	41.68	35.111	38.015	29.504	3.055	35.666	26.373	0.649	45.428000000000004	36.059	42.77	28.759	2.488	35.94	27.476	31.355	44.86	39.312	33.731	1.12	34.078	13.017000000000001	30.61	31.037	44.481	38.507	40.109	5.615	19.442	9.557	32.498000000000005	32.169000000000004	44.92100000000001	44.345	43.994	1.2409999999999999	5.382999999999999	3.488	36.471
30.17413	0.619	45.323	35.038000000000004	3.2739999999999996	29.085	3.783	36.382	27.451999999999998	0.41100000000000003	41.059	36.146	37.689	29.506	2.658	36.086	27.543000000000003	0.54	45.321000000000005	36.833	42.827	28.340999999999998	2.445	37.201	26.963	30.449	44.883	39.179	33.537	1.11	34.433	12.967	31.065	30.811	45.797	38.373000000000005	38.908	5.41	19.29	9.93	34.245	32.624	45.916000000000004	46.763000000000005	43.566	1.426	5.403	3.478	36.6
30.34093	0.445	45.693999999999996	34.874	3.2939999999999996	28.006999999999998	3.8989999999999996	35.346	28.314	0.621	41.038999999999994	34.917	38.082	29.048000000000002	2.806	35.569	27.177	0.66	45.405	36.838	42.972	30.635	2.498	36.783	27.730999999999998	30.87	43.542	39.964	32.825	1.13	36.346	14.071	30.641	31.165	44.748999999999995	37.442	39.758	5.821000000000001	20.826	10.447000000000001	34.408	32.621	46.03	46.004	42.869	1.412	5.525	3.855	37.314
30.50759	0.619	46.132	34.844	3.339	28.18	3.88	35.8	27.258000000000003	0.637	40.961999999999996	35.014	38.271	27.889	2.884	35.731	26.734	0.604	45.708999999999996	36.542	43.215	29.505	2.477	36.231	27.448	30.837	46.144	39.696	32.341	1.013	35.079	14.648	30.968000000000004	30.65	45.99100000000001	37.111999999999995	39.36	6.121	20.551	11.094000000000001	33.76	31.976999999999997	46.141999999999996	46.79600000000001	43.306999999999995	1.426	5.952000000000001	3.963	35.856
30.6741	0.5670000000000001	46.245	34.458	3.512	29.709	4.055	35.64	27.4	0.589	40.208	35.111	38.008	29.026	3.123	35.827	26.680999999999997	0.613	45.68899999999999	35.666	44.233000000000004	28.928	2.6489999999999996	35.906	27.23	30.384	43.54	40.01	32.891	1.1540000000000001	34.268	14.514000000000001	29.226999999999997	30.587	44.873000000000005	38.559	40.094	6.582000000000001	21.665	12.255999999999998	32.921	32.368	46.416000000000004	46.229	42.292	1.31	5.9270000000000005	3.844	35.791
30.8409	0.609	46.544	35.006	3.846	29.123	4.129	35.025	27.523000000000003	0.597	41.505	35.919000000000004	38.139	28.668000000000003	3.165	35.052	27.320999999999998	0.625	45.86	35.829	43.143	29.184	2.531	36.52	27.160999999999998	30.61	44.841	40.467	32.89	1.197	34.27	16.31	30.194000000000003	30.877	45.497	37.917	39.841	6.465	23.338	13.049000000000001	32.371	32.236999999999995	46.748000000000005	46.754	43.17100000000001	1.4809999999999999	6.4239999999999995	4.21	36.373000000000005
31.00762	0.616	46.118	34.025	3.659	28.818	4.071000000000001	35.402	27.151999999999997	0.6990000000000001	41.661	34.648	38.356	29.721999999999998	3.075	35.332	27.243000000000002	0.6970000000000001	45.856	36.499	43.396	28.622	2.635	36.123000000000005	27.471	30.05	45.451	40.104	32.912	1.1059999999999999	35.455999999999996	16.679000000000002	30.601999999999997	30.250999999999998	46.365	37.004	40.253	6.602	23.581	13.901	32.455999999999996	31.967	46.678000000000004	47.525	43.391000000000005	1.3259999999999998	6.659	4.315	36.589
31.17428	0.691	46.644	35.544000000000004	4.0569999999999995	28.101	4.242	34.916	27.211	0.61	41.958	35.036	38.294000000000004	28.912	3.2460000000000004	36.173	27.238000000000003	0.645	45.64	36.08	43.857	29.396	2.775	36.673	27.564	31.052	44.943000000000005	39.688	32.459	1.1159999999999999	33.905	18.219	30.115	30.929000000000002	45.761	38.171	39.32	6.712000000000001	23.769000000000002	14.049000000000001	33.199	32.385	46.071999999999996	47.178999999999995	42.071999999999996	1.4	6.672999999999999	4.3260000000000005	38.175
31.34088	0.713	46.82899999999999	33.605	4.143	28.979	4.459	34.238	27.799	0.732	41.951	36.038000000000004	39.196999999999996	28.462	3.366	35.525999999999996	27.275	0.601	45.792	36.305	44.495	29.269000000000002	2.861	35.832	27.568	30.244	44.675	40.395	32.524	1.1059999999999999	35.068000000000005	17.875	29.858	31.092	45.783	37.681999999999995	39.961999999999996	7.507999999999999	25.23	15.194	32.489000000000004	32.516	47.131	48.36600000000001	43.553000000000004	1.52	7.015	4.573	36.589
31.50763	0.604	46.586999999999996	34.054	4.489	28.613000000000003	4.155	34.461	27.593000000000004	0.619	41.608999999999995	34.518	38.912	28.682	3.353	35.071999999999996	27.491	0.624	46.395	36.794000000000004	45.225	29.524	2.948	35.898	27.592	30.276	44.596000000000004	40.826	32.685	1.094	35.849000000000004	19.762	30.631	30.184	46.548	37.819	40.393	7.274	25.35	16.01	32.034	33.355	47.538000000000004	48.386	43.632	1.506	7.075	4.726	36.979
31.67428	0.5870000000000001	47.037	33.906	4.535	28.826999999999998	4.462	34.701	27.775	0.605	41.77	34.4	37.915	29.021	3.4010000000000002	34.825	26.928	0.701	46.388000000000005	34.958	45.285	28.697	2.833	35.81	27.156999999999996	31.419	45.756	42.443999999999996	32.535	1.11	35.661	20.857	29.868000000000002	30.456	46.50899999999999	37.209	39.263000000000005	8.126	26.565	16.074	31.206	32.138000000000005	47.273999999999994	49.123999999999995	42.821999999999996	1.4909999999999999	7.311	4.997	38.152
31.84088	0.506	46.393	34.41	4.845	28.904	4.479	34.817	27.69	0.6509999999999999	42.321000000000005	34.647	38.718	29.070999999999998	3.353	35.493	27.394000000000002	0.721	46.653999999999996	35.24	45.321999999999996	28.488000000000003	2.883	36.578	26.976999999999997	30.761999999999997	44.985	42.282	32.296	1.1909999999999998	35.039	21.64	29.854	30.863000000000003	46.093999999999994	38.336999999999996	39.648	7.824	28.069000000000003	16.689	31.936	32.222	47.408	48.354	43.729	1.442	7.722	5.0169999999999995	34.228
32.00755	0.6809999999999999	47.282	33.993	4.887	28.721	4.588	35.369	27.443	0.602	42.113	35.262	38.841	28.881999999999998	3.398	34.168	27.113000000000003	0.633	46.406000000000006	35.658	45.271	28.138	2.926	36.543	27.340999999999998	30.502	45.548	42.238	31.78	1.1059999999999999	35.585	22.982	29.955	30.057	46.946999999999996	37.553000000000004	38.96	8.316	29.206	18.070999999999998	29.967	32.419000000000004	47.228	49.206	42.227	1.52	8.47	5.446000000000001	35.425
32.17434	0.7040000000000001	47.313	33.676	5.3020000000000005	27.974	4.676	35.637	27.601	0.654	42.14	35.079	38.729	28.368000000000002	3.583	34.953	28.116	0.758	47.542	35.834	45.854	28.304000000000002	3.1460000000000004	36.006	27.796	30.578000000000003	46.035	42.878	32.793	1.194	35.537	23.558000000000003	29.929000000000002	30.971	46.465	37.766	40.211	8.541	30.345	20.160999999999998	31.17	33.463	46.872	49.145	42.901	1.51	7.986000000000001	5.604	36.278
32.34103	0.542	47.086999999999996	35.262	5.367000000000001	28.493000000000002	4.871	34.439	27.406999999999996	0.718	42.723	34.529	38.373000000000005	27.98	3.615	35.569	27.339000000000002	0.628	46.571000000000005	35.251	45.53	29.566999999999997	3.178	35.974000000000004	27.343000000000004	30.221999999999998	45.841	43.493	32.695	1.033	35.18	26.505	29.378	30.906	46.788000000000004	38.835	39.531	9.124	31.414	20.776	30.425	32.783	48.976000000000006	48.918	43.549	1.51	8.472000000000001	6.252000000000001	36.472
32.5078	0.562	47.104	34.839	5.909	28.125	4.891	35.085	27.654	0.638	42.736999999999995	34.722	39.319	28.491999999999997	3.636	35.471	27.976999999999997	0.7490000000000001	46.365	36.097	45.711000000000006	28.72	3.266	36.17	27.561999999999998	30.676	45.926	43.832	32.792	1.215	34.763000000000005	27.111	29.438000000000002	30.125999999999998	47.685	38.292	39.929	9.249	33.812	20.628	30.55	32.585	49.321999999999996	50.917	43.823	1.723	9.474	6.277	35.469
32.67444	0.617	47.419	34.743	5.8	28.421999999999997	4.718999999999999	34.794000000000004	28.146	0.565	42.568000000000005	34.787	39.412	28.397	3.7230000000000003	35.406	27.366	0.575	46.841	35.868	47.678000000000004	28.916999999999998	3.287	36.007	27.533	30.74	45.592	43.403	32.76	1.14	35.604	27.861	29.019000000000002	30.225	48.549	37.316	39.859	10.013	33.941	22.451999999999998	30.811	32.457	49.57	49.577	44.528	1.649	9.297	6.653	35.533
32.84111	0.617	47.257	34.808	6.188	27.904	4.913	34.696999999999996	27.886999999999997	0.856	42.665	34.463	39.51	27.976	4.176	34.336999999999996	28.014	0.867	46.42	35.382	46.512	28.593000000000004	3.5460000000000003	36.071999999999996	27.728	30.838	45.98	43.986999999999995	33.116	1.205	36.835	29.189	29.311	30.225	48.128	38.094	39.6	9.883	34.719	24.364	30.131	31.874000000000002	49.667	50.678999999999995	43.783	1.8430000000000002	9.847000000000001	6.587999999999999	34.95
33.00779	0.627	48.077	34.45	6.718999999999999	28.287	5.021	34.728	28.366999999999997	0.8320000000000001	42.898999999999994	35.241	39.935	29.4	3.992	34.563	27.75	0.7490000000000001	47.435	35.481	46.425	27.65	3.4930000000000003	35.943000000000005	27.561999999999998	30.156999999999996	47.385	44.156000000000006	32.954	1.215	35.347	31.261999999999997	29.73	29.737	48.463	38.778	39.994	9.93	32.742	25.491999999999997	29.999000000000002	32.553000000000004	50.067	50.496	43.369	1.9180000000000001	9.669	6.99	33.556
33.17437	0.659	47.785	34.028	6.752000000000001	28.255	5.118	34.209	28.691999999999997	0.735	42.931999999999995	35.403	39.545	28.103	4.025	34.628	27.976999999999997	0.782	47.922	35.027	45.971000000000004	28.070999999999998	3.395	36.04	27.789	30.449	46.055	44.221000000000004	33.44	1.15	33.563	33.694	29.438000000000002	31.261	48.00899999999999	38.097	39.313	10.578	33.812	24.13	30.581999999999997	32.164	50.294	49.718	44.05	1.82	10.804	7.347	34.042
33.34115	0.7559999999999999	48.401	33.445	7.336	28.125	5.345	35.214	28.173000000000002	0.735	43.191	34.885	39.999	28.103	4.025	34.369	28.074	0.782	47.468	35.091	46.553999999999995	29.142	3.5580000000000003	35.683	28.081	30.578000000000003	47.19	44.74	33.149	1.247	35.217	32.948	28.951	30.775	48.885	39.978	40.221	11.162	35.109	27.146	29.999000000000002	32.488	50.196999999999996	50.496	44.245	1.82	10.901	7.606	33.361
33.50786	0.6559999999999999	48.16	33.824	7.526	29.055999999999997	5.212000000000001	34.296	28.811999999999998	0.732	42.821000000000005	33.900999999999996	40.733000000000004	28.936	4.086	35.655	28.291999999999998	0.745	47.453	34.983000000000004	47.318000000000005	28.125999999999998	3.6189999999999998	35.867	27.844	31.799	47.403	44.04600000000001	32.586999999999996	1.114	34.038000000000004	34.396	28.228	30.635	48.676	39.187	39.69	12.324000000000002	34.255	30.313000000000002	29.794	32.834	50.669	51.193999999999996	44.037	1.85	11.122	8.477	33.091
33.67439	0.8079999999999999	48.216	34.117	7.739	28.154	5.622000000000001	34.556999999999995	28.785	0.627	43.073	33.87	41.181999999999995	28.388	4.173	34.424	28.037	0.6679999999999999	47.215	35.371	47.275	28.486	3.6069999999999998	35.931	28.01	31.604	47.716	43.909	32.814	1.136	33.616	35.562	29.56	31.996	48.793	37.855	39.685	11.465	33.832	28.08	30.121	32.253	50.236000000000004	51.376999999999995	45.098	2.0340000000000003	11.267999999999999	8.949	34.68
33.84115	0.7040000000000001	48.09	33.87	7.989	27.91	5.486000000000001	35.152	28.573	0.718	43.24100000000001	34.658	40.122	27.85	4.425	35.666	28.245	0.758	47.931000000000004	35.51	47.635	28.076999999999998	3.9560000000000004	35.715	28.346999999999998	31.647	47.589	44.53	33.213	1.2919999999999998	34.306	37.709	29.184	30.776999999999997	49.573	39.611999999999995	40.146	12.103	34.749	29.875	29.226999999999997	32.621	50.012	50.82899999999999	44.585	1.8980000000000001	11.450999999999999	8.939	32.457
34.00793	0.5870000000000001	48.815	33.55	8.674	27.857	5.82	35.154	28.680999999999997	0.799	42.967	34.497	40.501999999999995	27.889	4.3389999999999995	34.793	28.576999999999998	0.637	48.328	35.152	47.225	28.406	3.932	36.425	28.224	31.289	47.922	45.419	33.311	1.207	34.885	36.248000000000005	29.221999999999998	30.941	49.386	40.507	40.039	12.103	34.422	30.398000000000003	29.945	32.753	50.863	51.258	44.43899999999999	2.17	12.095999999999998	8.942	33.334
34.1745	0.636	48.368	34.248000000000005	8.988999999999999	27.901	5.837999999999999	34.72	29.017	0.813	43.81	35.23	41.534	28.875999999999998	4.421	34.846	28.204	0.721	48.04600000000001	35.823	47.81399999999999	28.261999999999997	3.984	36.513000000000005	28.206999999999997	31.765	47.996	44.354	33.656	1.1909999999999998	34.845	30.671999999999997	29.627	31.964000000000002	48.846000000000004	40.247	40.619	13.587	33.830999999999996	35.433	28.732	33.064	51.81100000000001	52.368	44.474	2.154	13.582	10.035	31.961
34.34124	0.7509999999999999	48.721000000000004	34.266	9.181000000000001	27.680999999999997	5.949	35.092	29.019000000000002	0.774	43.493	35.176	40.264	28.416	4.662	35.827	28.105999999999998	0.892	47.937	34.6	46.644	28.253	3.9939999999999998	36.26	28.04	31.61	48.34	45.684	33.343	1.08	34.234	30.820999999999998	29.326999999999998	31.621	48.446000000000005	40.265	40.154	13.088	34.417	36.31	29.500999999999998	33.66	51.57	51.221000000000004	43.479	1.979	13.367	9.931000000000001	31.789
34.50804	0.706	49.258	34.618	9.597000000000001	28.153000000000002	6.002999999999999	35.671	29.203000000000003	0.7909999999999999	43.703	34.141999999999996	40.466	28.604	4.393	35.569	28.226	0.787	48.381	34.052	47.505	28.118000000000002	4.34	35.616	28.647	32.129	48.233999999999995	45.378	33.472	1.1	35.141999999999996	31.528000000000002	30.679000000000002	32.363	50.052	40.244	40.001999999999995	13.897	33.645	35.796	29.754	33.53	50.818999999999996	51.698	44.657	2.2569999999999997	13.533	10.931	32.56
34.67461	0.696	48.763000000000005	33.167	9.97	27.901	6.0889999999999995	35.317	28.756	0.718	43.533	35.336999999999996	40.623000000000005	28.671	4.77	36.247	28.683000000000003	0.775	47.4	35.085	48.14	28.636999999999997	4.328	35.777	28.875999999999998	31.611	49.159	46.145	33.666	1.284	34.236	32.724000000000004	30.131	32.008	49.361999999999995	40.723	39.997	15.171	34.516	38.475	29.983	33.400999999999996	51.42100000000001	52.46	44.196999999999996	2.344	14.354000000000001	11.561	33.369
34.84137	0.758	48.91	34.448	10.804	27.085	6.57	35.242	29.038	0.78	44.327	34.81	40.288000000000004	27.628	4.831	35.525999999999996	28.996	0.706	48.451	34.622	48.254	27.885	4.292	37.283	29.351	31.212	47.723	45.647	33.751999999999995	1.28	33.902	31.584	29.055999999999997	31.61	49.056000000000004	40.193000000000005	40.469	14.584000000000001	33.859	35.558	29.908	34.521	51.599	53.026	44.441	2.2430000000000003	14.832	12.039000000000001	30.776
35.00784	0.573	49.295	34.15	11.477	27.443	5.9639999999999995	35.266	29.103	0.9540000000000001	43.748999999999995	34.541	41.396	28.076999999999998	4.935	35.999	28.833000000000002	0.84	48.122	34.545	48.41	27.494	4.263999999999999	36.108000000000004	29.41	31.715999999999998	49.33	45.423	33.933	1.031	34.049	31.48	28.471999999999998	32.438	48.663000000000004	40.847	40.576	15.123	33.876999999999995	33.191	28.969	33.833	50.786	52.565	43.703	2.188	15.335	12.806	32.641999999999996
