evolved_compound,grown_compound,strain,repl,growth_rate,rel_growth_rate,growth_ratio,exp_name
coumarate,putrescine,COUM8-6,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-10,3,0.0,-0.28138751919106897,0.0,coumarate_111114
NA,putrescine,MG1655,3,0.27739086866737367,-0.0039966505236953,0.9857966318648927,coumarate_111114
coumarate,putrescine,COUM1-7,3,0.08804516264708409,-0.19334235654398488,0.31289647422954564,coumarate_111114
coumarate,putrescine,COUM2-4,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-1,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-9,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-10,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-5,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM6-2,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM7-5,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM7-9,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM8-6,3,0.2982394305029553,0.016851911311886347,1.059888623917408,coumarate_111114
coumarate,putrescine,COUM4-8,1,0.0,-0.28138751919106897,0.0,coumarate_111114
NA,putrescine,MG1655,4,0.29425529344927276,0.01286777425820379,1.0457297263759102,coumarate_111114
coumarate,putrescine,COUM1-10,1,0.2568412661140945,-0.024546253076974445,0.912767086658499,coumarate_111114
coumarate,putrescine,COUM2-4,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-1,3,0.19911167726314088,-0.08227584192792808,0.7076066409609988,coumarate_111114
coumarate,putrescine,COUM4-2,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-10,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-5,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM6-5,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM7-5,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM7-9,3,0.1881449241149346,-0.09324259507613436,0.6686327974169303,coumarate_111114
coumarate,putrescine,COUM8-8,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-8,2,0.0,-0.28138751919106897,0.0,coumarate_111114
NA,putrescine,MG1655,5,0.2977355740783644,0.016348054887295405,1.058098009941211,coumarate_111114
coumarate,putrescine,COUM1-10,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM2-4,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-7,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-2,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-10,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-8,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM6-5,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM7-5,3,0.3265182395880963,0.04513072039702731,1.16038636157982,coumarate_111114
coumarate,putrescine,COUM8-1,1,0.1571188998587186,-0.12426861933235037,0.5583719573291772,coumarate_111114
coumarate,putrescine,COUM8-8,2,0.31099281615178903,0.029605296960720062,1.1052118340068144,coumarate_111114
coumarate,putrescine,COUM4-8,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM1-2,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM1-10,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM2-7,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-7,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-2,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-3,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-8,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM6-5,3,0.36269875028125914,0.08131123109019017,1.288965307786014,coumarate_111114
coumarate,putrescine,COUM7-6,1,0.18505190924782355,-0.09633560994324541,0.6576407858451206,coumarate_111114
coumarate,putrescine,COUM8-1,2,0.23451318567659826,-0.046874333514470706,0.8334171549284605,coumarate_111114
coumarate,putrescine,COUM8-8,3,0.23381361067552237,-0.047573908515546603,0.8309309927735539,coumarate_111114
NA,putrescine,M9 blank,0,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM1-2,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM2-3,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM2-7,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-7,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-5,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-3,2,0.6619991755648301,0.38061165637376115,2.3526245139370117,coumarate_111114
coumarate,putrescine,COUM5-8,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM6-9,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM7-6,2,0.0986451938397532,-0.18274232535131577,0.35056705472701055,coumarate_111114
coumarate,putrescine,COUM8-1,3,0.22425637908176535,-0.05713114010930362,0.7969663321474106,coumarate_111114
coumarate,putrescine,COUM3-10,1,0.0,-0.28138751919106897,0.0,coumarate_111114
NA,putrescine,M9 blank,0,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM1-2,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM2-3,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM2-7,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM3-9,1,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM4-5,2,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM5-3,3,0.0,-0.28138751919106897,0.0,coumarate_111114
coumarate,putrescine,COUM6-2,1,0.26476349219243095,-0.01662402699863802,0.9409212354320878,coumarate_111114
coumarate,putrescine,COUM6-9,2,0.2969240998570455,0.015536580665976518,1.0552141783354179,coumarate_111114
coumarate,putrescine,COUM7-6,3,0.2661931125799723,-0.015194406611096667,0.9460018459426436,coumarate_111114
coumarate,putrescine,COUM8-6,1,0.12128251624982465,-0.1601050029412443,0.4310159761118292,coumarate_111114
coumarate,putrescine,COUM3-10,2,0.0,-0.28138751919106897,0.0,coumarate_111114
NA,putrescine,M9 blank,0,0.0,-0.28138751919106897,0.0,coumarate_111114
NA,HMDA,MG1655,1,0.23238200982073234,-0.02230853604954916,0.9124092495333089,coumarate_111114
coumarate,HMDA,COUM1-7,1,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,MG1655,2,0.2575979982973316,0.0029074524270500945,1.0114156276084583,coumarate_111114
coumarate,HMDA,COUM1-7,2,0.31209077409881136,0.05740022822852986,1.225372433956637,coumarate_111114
coumarate,HMDA,COUM2-3,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-1,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-9,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-5,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-5,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-2,2,0.41003114918646644,0.15534060331618493,1.6099190010582596,coumarate_111114
coumarate,HMDA,COUM6-9,3,0.30053920962311126,0.045848663752829755,1.1800171403935085,coumarate_111114
coumarate,HMDA,COUM7-9,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM8-6,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-10,3,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,MG1655,3,0.26359796620128984,0.008907420331008331,1.0349735020613802,coumarate_111114
coumarate,HMDA,COUM1-7,3,0.06808806678128734,-0.18660247908899416,0.2673364515696072,coumarate_111114
coumarate,HMDA,COUM2-4,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-1,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-9,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-10,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-5,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-2,3,0.3406358842935234,0.08594533842324192,1.3374500538666065,coumarate_111114
coumarate,HMDA,COUM7-5,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM7-9,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM8-6,3,0.27369088870606034,0.01900034283577884,1.0746016809177363,coumarate_111114
coumarate,HMDA,COUM4-8,1,0.14012508432383597,-0.11456546154644554,0.5501778004559471,coumarate_111114
NA,HMDA,MG1655,4,0.2557290066518874,0.00103846078160591,1.0040773432639891,coumarate_111114
coumarate,HMDA,COUM1-10,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-4,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-1,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-2,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-10,2,0.21664885165996633,-0.03804169421031517,0.8506356249686218,coumarate_111114
coumarate,HMDA,COUM5-5,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-5,1,0.1795056271550146,-0.07518491871526689,0.7047989415611841,coumarate_111114
coumarate,HMDA,COUM7-5,2,0.2438365529372914,-0.010853992932990109,0.9573836048923534,coumarate_111114
coumarate,HMDA,COUM7-9,3,0.11958613660248307,-0.13510440926779843,0.4695350437679397,coumarate_111114
coumarate,HMDA,COUM8-8,1,0.27886255716175823,0.024172011291476725,1.0949073755717182,coumarate_111114
coumarate,HMDA,COUM4-8,2,0.21432003627954632,-0.04037050959073518,0.841491919329834,coumarate_111114
NA,HMDA,MG1655,5,0.2641457483801664,0.009455202509884908,1.0371242775328637,coumarate_111114
coumarate,HMDA,COUM1-10,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-4,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-7,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-2,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-10,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-8,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-5,2,0.06699689920821326,-0.18769364666206823,0.2630521638692313,coumarate_111114
coumarate,HMDA,COUM7-5,3,0.21964059947031597,-0.03504994639996553,0.862382224357016,coumarate_111114
coumarate,HMDA,COUM8-1,1,0.2941267564361346,0.039436210565853114,1.154839711191866,coumarate_111114
coumarate,HMDA,COUM8-8,2,0.21354994786062392,-0.04114059800965758,0.8384682954403371,coumarate_111114
coumarate,HMDA,COUM4-8,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM1-2,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM1-10,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-7,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-7,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-2,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-3,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-8,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-5,3,0.34648469700133355,0.09179415113105205,1.3604144426224776,coumarate_111114
coumarate,HMDA,COUM7-6,1,0.27404727493414105,0.019356729063859546,1.0760009720726669,coumarate_111114
coumarate,HMDA,COUM8-1,2,0.34619052085667834,0.09149997498639684,1.359259408996671,coumarate_111114
coumarate,HMDA,COUM8-8,3,0.34596751554212957,0.09127696967184806,1.358383815779079,coumarate_111114
NA,HMDA,M9 blank,0,0.19719537596717274,-0.05749516990310877,0.7742547933742617,coumarate_111114
coumarate,HMDA,COUM1-2,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-3,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-7,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-7,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-5,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-3,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM5-8,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-9,1,0.24965790301022897,-0.005032642860052533,0.9802401661873396,coumarate_111114
coumarate,HMDA,COUM7-6,2,0.42883835023468864,0.17414780436440713,1.6837623429222368,coumarate_111114
coumarate,HMDA,COUM8-1,3,0.2883900505272056,0.03369950465692412,1.1323154911061672,coumarate_111114
coumarate,HMDA,COUM3-10,1,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM1-2,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-3,2,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM2-7,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-9,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM4-5,2,0.15286583730920247,-0.10182470856107903,0.6002022445978807,coumarate_111114
coumarate,HMDA,COUM5-3,3,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM6-2,1,0.24963561505246284,-0.005054930817818659,0.9801526562340747,coumarate_111114
coumarate,HMDA,COUM6-9,2,0.4552559482621457,0.2005654023918642,1.7874866407252343,coumarate_111114
coumarate,HMDA,COUM7-6,3,0.2364703257343579,-0.018220220135923615,0.9284613409042537,coumarate_111114
coumarate,HMDA,COUM8-6,1,0.0,-0.2546905458702815,0.0,coumarate_111114
coumarate,HMDA,COUM3-10,2,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,HMDA,M9 blank,0,0.0,-0.2546905458702815,0.0,coumarate_111114
NA,adipate,MG1655,1,0.16071487376153612,-0.006094362593341923,0.9634650770753697,coumarate_111114
coumarate,adipate,COUM1-7,1,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,M9 blank,0,0.0,-0.16680923635487804,0.0,coumarate_111114
NA,adipate,MG1655,2,0.17307983744569028,0.006270601090812233,1.0375914501369208,coumarate_111114
coumarate,adipate,COUM1-7,2,0.14453521191654184,-0.022274024438336204,0.8664700772866716,coumarate_111114
coumarate,adipate,COUM2-3,3,0.18028798199386953,0.013478745638991485,1.0808033531807324,coumarate_111114
coumarate,adipate,COUM3-1,1,0.2345999231774299,0.06779068682255185,1.406396482016923,coumarate_111114
coumarate,adipate,COUM3-9,2,0.2690690661414633,0.10225982978658527,1.6130345778277695,coumarate_111114
coumarate,adipate,COUM4-5,3,0.11302675061428141,-0.05378248574059663,0.6775808887094408,coumarate_111114
coumarate,adipate,COUM5-5,1,0.14234924909603208,-0.02445998725884596,0.8533655102478342,coumarate_111114
coumarate,adipate,COUM6-2,2,0.2157208973528811,0.048911660998003065,1.2932191410189424,coumarate_111114
coumarate,adipate,COUM6-9,3,0.22288413052002526,0.056074894165147215,1.3361618060875884,coumarate_111114
coumarate,adipate,COUM7-9,1,0.0,-0.16680923635487804,0.0,coumarate_111114
coumarate,adipate,COUM8-6,2,0.0,-0.16680923635487804,0.0,coumarate_111114
coumarate,adipate,COUM3-10,3,0.09199329698339653,-0.07481593937148151,0.551488029042262,coumarate_111114
NA,adipate,MG1655,3,0.16061045969601592,-0.006198776658862121,0.962839128130324,coumarate_111114
coumarate,adipate,COUM1-7,3,0.34279585428974896,0.17598661793487091,2.055017226746776,coumarate_111114
coumarate,adipate,COUM2-4,1,0.21822453952143442,0.051415303166556375,1.3082281550475596,coumarate_111114
coumarate,adipate,COUM3-1,2,0.2624512803854907,0.09564204403061266,1.573361800105236,coumarate_111114
coumarate,adipate,COUM3-9,3,0.2552149131177737,0.08840567676289568,1.5299807054737495,coumarate_111114
coumarate,adipate,COUM4-10,1,0.11213081541798413,-0.054678420936893915,0.6722098719967257,coumarate_111114
coumarate,adipate,COUM5-5,2,0.12467540789013631,-0.04213382846474173,0.7474130966279099,coumarate_111114
coumarate,adipate,COUM6-2,3,0.22725321801219808,0.06044398165732004,1.3623539258265567,coumarate_111114
coumarate,adipate,COUM7-5,1,0.13347298114994666,-0.033336255204931386,0.8001534211570261,coumarate_111114
coumarate,adipate,COUM7-9,2,0.0,-0.16680923635487804,0.0,coumarate_111114
coumarate,adipate,COUM8-6,3,0.20952800518181522,0.042718768826937176,1.2560935458996718,coumarate_111114
coumarate,adipate,COUM4-8,1,0.09862638414967903,-0.06818285220519901,0.5912525367591546,coumarate_111114
NA,adipate,MG1655,4,0.16683593060160337,2.6694246725328385e-05,1.0001600285889958,coumarate_111114
coumarate,adipate,COUM1-10,1,0.09566952957665675,-0.07113970677822129,0.5735265724322649,coumarate_111114
coumarate,adipate,COUM2-4,2,0.18105575303031732,0.014246516675439275,1.0854060421758094,coumarate_111114
coumarate,adipate,COUM3-1,3,0.2736881978444697,0.10687896148959164,1.6407256805744987,coumarate_111114
coumarate,adipate,COUM4-2,1,0.1405473580057122,-0.02626187834916585,0.8425634040234136,coumarate_111114
coumarate,adipate,COUM4-10,2,0.11937251627989041,-0.04743672007498763,0.7156229408420259,coumarate_111114
coumarate,adipate,COUM5-5,3,0.1621178285225086,-0.004691407832369432,0.9718756111179078,coumarate_111114
coumarate,adipate,COUM6-5,1,0.1948868116604634,0.028077575305585356,1.168321466599438,coumarate_111114
coumarate,adipate,COUM7-5,2,0.22530680182624915,0.05849756547137111,1.3506854101706969,coumarate_111114
coumarate,adipate,COUM7-9,3,0.2626113581163884,0.09580212176151037,1.5743214455924748,coumarate_111114
coumarate,adipate,COUM8-8,1,0.2398915127900524,0.07308227643517437,1.4381188837750902,coumarate_111114
coumarate,adipate,COUM4-8,2,0.09882345946751102,-0.06798577688736702,0.5924339780398563,coumarate_111114
NA,adipate,MG1655,5,0.17280508026954453,0.005995843914666482,1.0359443160683899,coumarate_111114
coumarate,adipate,COUM1-10,2,0.03948096703478506,-0.12732826932009297,0.2366833389896429,coumarate_111114
coumarate,adipate,COUM2-4,3,0.19574921974474088,0.02893998338986284,1.173491492571158,coumarate_111114
coumarate,adipate,COUM3-7,1,0.0,-0.16680923635487804,0.0,coumarate_111114
coumarate,adipate,COUM4-2,2,0.10101372783742892,-0.06579550851744913,0.6055643562957594,coumarate_111114
coumarate,adipate,COUM4-10,3,0.10750090113598484,-0.0593083352188932,0.6444541290704204,coumarate_111114
coumarate,adipate,COUM5-8,1,0.0,-0.16680923635487804,0.0,coumarate_111114
coumarate,adipate,COUM6-5,2,0.05986622781257169,-0.10694300854230634,0.35889036555031867,coumarate_111114
coumarate,adipate,COUM7-5,3,0.22434981218512298,0.05754057583024494,1.3449483798836555,coumarate_111114
coumarate,adipate,COUM8-1,1,0.2568434493002007,0.09003421294532266,1.5397435712359446,coumarate_111114
coumarate,adipate,COUM8-8,2,0.19823963090918842,0.031430394554310376,1.188421188425345,coumarate_111114
