evolved_compound,grown_compound,tray,strain,repl,growth_rate,exp_name
HMDA,isobutyrate,8,HMDA6-3,1,0.4305772648038471,hmda_012215
HMDA,isobutyrate,8,HMDA6-10,2,0.2754689047600167,hmda_012215
HMDA,isobutyrate,8,HMDA7-7,3,0.3392990352118341,hmda_012215
HMDA,isobutyrate,8,HMDA8-9,1,0.4291686471409244,hmda_012215
NA,isobutyrate,8,M9 blank,0,0.0,hmda_012215
NA,isobutyrate,8,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,MG1655,1,0.4238394970103094,hmda_012215
HMDA,hexanoate,9,HMDA1-8,1,0.411270912591525,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.4824417379520945,hmda_012215
NA,hexanoate,9,M9 blank,0,0.41960653677408205,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,MG1655,2,0.38129909577136034,hmda_012215
HMDA,hexanoate,9,HMDA1-8,2,0.4114539508134743,hmda_012215
HMDA,hexanoate,9,HMDA2-1,3,0.42229350817553535,hmda_012215
HMDA,hexanoate,9,HMDA3-4,1,0.0,hmda_012215
HMDA,hexanoate,9,HMDA3-6,2,0.0,hmda_012215
HMDA,hexanoate,9,HMDA4-6,3,0.5178030466678759,hmda_012215
HMDA,hexanoate,9,HMDA5-5,1,0.5879969270093686,hmda_012215
HMDA,hexanoate,9,HMDA6-3,2,0.4581260574922122,hmda_012215
HMDA,hexanoate,9,HMDA6-10,3,0.5000815215585181,hmda_012215
HMDA,hexanoate,9,HMDA7-10,1,0.5324359285949128,hmda_012215
HMDA,hexanoate,9,HMDA8-9,2,0.4472121224531909,hmda_012215
NA,hexanoate,9,M9 blank,0,0.5651559926276757,hmda_012215
NA,hexanoate,9,MG1655,3,0.40079380535026515,hmda_012215
HMDA,hexanoate,9,HMDA1-8,3,0.43857680878892275,hmda_012215
HMDA,hexanoate,9,HMDA2-8,1,0.44935237323331517,hmda_012215
HMDA,hexanoate,9,HMDA3-4,2,0.6264434298274705,hmda_012215
HMDA,hexanoate,9,HMDA3-6,3,0.644328714096427,hmda_012215
HMDA,hexanoate,9,HMDA4-9,1,0.5057709815615199,hmda_012215
HMDA,hexanoate,9,HMDA5-5,2,0.6085726639898859,hmda_012215
HMDA,hexanoate,9,HMDA6-3,3,0.39593634025548124,hmda_012215
HMDA,hexanoate,9,HMDA7-1,1,0.45905235106937414,hmda_012215
HMDA,hexanoate,9,HMDA7-10,2,0.40624026523354534,hmda_012215
HMDA,hexanoate,9,HMDA8-9,3,0.35859729692911585,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,MG1655,4,0.3989990056840751,hmda_012215
HMDA,hexanoate,9,HMDA1-10,1,0.2966315690969457,hmda_012215
HMDA,hexanoate,9,HMDA2-8,2,0.44309031515878555,hmda_012215
HMDA,hexanoate,9,HMDA3-4,3,0.6133209535104693,hmda_012215
HMDA,hexanoate,9,HMDA4-2,1,0.5162490316445105,hmda_012215
HMDA,hexanoate,9,HMDA4-9,2,0.5080077921246202,hmda_012215
HMDA,hexanoate,9,HMDA5-5,3,0.0,hmda_012215
HMDA,hexanoate,9,HMDA6-7,1,0.5029026308709335,hmda_012215
HMDA,hexanoate,9,HMDA7-1,2,0.4843871433348421,hmda_012215
HMDA,hexanoate,9,HMDA7-10,3,0.4453213550342836,hmda_012215
HMDA,hexanoate,9,HMDA8-10,1,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,MG1655,5,0.39799891072237353,hmda_012215
HMDA,hexanoate,9,HMDA1-10,2,0.4514896077899316,hmda_012215
HMDA,hexanoate,9,HMDA2-8,3,0.4910704611363916,hmda_012215
HMDA,hexanoate,9,HMDA3-5,1,0.5623449187848101,hmda_012215
HMDA,hexanoate,9,HMDA4-2,2,0.49092650103666546,hmda_012215
HMDA,hexanoate,9,HMDA4-9,3,0.5149801144439645,hmda_012215
HMDA,hexanoate,9,HMDA5-10,1,0.4400483618449764,hmda_012215
HMDA,hexanoate,9,HMDA6-7,2,0.516852786354358,hmda_012215
HMDA,hexanoate,9,HMDA7-1,3,0.4776451510340036,hmda_012215
HMDA,hexanoate,9,HMDA8-5,1,0.5578231041541553,hmda_012215
HMDA,hexanoate,9,HMDA8-10,2,0.5966568767092972,hmda_012215
NA,hexanoate,9,M9 blank,0,0.49700500754136273,hmda_012215
HMDA,hexanoate,9,HMDA1-6,1,0.44890543649007125,hmda_012215
HMDA,hexanoate,9,HMDA1-10,3,0.3916020718297335,hmda_012215
HMDA,hexanoate,9,HMDA2-9,1,0.45198345874764684,hmda_012215
HMDA,hexanoate,9,HMDA3-5,2,0.5299574951290783,hmda_012215
HMDA,hexanoate,9,HMDA4-2,3,0.5336237057723795,hmda_012215
HMDA,hexanoate,9,HMDA5-4,1,0.5226769477678106,hmda_012215
HMDA,hexanoate,9,HMDA5-10,2,0.4414088864501151,hmda_012215
HMDA,hexanoate,9,HMDA6-7,3,0.4121821806296288,hmda_012215
HMDA,hexanoate,9,HMDA7-7,1,0.4885885386662737,hmda_012215
HMDA,hexanoate,9,HMDA8-5,2,0.6135715273907286,hmda_012215
HMDA,hexanoate,9,HMDA8-10,3,0.4789462580319615,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
HMDA,hexanoate,9,HMDA1-6,2,0.4388136235409706,hmda_012215
HMDA,hexanoate,9,HMDA2-1,1,0.5039552430326474,hmda_012215
HMDA,hexanoate,9,HMDA2-9,2,0.4333941481080771,hmda_012215
HMDA,hexanoate,9,HMDA3-5,3,0.49193031564226913,hmda_012215
HMDA,hexanoate,9,HMDA4-6,1,0.5878453301827526,hmda_012215
HMDA,hexanoate,9,HMDA5-4,2,0.5870455007412569,hmda_012215
HMDA,hexanoate,9,HMDA5-10,3,0.44646861338534516,hmda_012215
HMDA,hexanoate,9,HMDA6-10,1,0.0,hmda_012215
HMDA,hexanoate,9,HMDA7-7,2,0.5094640570569005,hmda_012215
HMDA,hexanoate,9,HMDA8-5,3,0.5716048712706133,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
HMDA,hexanoate,9,HMDA1-6,3,0.44426439647566174,hmda_012215
HMDA,hexanoate,9,HMDA2-1,2,0.41450647528959206,hmda_012215
HMDA,hexanoate,9,HMDA2-9,3,0.4495952042982357,hmda_012215
HMDA,hexanoate,9,HMDA3-6,1,0.5810307349660659,hmda_012215
HMDA,hexanoate,9,HMDA4-6,2,0.5718994664095761,hmda_012215
HMDA,hexanoate,9,HMDA5-4,3,0.5358134217292772,hmda_012215
HMDA,hexanoate,9,HMDA6-3,1,0.36879426943510396,hmda_012215
HMDA,hexanoate,9,HMDA6-10,2,0.45570028171476856,hmda_012215
HMDA,hexanoate,9,HMDA7-7,3,0.4568872576626422,hmda_012215
HMDA,hexanoate,9,HMDA8-9,1,0.5177151125483455,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,hexanoate,9,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,MG1655,1,0.3205467504750231,hmda_012215
HMDA,octanoate,10,HMDA1-8,1,0.5212251061738675,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,MG1655,2,0.3234656495693551,hmda_012215
HMDA,octanoate,10,HMDA1-8,2,0.4998803330396674,hmda_012215
HMDA,octanoate,10,HMDA2-1,3,0.5242959807496695,hmda_012215
HMDA,octanoate,10,HMDA3-4,1,0.43912002048256404,hmda_012215
HMDA,octanoate,10,HMDA3-6,2,0.48685372009889694,hmda_012215
HMDA,octanoate,10,HMDA4-6,3,0.46565406997776765,hmda_012215
HMDA,octanoate,10,HMDA5-5,1,0.7946179301454791,hmda_012215
HMDA,octanoate,10,HMDA6-3,2,0.5726645672205924,hmda_012215
HMDA,octanoate,10,HMDA6-10,3,0.0,hmda_012215
HMDA,octanoate,10,HMDA7-10,1,0.5388763841126021,hmda_012215
HMDA,octanoate,10,HMDA8-9,2,0.5325154224432007,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,MG1655,3,0.31520253779642626,hmda_012215
HMDA,octanoate,10,HMDA1-8,3,0.5178247531811746,hmda_012215
HMDA,octanoate,10,HMDA2-8,1,0.5077228061619339,hmda_012215
HMDA,octanoate,10,HMDA3-4,2,0.4481625489799143,hmda_012215
HMDA,octanoate,10,HMDA3-6,3,0.44183238967628313,hmda_012215
HMDA,octanoate,10,HMDA4-9,1,0.5454479148383532,hmda_012215
HMDA,octanoate,10,HMDA5-5,2,0.6837451631798274,hmda_012215
HMDA,octanoate,10,HMDA6-3,3,0.6035182360089238,hmda_012215
HMDA,octanoate,10,HMDA7-1,1,0.5700043118650522,hmda_012215
HMDA,octanoate,10,HMDA7-10,2,0.549284991398834,hmda_012215
HMDA,octanoate,10,HMDA8-9,3,0.5452555936276385,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,MG1655,4,0.32695637594605303,hmda_012215
HMDA,octanoate,10,HMDA1-10,1,0.44434119443426623,hmda_012215
HMDA,octanoate,10,HMDA2-8,2,0.4870265228022379,hmda_012215
HMDA,octanoate,10,HMDA3-4,3,0.3902437117628538,hmda_012215
HMDA,octanoate,10,HMDA4-2,1,0.4957143820982364,hmda_012215
HMDA,octanoate,10,HMDA4-9,2,0.498288008105563,hmda_012215
HMDA,octanoate,10,HMDA5-5,3,0.6924159787343279,hmda_012215
HMDA,octanoate,10,HMDA6-7,1,0.5545311800124095,hmda_012215
HMDA,octanoate,10,HMDA7-1,2,0.5460736177056096,hmda_012215
HMDA,octanoate,10,HMDA7-10,3,0.5285791424973608,hmda_012215
HMDA,octanoate,10,HMDA8-10,1,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,MG1655,5,0.36439937916366627,hmda_012215
HMDA,octanoate,10,HMDA1-10,2,0.36331505023595884,hmda_012215
HMDA,octanoate,10,HMDA2-8,3,0.467995718029536,hmda_012215
HMDA,octanoate,10,HMDA3-5,1,0.4784424596850714,hmda_012215
HMDA,octanoate,10,HMDA4-2,2,0.6061968384412053,hmda_012215
HMDA,octanoate,10,HMDA4-9,3,0.5174021529379335,hmda_012215
HMDA,octanoate,10,HMDA5-10,1,0.37177449520549805,hmda_012215
HMDA,octanoate,10,HMDA6-7,2,0.5967932099321357,hmda_012215
HMDA,octanoate,10,HMDA7-1,3,0.5295386241373506,hmda_012215
HMDA,octanoate,10,HMDA8-5,1,0.5685832187522406,hmda_012215
HMDA,octanoate,10,HMDA8-10,2,0.5552684942341735,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
HMDA,octanoate,10,HMDA1-6,1,0.0,hmda_012215
HMDA,octanoate,10,HMDA1-10,3,0.4243394038278376,hmda_012215
HMDA,octanoate,10,HMDA2-9,1,0.45004245668307846,hmda_012215
HMDA,octanoate,10,HMDA3-5,2,0.4710774758219735,hmda_012215
HMDA,octanoate,10,HMDA4-2,3,0.5464543841505957,hmda_012215
HMDA,octanoate,10,HMDA5-4,1,0.7437676059806916,hmda_012215
HMDA,octanoate,10,HMDA5-10,2,0.36059654715678247,hmda_012215
HMDA,octanoate,10,HMDA6-7,3,0.5179782198643187,hmda_012215
HMDA,octanoate,10,HMDA7-7,1,0.5303420644385844,hmda_012215
HMDA,octanoate,10,HMDA8-5,2,0.5378382860383151,hmda_012215
HMDA,octanoate,10,HMDA8-10,3,0.5379630553267737,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
HMDA,octanoate,10,HMDA1-6,2,0.6740263841416014,hmda_012215
HMDA,octanoate,10,HMDA2-1,1,0.5040845204154362,hmda_012215
HMDA,octanoate,10,HMDA2-9,2,0.42738466504579276,hmda_012215
HMDA,octanoate,10,HMDA3-5,3,0.6321455598928389,hmda_012215
HMDA,octanoate,10,HMDA4-6,1,0.5220346163633227,hmda_012215
HMDA,octanoate,10,HMDA5-4,2,0.6659277774038321,hmda_012215
HMDA,octanoate,10,HMDA5-10,3,0.4336053399039779,hmda_012215
HMDA,octanoate,10,HMDA6-10,1,0.0,hmda_012215
HMDA,octanoate,10,HMDA7-7,2,0.6219042372010029,hmda_012215
HMDA,octanoate,10,HMDA8-5,3,0.5372545027904916,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
HMDA,octanoate,10,HMDA1-6,3,0.6097904444817493,hmda_012215
HMDA,octanoate,10,HMDA2-1,2,0.4996672079817373,hmda_012215
HMDA,octanoate,10,HMDA2-9,3,0.45859446463758785,hmda_012215
HMDA,octanoate,10,HMDA3-6,1,0.36524135352861353,hmda_012215
HMDA,octanoate,10,HMDA4-6,2,0.49387974129764645,hmda_012215
HMDA,octanoate,10,HMDA5-4,3,0.0,hmda_012215
HMDA,octanoate,10,HMDA6-3,1,0.5870369899888229,hmda_012215
HMDA,octanoate,10,HMDA6-10,2,0.6199335145169258,hmda_012215
HMDA,octanoate,10,HMDA7-7,3,0.5619318873088446,hmda_012215
HMDA,octanoate,10,HMDA8-9,1,0.5870573522681902,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,octanoate,10,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,MG1655,1,0.375286960018182,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-8,1,0.3315959265570625,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.353572927624247,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.18891900578397652,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.334512208205888,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,MG1655,2,0.38695968736934566,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-8,2,0.36217927049528986,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-1,3,0.38317420013896986,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-4,1,0.4254930403854386,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-6,2,0.41424402173606917,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-6,3,0.3811189254973363,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-5,1,0.44438261019653236,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-3,2,0.39016555311284773,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-10,3,0.34400906304847706,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-10,1,0.3796113343414074,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-9,2,0.35002737448832255,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,MG1655,3,0.402644316599435,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-8,3,0.35483046158017256,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-8,1,0.3997913314832963,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-4,2,0.4082047265872726,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-6,3,0.4054843593989257,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-9,1,0.3793393713870651,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-5,2,0.421294516402051,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-3,3,0.3948482304433869,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-1,1,0.3978508749376371,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-10,2,0.39957107385510415,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-9,3,0.386579024940138,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.38905427214165383,hmda_012215
NA,"1,2-propanediol",11,MG1655,4,0.41287484411125475,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-10,1,0.3796875262143619,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-8,2,0.38884113424913985,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-4,3,0.42394660405962264,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-2,1,0.352140945980816,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-9,2,0.34430610975822795,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-5,3,0.45062405771119485,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-7,1,0.3563988853438723,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-1,2,0.4176180368107441,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-10,3,0.4003830790377371,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-10,1,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.21777124409933513,hmda_012215
NA,"1,2-propanediol",11,MG1655,5,0.4099929244900516,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-10,2,0.438582633371223,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-8,3,0.4136515160910866,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-5,1,0.4272157912737282,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-2,2,0.35381029230231564,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-9,3,0.3526526534426513,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-10,1,0.4338798434726263,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-7,2,0.36401510712922897,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-1,3,0.41707446150638045,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-5,1,0.4222796467851391,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-10,2,0.3861309589735312,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.3176988777117716,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-6,1,0.40027129626560953,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-10,3,0.40442492671899494,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-9,1,0.37379933858676,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-5,2,0.4555273579315995,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-2,3,0.3358958825554319,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-4,1,0.43223029842033267,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-10,2,0.39140665553065446,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-7,3,0.3464757850390093,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-7,1,0.4026666512048017,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-5,2,0.41496234291028755,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-10,3,0.36534636235764484,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.3095273413015465,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-6,2,0.4297448318915694,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-1,1,0.38700201602145046,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-9,2,0.39406868649818916,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-5,3,0.4611536376494571,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-6,1,0.3630577029142207,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-4,2,0.49579300547256944,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-10,3,0.3996902320750154,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-10,1,0.3617252111635082,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-7,2,0.42504822554183874,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-5,3,0.4807352238764006,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.3419664095925167,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
HMDA,"1,2-propanediol",11,HMDA1-6,3,0.3943992414460645,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-1,2,0.3555471221325943,hmda_012215
HMDA,"1,2-propanediol",11,HMDA2-9,3,0.4063698050323636,hmda_012215
HMDA,"1,2-propanediol",11,HMDA3-6,1,0.44777873356493114,hmda_012215
HMDA,"1,2-propanediol",11,HMDA4-6,2,0.36961018155783465,hmda_012215
HMDA,"1,2-propanediol",11,HMDA5-4,3,0.45519036869465346,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-3,1,0.341444919891733,hmda_012215
HMDA,"1,2-propanediol",11,HMDA6-10,2,0.31078232633775016,hmda_012215
HMDA,"1,2-propanediol",11,HMDA7-7,3,0.4254525899939098,hmda_012215
HMDA,"1,2-propanediol",11,HMDA8-9,1,0.3719779596930065,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,"1,2-propanediol",11,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,MG1655,1,0.21955032460205193,hmda_012215
HMDA,NaCl,12,HMDA1-8,1,0.2017427891715427,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,MG1655,2,0.17703895440936898,hmda_012215
HMDA,NaCl,12,HMDA1-8,2,0.22348217085294791,hmda_012215
HMDA,NaCl,12,HMDA2-1,3,0.2868309808744274,hmda_012215
HMDA,NaCl,12,HMDA3-4,1,0.3614496789921888,hmda_012215
HMDA,NaCl,12,HMDA3-6,2,0.37757415175583975,hmda_012215
HMDA,NaCl,12,HMDA4-6,3,0.28946839055890805,hmda_012215
HMDA,NaCl,12,HMDA5-5,1,0.3933724507420873,hmda_012215
HMDA,NaCl,12,HMDA6-3,2,0.30461636463421077,hmda_012215
HMDA,NaCl,12,HMDA6-10,3,0.34032194326134946,hmda_012215
HMDA,NaCl,12,HMDA7-10,1,0.3626712026891692,hmda_012215
HMDA,NaCl,12,HMDA8-9,2,0.28458735730239293,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,MG1655,3,0.22111279515051213,hmda_012215
HMDA,NaCl,12,HMDA1-8,3,0.21467573105787932,hmda_012215
HMDA,NaCl,12,HMDA2-8,1,0.3067414123284392,hmda_012215
HMDA,NaCl,12,HMDA3-4,2,0.3874208326309642,hmda_012215
HMDA,NaCl,12,HMDA3-6,3,0.3917252233332117,hmda_012215
HMDA,NaCl,12,HMDA4-9,1,0.37514598745646877,hmda_012215
HMDA,NaCl,12,HMDA5-5,2,0.406203447113934,hmda_012215
HMDA,NaCl,12,HMDA6-3,3,0.31576484021228873,hmda_012215
HMDA,NaCl,12,HMDA7-1,1,0.3404711833283966,hmda_012215
HMDA,NaCl,12,HMDA7-10,2,0.34292323915491035,hmda_012215
HMDA,NaCl,12,HMDA8-9,3,0.36785562818514445,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
NA,NaCl,12,MG1655,4,0.18813403333163364,hmda_012215
HMDA,NaCl,12,HMDA1-10,1,0.3534102168411167,hmda_012215
HMDA,NaCl,12,HMDA2-8,2,0.29338599348313393,hmda_012215
HMDA,NaCl,12,HMDA3-4,3,0.3677235816162162,hmda_012215
HMDA,NaCl,12,HMDA4-2,1,0.33640928944122755,hmda_012215
HMDA,NaCl,12,HMDA4-9,2,0.35620374617898454,hmda_012215
HMDA,NaCl,12,HMDA5-5,3,0.40110904474241227,hmda_012215
HMDA,NaCl,12,HMDA6-7,1,0.3185890323260729,hmda_012215
HMDA,NaCl,12,HMDA7-1,2,0.33902306595451615,hmda_012215
HMDA,NaCl,12,HMDA7-10,3,0.32515354516113226,hmda_012215
HMDA,NaCl,12,HMDA8-10,1,0.0,hmda_012215
NA,NaCl,12,M9 blank,0,0.29092618737053855,hmda_012215
NA,NaCl,12,MG1655,5,0.10935298034562009,hmda_012215
HMDA,NaCl,12,HMDA1-10,2,0.41045288550756653,hmda_012215
HMDA,NaCl,12,HMDA2-8,3,0.3414232554795905,hmda_012215
HMDA,NaCl,12,HMDA3-5,1,0.41118764350229425,hmda_012215
HMDA,NaCl,12,HMDA4-2,2,0.3483768015948036,hmda_012215
HMDA,NaCl,12,HMDA4-9,3,0.37772851953724423,hmda_012215
HMDA,NaCl,12,HMDA5-10,1,0.2854714817311627,hmda_012215
HMDA,NaCl,12,HMDA6-7,2,0.30547271473141574,hmda_012215
HMDA,NaCl,12,HMDA7-1,3,0.33789666486678716,hmda_012215
HMDA,NaCl,12,HMDA8-5,1,0.34315048738290543,hmda_012215
HMDA,NaCl,12,HMDA8-10,2,0.3554672861824971,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
HMDA,NaCl,12,HMDA1-6,1,0.36833606051881906,hmda_012215
HMDA,NaCl,12,HMDA1-10,3,0.3803602804849897,hmda_012215
HMDA,NaCl,12,HMDA2-9,1,0.30209136898865624,hmda_012215
HMDA,NaCl,12,HMDA3-5,2,0.37906212667950406,hmda_012215
HMDA,NaCl,12,HMDA4-2,3,0.30661782729701353,hmda_012215
HMDA,NaCl,12,HMDA5-4,1,0.3942162970095771,hmda_012215
HMDA,NaCl,12,HMDA5-10,2,0.26208937119782644,hmda_012215
HMDA,NaCl,12,HMDA6-7,3,0.3125802439646103,hmda_012215
HMDA,NaCl,12,HMDA7-7,1,0.33807555770524794,hmda_012215
HMDA,NaCl,12,HMDA8-5,2,0.3373256488276752,hmda_012215
HMDA,NaCl,12,HMDA8-10,3,0.3527536484854735,hmda_012215
NA,NaCl,12,M9 blank,0,0.0,hmda_012215
HMDA,NaCl,12,HMDA1-6,2,0.39485935027527064,hmda_012215
HMDA,NaCl,12,HMDA2-1,1,0.29932748960670397,hmda_012215
HMDA,NaCl,12,HMDA2-9,2,0.32686970028966456,hmda_012215
HMDA,NaCl,12,HMDA3-5,3,0.40615037236357576,hmda_012215
HMDA,NaCl,12,HMDA4-6,1,0.3845021415573495,hmda_012215
HMDA,NaCl,12,HMDA5-4,2,0.4130331960587604,hmda_012215
